	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
413	53370	1126313600000.0	52.58135	0.0	0	16901.62507053758	17287.142872492048	116561	1
2553	328820	8026520000.0	1.94771	0.0	0	17284.726568052785	17355.830020608944	177883	0
1802	240051	1099118300.0	0.042648517	0.0	0	5523.4319861696085	6357.87326819944	212955	0
8595	714991	119330536.0	0.041003305	0.0	0	3977.5764130588705	4275.963854578853	248454	0
5785	606807	1154253200.0	0.30694687	0.0	0	20914.77441597901	20949.905355698123	287473	0
2286	298755	207866020000.0	2.9113755	0.0	0	18297.297029823225	18673.69418708157	288721	0
5959	615323	1238707800.0	0.101904966	0.0	0	19350.981241642654	19585.405928548455	343383	0
5594	596867	735775170.0	0.112740785	0.0	0	19489.998901752362	19728.5254185222	358232	0
2706	344352	86971695000.0	0.18212618	0.0	0	15593.707804195148	15954.3224088542	360933	0
6058	619945	254463120.0	0.07397443	0.0	0	10876.691911814378	11198.794495739887	385009	0
3538	435962	4577220600.0	0.14102462	0.0	0	17914.0889119956	18116.654721030616	469953	0
8360	705002	90762250.0	0.024474736	0.0	0	19500.81114860267	19734.85207782501	471098	0
4989	561809	4093831000.0	0.2678934	0.0	0	19410.154291974533	19450.753991792128	488291	0
5002	562824	9448260000.0	0.98388445	0.0	0	18015.48122306172	18133.02432265827	491423	0
4171	499308	9448598000.0	0.63553464	0.0	0	16044.756135351157	16340.77628876914	498998	0
4933	558319	5426194000.0	0.75048333	0.0	0	11444.624493548756	11557.359774579922	522968	0
6365	633792	763468350.0	0.08182789	0.0	0	4887.976362881644	5813.6317080456865	527632	0
7450	674213	265642340.0	0.07101328	0.0	0	4049.2148769162623	4140.837977410718	536086	0
3513	433347	3114878700.0	0.6076746	0.0	0	20206.07596656309	20618.46746354405	536258	0
4992	562050	1725443100.0	0.5061827	0.0	0	18532.97262311819	18795.977958777225	543907	0
6088	621274	262554000.0	0.04340872	0.0	0	17601.82482107134	18140.62622177705	547868	0
2698	343381	1441288600.0	0.9512799	0.0	0	13733.658640816977	13952.514025544066	554146	0
1968	260209	2654068700.0	0.23547676	0.0	0	20216.739476051764	20442.591233626852	559303	0
7398	672313	502398980.0	0.26019788	0.0	0	15079.377395516443	15196.219977808489	565937	0
3036	379940	2176827100.0	0.2639686	0.0	0	18723.153178950684	18985.746444978082	569158	0
3386	418086	196185810.0	0.029176537	0.0	0	17611.735171685483	17992.728057218475	571831	0
6502	639664	1308538400.0	0.22678222	0.0	0	5767.2887242432225	5793.701168525079	574582	0
7779	684840	379569630.0	0.032812238	0.0	0	12195.29781453973	12489.544342908692	581379	0
4553	531692	382736580.0	0.050937474	0.0	0	14602.262421486388	14645.162884862824	583622	0
7012	659064	304021980.0	0.12118294	0.0	0	10728.694584264793	11059.044989971466	590523	0
6609	643893	161708850.0	0.015709555	0.0	0	11877.149059241794	12303.758184678869	593584	0
6010	617866	982587650.0	0.13237843	0.0	0	8229.174220801204	8592.371590737836	605169	0
3192	395280	766454100.0	0.15387493	0.0	0	9438.679936481687	9464.412905490553	607655	0
4805	550367	411565020.0	0.17496291	0.0	0	15456.397622570026	15754.360406244803	609109	0
5317	581870	553179400.0	0.1263375	0.0	0	7181.593945051612	7218.3013149131075	613456	0
4828	551776	629076740.0	0.2152396	0.0	0	10995.709662909134	11340.331073669598	615967	0
2425	311808	392299260.0	0.004471718	0.0	0	19488.297933226026	20037.28329090143	621505	0
3261	402649	545653700.0	0.17580916	0.0	0	16284.709260523121	16292.047401573956	625786	0
7045	660113	338280580.0	0.055485457	0.0	0	22933.195794065756	22982.27448952637	628759	0
6794	651277	279469800.0	0.05222954	0.0	0	9906.220276196975	10534.763886295232	638786	0
8786	726233	105418000.0	0.015374389	0.0	0	2840.5210063936183	3607.2992882807625	643247	0
6585	643054	362446050.0	0.06059427	0.0	0	15756.36557296658	16084.413123045719	643804	0
6346	633040	129158300.0	0.010747117	0.0	0	17011.786470468294	17504.38111388501	652379	0
8188	698251	160983420.0	0.030454023	0.0	0	5963.869080353895	6095.851792410302	660316	0
1323	171425	125706350.0	0.35302338	0.0	0	8667.152484280808	9161.41769045451	682432	0
8879	732804	128394820.0	0.014798762	0.0	0	2493.61564400755	2726.0761029980404	683599	0
1544	203740	99345384.0	0.028331459	0.0	0	14926.911603012522	15053.084957320738	684886	0
7910	689152	105266510.0	0.030874813	0.0	0	10908.182076293546	11489.515421636213	712944	0
1	1	2124183000000.0	1.5578884	0.0	3	985.9364267509552	1238.6239339533442	0	0
2189	287464	31808830000.0	5.588409	0.0	0	18452.718942619762	18682.56162531729	358981	0
2387	307753	94120376.0	0.20412003	0.0	0	0.0	0.0	714289	0
3096	385020	89806390.0	0.049442984	0.0	0	0.0	0.0	729881	0
2885	362788	3473748000.0	0.65585196	0.0	0	15386.250004382491	15757.846122315072	570974	0
5869	611163	808839600.0	0.13554949	0.0	0	19534.465882662713	19901.978479930283	624761	0
8328	703864	197459400.0	0.030833844	0.0	0	13053.538926650755	13154.085542781615	653348	0
