	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	582524	0.0	0.41192573	Merger	87498670.0	101	37	0.02536499	0.02536499	1	132	178.20322655241256	396.44569717340096
1	24	0.0	0.2141508	Merger	132949910.0	100	37	0.033530593	0.033530593	2	466	121.748902975668	140.2426843449316
3	9268	0.0	0.52521	Merger	214657440.0	100	37	0.04870185	0.04870185	3	469	110.01618069125988	120.06179402135184
4	48944	0.0	1.4169068	Merger	313559500000.0	100	37	24.61104	24.61104	1	8	34.310680827643694	625.1233013092202
5	68599	0.0	0.1440522	Merger	321723560000.0	100	37	23.17903	23.17903	1	5	733.9852774112212	1053.5357872850727
6	81995	0.0	0.102000766	Merger	2162735400.0	100	37	1.8803205	1.8803205	1	69	40.99820857324452	172.14960485224418
7	93360	0.0	0.10124081	Merger	109850210.0	100	37	0.095392674	0.095392674	2	334	34.10201020766988	42.42651698001651
8	95289	0.0	1.1578151	Merger	146053630000.0	100	37	2.4038074	2.4038074	1	8	101.79643148486156	411.74107890264634
9	101591	0.0	0.4241909	Merger	97018070000.0	100	37	15.207448	15.207448	1	24	49.975340606481296	505.97401836686015
10	107946	0.0	0.11797277	Merger	193589940.0	100	37	0.04232741	0.04232741	1	154	81.3192291256356	84.3293556678942
11	115560	0.0	0.33030564	Merger	125959270000.0	100	37	25.207964	25.207964	1	2	1833.3405829548942	1833.5986971444565
12	122310	0.0	0.104144104	Merger	99344660000.0	100	37	15.386158	15.386158	1	8	382.2863343657958	798.3373763360728
13	123206	0.0	1.9469713	Merger	1306116100.0	100	37	1.3266752	1.3266752	1	37	21.11583833350927	368.53844705101585
14	123208	0.0	0.42406413	Merger	1771544800.0	100	37	1.5519224	1.5519224	2	16	53.320125456978374	85.92004690811308
15	133128	0.0	0.20703746	Merger	69120980000.0	100	37	5.563955	5.563955	1	9	1002.3212554205777	1010.343439345933
16	135044	0.0	0.11446537	Merger	52513870000.0	100	37	6.4364996	6.4364996	1	14	295.1205950669913	519.0164303076511
17	135786	0.0	0.47657886	Merger	44069597000.0	100	37	47.2417	47.2417	1	22	31.767399929688594	290.34412462559436
18	138454	0.0	0.28916645	Merger	27897797000.0	100	37	20.86495	20.86495	1	17	119.07298811165789	345.60723146481035
19	157047	0.0	0.8000133	Merger	990700100.0	100	37	1.014846	1.014846	2	26	58.148568141816696	209.8016833239091
20	172495	0.0	1.1221066	Merger	2093993500.0	100	37	1.329533	1.329533	2	50	10.019545966166694	33.76888586921753
21	178904	0.0	0.1475893	Merger	349252740.0	100	37	0.5623691	0.5623691	2	111	15.689331820088274	59.13185729105862
22	180177	0.0	0.33562833	Merger	51744125000.0	100	37	29.483389	29.483389	1	1	1756.415450841639	2271.965189662682
23	196068	0.0	0.23725599	Merger	56100050000.0	100	37	11.048056	11.048056	1	11	846.3876536228953	1394.808151479772
24	198813	0.0	0.116475694	Merger	15809572000.0	100	37	3.997755	3.997755	2	7	114.78187997243634	593.5228800024868
25	204371	0.0	0.16897449	Merger	10712435000.0	100	37	9.475984	9.475984	1	13	859.7094938135144	895.008326293294
26	216240	0.0	0.2557581	Merger	7621458000.0	100	37	8.138776	8.138776	2	36	44.571985972661395	712.6801695021828
27	229698	0.0	1.6411438	Merger	17514473000.0	100	37	4.3144035	4.3144035	1	37	312.8132127697739	418.92667145902493
28	229699	0.0	0.10063703	Merger	443159140.0	100	37	0.43011183	0.43011183	1	209	99.233267236479	145.54023330033746
29	232658	0.0	0.7229109	Merger	19928545000.0	100	37	6.3814335	6.3814335	1	14	349.40964104287616	429.8014705262819
30	235838	0.0	0.15954287	Merger	212316370.0	100	37	0.1296938	0.1296938	1	90	37.98868805711075	65.27495891910975
31	236228	0.0	0.108352125	Merger	22403449000.0	100	37	10.392169	10.392169	1	8	806.8140902022674	813.4506325398204
32	238927	0.0	0.14392403	Merger	138232300.0	100	37	0.051976692	0.051976692	2	23	34.6295674720567	67.83241726792319
33	242910	0.0	0.10077552	Merger	535003100.0	100	37	0.4302002	0.4302002	1	82	11.95549757096188	24.87129225724817
34	251767	0.0	0.1350762	Merger	785430400.0	100	37	0.3839987	0.3839987	1	173	35.2692898814177	81.21769491395325
35	254228	0.0	0.6803618	Merger	5754797000.0	100	37	8.505153	8.505153	1	37	46.622438750997105	248.10133707923933
36	255090	0.0	0.17465915	Merger	20205664000.0	100	37	4.9468827	4.9468827	1	2	877.3866314952827	1593.571140935369
37	262515	0.0	0.12114243	Merger	12359968000.0	100	37	4.9686255	4.9686255	1	1	1480.0540698612317	2298.6059885113864
38	269294	0.0	0.15291405	Merger	157121900.0	100	37	0.12007519	0.12007519	1	364	64.07783783927948	68.54881346601282
39	269845	0.0	0.14997846	Merger	1330929300.0	100	37	3.5996325	3.5996325	1	22	27.204265887803132	723.0501958357377
40	281034	0.0	0.3223515	Merger	151697680.0	100	37	0.104945995	0.104945995	1	198	29.724521082859713	124.90090518358538
