	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
1105	148935	184319490.0	0.0014088864	0.0	0	11838.44287699782	11861.773637023734	550875	0
3904	423765	2508797700.0	1.0154427	0.0	0	7366.496745580823	7486.541561677805	19	0
2311	293530	270902850.0	0.001105974	0.0	0	17059.000499031274	17131.50589961892	150787	0
4702	472388	1145894700.0	0.42596355	0.0	0	20386.250817961587	20442.715057729703	475875	0
3189	372598	164581200.0	0.048262894	0.0	0	13764.914431720943	13924.690986488622	500177	0
1828	239490	325201860.0	0.113611415	0.0	0	19424.727544743506	19592.806847775122	535599	0
7288	590948	170664060.0	0.06068943	0.0	0	17763.70469547342	17842.32624799691	498292	0
6127	540580	194377420.0	0.027242905	0.0	0	18975.277454662148	19140.222094609475	558199	0
8082	642493	149225420.0	0.043520004	0.0	0	19879.279668223608	19907.915072414595	582939	0
6955	575508	242305820.0	0.034801967	0.0	0	17172.189825390193	17187.15253206173	561654	0
5346	505545	259397550.0	0.050305314	0.0	0	15999.579082585162	16160.541940021427	569116	0
3115	366833	4286875600.0	0.781496	0.0	0	6051.112476791296	6191.4204534828	39925	0
2257	288496	29942370000.0	3.0872028	0.0	0	20898.120155699122	20933.3838464741	64390	0
5742	523328	462289200.0	0.13319032	0.0	0	5853.003067266626	6002.647433487966	87059	0
8076	642307	113223830.0	0.028382825	0.0	0	18140.52514648755	18291.989768344447	123648	0
2679	327935	4963398000.0	3.8904927	0.0	0	15982.570977899511	15986.013958939142	137777	0
5007	488007	378459800.0	0.10688111	0.0	0	15823.884248261578	15982.631627971978	148939	0
5846	527685	138765040.0	0.042348944	0.0	0	25310.780485906147	25320.79149798029	164791	0
1053	142781	82190180000.0	27.282124	0.0	0	13878.050681252558	14024.096763062791	165683	0
2136	275017	38815224000.0	12.156757	0.0	0	15981.204595250056	16125.24257107771	182675	0
6741	566299	186458430.0	0.050107412	0.0	0	22049.115978043486	22196.475900073354	194741	0
4736	474474	325047650.0	0.075683385	0.0	0	6727.771654983577	6861.049087095344	203582	0
374	48991	13023617000.0	6.2434807	0.0	0	19882.582472197846	19890.63808868321	234649	0
2324	295194	9230782000.0	2.3093977	0.0	0	23545.47902474316	23561.415279785124	255860	0
5551	514582	137487460.0	0.014302494	0.0	0	12236.037887542236	12241.657299424975	263658	0
4502	461344	1205744800.0	0.4440579	0.0	0	16262.137578895978	16277.149267933808	280891	0
5828	526841	363422750.0	0.22361402	0.0	0	20466.381484897473	20510.65021278665	295197	0
