	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	2	550875	0.0	0.26630804	Merger	190171900.0	101	41
1	3	19	0.4640805299999986	0.13820219	Descendant	2320777500.0	1000	41
2	12	150787	0.4640805299999986	0.13201365	Descendant	254532180.0	1000	41
3	105	475875	0.4640805299999986	0.31255585	Descendant	1077094500.0	1000	41
4	119	500177	0.4640805299999986	0.20839265	Descendant	157953710.0	1000	41
5	140	535599	0.4640805299999986	0.14396514	Descendant	350472260.0	1000	41
6	251	498292	0.2954498399999998	0.4693734	Descendant	166512910.0	1000	41
7	278	558199	0.2954498399999998	0.17352174	Descendant	188485420.0	1000	41
8	288	582939	0.2954498399999998	0.71216965	Descendant	136328380.0	1000	41
9	437	561654	0.2087300699999996	0.28638574	Descendant	254922910.0	1000	41
10	440	569116	0.2087300699999996	0.20024844	Descendant	277864800.0	1000	41
11	458	67	0.0	0.3738876	Merger	114950230.0	100	41
12	459	15521	0.0	0.6039657	Merger	287859360.0	100	41
13	460	30156	0.0	0.32466003	Merger	432114370.0	100	41
14	461	39925	0.0	0.11714707	Merger	4368983000.0	100	41
15	462	64390	0.0	0.1367968	Merger	28019230000.0	100	41
16	463	87059	0.0	0.8821906	Merger	466878080.0	100	41
17	464	123648	0.0	0.15516388	Merger	125032210.0	100	41
18	465	137777	0.0	0.13402964	Merger	5480590300.0	100	41
19	466	148939	0.0	0.7604974	Merger	353317120.0	100	41
20	467	164791	0.0	0.6005287	Merger	133347700.0	100	41
21	468	165683	0.0	0.15717524	Merger	81694590000.0	100	41
22	469	182675	0.0	0.18927188	Merger	36577240000.0	100	41
23	470	194741	0.0	0.111217	Merger	180514220.0	100	41
24	471	203582	0.0	0.13967593	Merger	352801600.0	100	41
25	472	234649	0.0	0.2541805	Merger	12945096000.0	100	41
26	473	255860	0.0	1.3041452	Merger	9962137000.0	100	41
27	474	263658	0.0	0.10382035	Merger	151791550.0	100	41
28	475	280891	0.0	0.33701766	Merger	1321315600.0	100	41
29	476	295197	0.0	0.77970225	Merger	362340200.0	100	41
30	477	297066	0.0	0.18471752	Merger	6334965000.0	100	41
31	478	300769	0.0	0.17505601	Merger	352689570.0	100	41
32	479	311950	0.0	0.1439535	Merger	183040080.0	100	41
33	480	337747	0.0	0.12413761	Merger	2684220400.0	100	41
34	481	345268	0.0	0.2903284	Merger	2858700800.0	100	41
35	482	357903	0.0	1.9204156	Merger	494816320.0	100	41
36	483	370046	0.0	1.4262213	Merger	3952015600.0	100	41
37	484	371219	0.0	0.14161023	Merger	5308053000.0	100	41
38	485	377776	0.0	0.19510391	Merger	197962320.0	100	41
39	486	382530	0.0	0.14682086	Merger	2952294000.0	100	41
40	487	384756	0.0	0.13777739	Merger	2889036800.0	100	41
41	488	390725	0.0	0.21942694	Merger	697046800.0	100	41
42	489	405425	0.0	0.31345335	Merger	1694810800.0	100	41
43	490	425714	0.0	0.39008617	Merger	257672260.0	100	41
44	491	429270	0.0	0.12393214	Merger	382603780.0	100	41
45	492	436357	0.0	0.13481288	Merger	156602610.0	100	41
46	493	440636	0.0	0.18492284	Merger	104136220.0	100	41
47	494	442720	0.0	0.17485663	Merger	1019500740.0	100	41
48	495	458122	0.0	0.1612852	Merger	661459460.0	100	41
49	496	462733	0.0	0.12854654	Merger	791249000.0	100	41
50	497	462835	0.0	0.6057868	Merger	652275000.0	100	41
51	498	462901	0.0	0.12356539	Merger	747010700.0	100	41
52	499	466133	0.0	0.48306334	Merger	614186560.0	100	41
53	500	469280	0.0	0.6939098	Merger	554753600.0	100	41
54	501	478054	0.0	0.11129594	Merger	215038990.0	100	41
55	502	478900	0.0	0.3704405	Merger	386437380.0	100	41
56	503	484157	0.0	2.6853037	Merger	409254980.0	100	41
57	504	486310	0.0	0.14308879	Merger	204470740.0	100	41
58	505	490775	0.0	0.99038935	Merger	263242200.0	100	41
59	506	492471	0.0	0.74134994	Merger	294001760.0	100	41
60	507	495011	0.0	0.11234478	Merger	120455750.0	100	41
61	508	495578	0.0	0.1497171	Merger	252719090.0	100	41
62	509	501407	0.0	0.31239632	Merger	447699360.0	100	41
63	510	502032	0.0	0.26847368	Merger	324880220.0	100	41
64	511	503070	0.0	0.90697134	Merger	452554780.0	100	41
65	512	504341	0.0	0.17846304	Merger	545181000.0	100	41
66	513	507417	0.0	0.11684218	Merger	126792610.0	100	41
67	514	513513	0.0	0.13611431	Merger	413999170.0	100	41
68	515	517883	0.0	1.4308144	Merger	115517790.0	100	41
69	516	519259	0.0	0.2200255	Merger	135157180.0	100	41
70	517	522980	0.0	0.17870085	Merger	175749540.0	100	41
71	518	526541	0.0	0.37152988	Merger	389052830.0	100	41
72	519	526707	0.0	0.16472046	Merger	161045940.0	100	41
73	520	531018	0.0	0.18100357	Merger	96957450.0	100	41
74	521	532007	0.0	1.2361373	Merger	94531320.0	100	41
75	522	534240	0.0	0.67108595	Merger	174680780.0	100	41
76	523	542504	0.0	0.105038635	Merger	194953730.0	100	41
77	524	543084	0.0	0.11764617	Merger	144763920.0	100	41
78	525	546526	0.0	0.17323773	Merger	234432580.0	100	41
79	526	547288	0.0	0.11961936	Merger	248209000.0	100	41
80	527	549362	0.0	0.14580788	Merger	144278200.0	100	41
81	528	554813	0.0	0.33564016	Merger	175550420.0	100	41
82	529	566354	0.0	0.13689017	Merger	174095180.0	100	41
83	530	568269	0.0	0.4210804	Merger	90921490.0	100	41
84	531	569555	0.0	0.12785676	Merger	100873656.0	100	41
85	532	575281	0.0	0.62332636	Merger	115925480.0	100	41
86	533	577127	0.0	0.1562853	Merger	253989660.0	100	41
87	534	577941	0.0	0.475721	Merger	130726690.0	100	41
88	535	579437	0.0	0.12230228	Merger	124207510.0	100	41
89	536	579838	0.0	0.28654853	Merger	96591384.0	100	41
90	537	579914	0.0	0.14148939	Merger	132989290.0	100	41
91	538	582484	0.0	0.15656018	Merger	122508780.0	100	41
92	539	585800	0.0	0.59294146	Merger	99721016.0	100	41
93	540	586598	0.0	0.43713358	Merger	91395540.0	100	41
94	541	599425	0.0	1.2615526	Merger	88277896.0	100	41
95	542	605186	0.0	0.14225239	Merger	109283544.0	100	41
96	543	607316	0.0	0.11049355	Merger	98204890.0	100	41
97	544	614459	0.0	0.24359481	Merger	100447390.0	100	41
98	545	624624	0.0	0.10413531	Merger	88994740.0	100	41
99	546	632948	0.0	1.3984432	Merger	101098050.0	100	41
100	547	0	-0.1546835600000005	0.12066	first_progenitor	1147739200000.0	1	41
101	548	10	-0.1546835600000005	0.12066	next_progenitor	15606008000.0	10	41
102	549	9	-0.1546835600000005	0.3707638	first_progenitor	10724772000.0	1	41
103	550	35	-0.1546835600000005	0.3707638	next_progenitor	5643269600.0	10	41
104	551	38	-0.1546835600000005	0.5209952	first_progenitor	280957800.0	1	41
105	553	57	-0.1546835600000005	0.1429532	first_progenitor	146998080.0	1	41
106	652	314451	-0.1546835600000005	0.17362708	first_progenitor	14438628000.0	1	41
107	771	490430	-0.1546835600000005	0.19109844	first_progenitor	724583000.0	1	41
108	781	489758	-0.1546835600000005	0.14531133	first_progenitor	486694180.0	1	41
109	790	502310	-0.1546835600000005	0.17812732	next_progenitor	829036100.0	10	41
110	805	517682	-0.1546835600000005	0.2366314	first_progenitor	781518400.0	1	41
111	849	542386	-0.1546835600000005	0.10111969	first_progenitor	150286340.0	1	41
112	861	551908	-0.1546835600000005	1.2245288	first_progenitor	227513260.0	1	41
113	872	553053	-0.1546835600000005	0.169407	first_progenitor	85524160.0	1	41
114	874	553822	-0.1546835600000005	0.47459933	first_progenitor	150041650.0	1	41
