	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
834	433591	0.4501334000000003	0.13893016	Descendant	1345327000.0	1000	42	0.75917196	0.75917196	0	13	171.4538688440126	280.293360509407
835	489539	0.4501334000000003	0.21317615	Descendant	84860100.0	1000	42	0.046843838	0.046843838	0	84	9.176954282728541	497.32347933293005
836	512582	0.4501334000000003	0.121779725	Descendant	561799800.0	1000	42	0.15401827	0.15401827	0	67	154.2926859625657	206.1530272749702
838	0	0.0	0.12066	Merger	1199463900000.0	100	42	265.20782	265.20782	2	2	673.3815924350134	1984.6511576062226
839	9	0.0	0.3707638	Merger	26483274000.0	100	42	4.887057	4.887057	1	39	226.828017269167	261.3020731886842
840	50	0.0	0.5209952	Merger	185100660.0	100	42	0.054180667	0.054180667	1	389	45.71441180984478	121.9555130981291
841	80	0.0	0.1429532	Merger	101879256.0	100	42	0.017699394	0.017699394	1	626	50.13079868226147	85.21538240894147
842	30749	0.0	0.15148754	Merger	258091600.0	100	42	0.5249747	0.5249747	1	350	16.34080546531546	17.370115214884887
844	41077	0.0	0.7437761	Merger	148021840.0	100	42	0.14158821	0.14158821	2	397	55.044551657616616	89.89406588140524
845	58726	0.0	1.3460537	Merger	298475000000.0	100	42	14.944216	14.944216	1	4	197.74129323456035	493.32889824621924
846	65805	0.0	0.16233477	Merger	216982570000.0	100	42	32.001976	32.001976	1	5	314.6337756393206	405.4427489463911
847	78805	0.0	0.1553376	Merger	2661531000.0	100	42	1.3206443	1.3206443	1	96	118.29187422941932	132.89570621230953
848	98908	0.0	0.11274201	Merger	308530640000.0	100	42	12.742006	12.742006	1	12	1056.8860924937749	1163.4679248384853
849	102083	0.0	0.75256115	Merger	2237045000.0	100	42	0.93615097	0.93615097	1	55	13.008799256444219	34.43251764611504
850	108591	0.0	2.322698	Merger	3475252200.0	100	42	1.6067616	1.6067616	1	41	169.5838241400099	190.036102096089
851	139352	0.0	0.15306084	Merger	133563930000.0	100	42	9.921525	9.921525	1	4	44.52351320396871	853.0096096755742
852	147385	0.0	0.16841274	Merger	116704430.0	100	42	0.023979845	0.023979845	1	306	74.09575854121763	77.26422334409418
853	155063	0.0	0.25786918	Merger	722338240.0	100	42	0.35693344	0.35693344	1	36	153.0348179563159	193.97089450804825
854	164165	0.0	0.12616895	Merger	367303970.0	100	42	0.106068656	0.106068656	1	73	106.65590247210136	166.57243778470777
855	171945	0.0	1.1015909	Merger	29310865000.0	100	42	14.088016	14.088016	1	5	43.41378279205815	88.3652586519178
856	172886	0.0	0.5431596	Merger	180895710.0	100	42	0.17397596	0.17397596	1	67	21.21751766858137	44.310168821006535
857	179558	0.0	0.24611093	Merger	6762980000.0	100	42	4.760508	4.760508	1	21	70.98859031382605	137.60898879838186
