	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
1922	243993	7264884000.0	8.346695	0.0	0	17207.848048268323	17404.117115505782	24	0
5764	516106	880423200.0	0.46856743	0.0	0	15322.9875857004	15549.85770610932	33	0
2979	348157	6477494000.0	2.6046355	0.0	0	2834.6081294293463	3025.245634093185	19	0
4094	428968	2213500200.0	1.5081445	0.0	0	4530.000464230321	4613.10321406829	397965	0
3927	418641	257827200.0	0.09286408	0.0	1	1940.554603129807	2235.0787994834277	475875	0
1000	132767	1086070100.0	0.04278777	0.0	0	12381.049189362058	12631.311735870811	476460	0
779	104591	116069500.0	0.013233246	0.0	0	20810.494653261816	20889.017220769514	75	0
400	51926	3613887700.0	0.009594899	0.0	0	9357.233665356025	9609.96158429877	15233	0
2080	262026	3912839200.0	3.7778907	0.0	0	21858.454279639718	21976.076599169977	403083	0
4788	469542	252432770.0	0.040768486	0.0	0	9792.553025026995	10177.066341310903	475929	0
126	15216	574203170000.0	49.53919	0.0	0	2447.9001875349268	2620.3676749735237	36234	1
865	116691	99912200000.0	28.935118	0.0	0	18414.76186121112	18437.871442982294	36236	0
3546	393308	3180536600.0	1.9867158	0.0	0	17759.017460342766	17975.655011410832	51932	0
7852	620813	165840160.0	0.01972242	0.0	0	7112.630518761697	7461.0482208362	62930	0
699	95933	162610840000.0	13.214898	0.0	0	19104.73377059196	19297.896872429166	93692	0
3504	390397	1259958100.0	0.8287459	0.0	0	16018.465228115667	16071.67453853216	110115	0
387	51913	134915465000.0	10.896825	0.0	0	8831.350830467689	9044.785434634538	119693	0
1439	188221	57514115000.0	1.8812058e-05	0.0	0	16486.92653914689	16674.26223933454	124040	0
1509	196834	59141964000.0	11.664166	0.0	0	18333.451062450524	18563.307415521478	129305	0
2720	325148	345027620.0	0.22052144	0.0	0	17081.44592386076	17298.04343779417	131688	0
4778	469060	336974430.0	0.25044507	0.0	0	16429.145953785574	16635.020256526477	135955	0
2914	342400	6965947000.0	2.8553576	0.0	0	21852.76591743573	22058.582971156473	145449	0
3175	364146	3348359400.0	1.6212574	0.0	0	18094.243096122562	18484.6998206988	148468	0
1260	165812	40860824000.0	15.649912	0.0	0	9408.129162056593	9682.364397878497	170096	0
3227	368809	120966450.0	0.073533624	0.0	0	18437.913373002226	18467.315952011308	194873	0
5076	484106	611588700.0	0.2590799	0.0	0	14116.338388508935	14404.550240406003	209243	0
1872	238837	25849614000.0	10.155442	0.0	0	23808.064601199603	23983.749654670955	209744	0
4357	445731	219913250.0	0.06130108	0.0	0	20957.111062462976	21048.01964824957	209747	0
6046	528756	432362940.0	0.17795488	0.0	0	15617.287522435226	15927.198833645669	211064	0
547	74672	21411019000.0	5.66408	0.0	0	3785.3440821199056	3793.307527561818	216961	0
