	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
5071	494761	1273449600.0	0.43819818	0.0	0	22591.42103735821	22663.80614972497	433591	0
8045	638077	90294904.0	0.011796446	0.0	0	18936.713095877127	18981.608248922614	489539	0
4426	459246	608360900.0	0.28943324	0.0	2	1925.799859820737	1972.6755158470573	512582	0
233	30742	828638360000.0	90.91073	0.0	0	19125.70390948381	19128.735020954035	0	4
1219	162169	28753041000.0	1.5793409	0.0	0	11911.619776422289	12001.205861657862	9	0
1995	258723	168702670.0	0.055530928	0.0	4	1302.027120797767	1338.1336820652505	50	0
5520	517008	112268664.0	0.02625424	0.0	0	18993.22473020286	19046.350384341218	80	0
7343	596912	252004850.0	0.08071005	0.0	0	7971.436743330638	8065.116830120633	30749	0
1783	231741	144670770.0	0.0024155984	0.0	0	20996.74365840128	21077.986931961095	41077	0
668	91813	282836300000.0	31.256872	0.0	0	16950.881199502426	17016.492026224103	58726	0
733	102074	209619680000.0	27.919626	0.0	0	23730.74317819443	23805.280457284567	65805	0
3165	373183	2472592400.0	1.7234472	0.0	0	6845.771897153764	6922.2684417129985	78805	0
606	82814	287586750000.0	27.558447	0.0	0	10899.084803781298	10982.24735778152	98908	0
4009	433151	2123352800.0	1.4102657	0.0	0	15411.041386085899	15462.978414022273	102083	0
247	30756	3308649700.0	2.327611	0.0	0	19165.8994135824	19242.4857424987	108591	0
1164	155060	138607150000.0	0.89537513	0.0	0	16936.154056629166	16949.193377784944	139352	0
3654	410057	125587864.0	0.032952983	0.0	0	7286.252081484021	7345.264197685797	147385	0
549	75375	785663200.0	0.19342016	0.0	0	17728.047866350695	17765.876936736975	155063	0
5982	537917	393975500.0	0.13582733	0.0	0	12244.119802459803	12250.721801054322	164165	0
2316	293977	30610810000.0	6.3359094	0.0	0	20817.994297251047	20879.59873862201	171945	0
7094	584605	182920210.0	0.102081686	0.0	0	24436.12227487301	24511.40077480457	172886	0
2671	328656	7459660300.0	3.4476752	0.0	0	25141.208201760215	25225.491866170956	179558	0
5011	491485	997469950.0	0.2259668	0.0	0	19837.338786284916	19925.974336110423	179560	0
