	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
570	76254	7409054000.0	0.010027332	0.0	0	13625.216082858486	13668.90399198834	24	0
4161	426367	265080220.0	0.15936278	0.0	0	5666.976789540233	5682.579965157379	33	0
2498	298845	4271985400.0	4.9568524	0.0	0	21493.19124045614	21564.876018089944	95289	0
2968	340573	408643970.0	0.23586805	0.0	0	23345.081563913434	23383.378158958963	506074	0
4083	421466	92606540.0	0.032421477	0.0	0	15751.326086757585	15793.089062914793	531364	0
4604	452559	1159287200.0	0.8009248	0.0	0	7556.765986735396	7561.234589704169	19	0
2903	334665	5842543000.0	1.6874703	0.0	0	16725.370207551914	16866.381555095293	35294	0
463	63422	241848060000.0	19.392118	0.0	0	16965.096048188927	17107.697874504112	71691	0
422	56799	322621700000.0	26.591469	0.0	0	2457.5067530270508	2479.5005889011018	74114	0
2933	337270	7598149600.0	2.2603195	0.0	0	23030.615572320075	23115.66152817068	83079	0
771	103963	183623840000.0	1.4181268	0.0	0	15299.617763594533	15385.883646729979	85873	0
2298	279193	16118732000.0	5.041952	0.0	0	23377.251206741355	23400.12051810286	85874	0
2907	335020	3363286800.0	2.200363	0.0	0	5993.237866175437	6308.096076841033	123862	0
693	93017	129256000000.0	68.01377	0.0	0	13922.05617722709	14110.273246146204	130134	0
1605	204628	43387040000.0	7.75444	0.0	0	16481.827678677557	16846.04701637605	150787	0
2554	304017	4575646000.0	2.669109	0.0	0	9566.266854383988	9716.752147337385	151438	0
795	107413	313241000.0	3.121052	0.0	0	22025.52714737475	22075.181813003423	163712	0
7391	586714	86845040.0	0.030062463	0.0	0	17041.331726452398	17078.32692594058	166009	0
5790	511278	586448450.0	0.35367256	0.0	0	7095.004189181513	7195.225713130882	178463	0
961	128197	1911749500.0	0.49634632	0.0	0	7221.339088670937	7256.9201453996375	201937	0
3165	356678	4919713300.0	4.646967	0.0	0	18540.25079310786	18587.91099384557	235655	0
2238	272695	17442476000.0	4.5361032	0.0	0	10201.048065016397	10201.958722160096	244095	0
695	93019	6233790500.0	3.45537	0.0	0	13879.570889276689	14064.332700271116	246545	0
2365	286524	18176496000.0	6.9033127	0.0	0	22479.339002076315	22497.03797941717	252845	0
5861	514548	493918800.0	0.2649047	0.0	0	10091.492896779004	10398.510251041977	262825	0
2734	320463	6045216000.0	3.7996104	0.0	0	16025.03800283468	16403.78411970591	266197	0
2513	300540	6077766000.0	2.2170365	0.0	0	20555.346839654296	20674.988471699566	271152	0
334	43188	9050994000.0	5.877089	0.0	0	18926.950377023928	18985.88885775473	273097	0
799	107419	241764260.0	0.058548722	0.0	0	22003.441094505895	22053.027239028306	275111	0
2292	278470	10482028000.0	4.536495	0.0	0	19934.95034959049	20032.05089084348	276760	0
1430	185069	716723900.0	0.7804938	0.0	0	20692.772873069305	20813.447979341683	291851	0
4763	461107	741505600.0	0.24368979	0.0	0	10296.478476311248	10487.479252377849	294652	0
1163	153616	1031250050.0	0.12637648	0.0	0	6661.55889109214	6762.757499531948	295141	0
6297	533743	312574600.0	0.20871991	0.0	0	19159.53107877476	19528.087953446047	298277	0
