	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	21	224344	0.1457543700000005	1.2914196	Descendant	136014050.0	1001	27
1	24	263731	0.1457543700000005	0.13679634	Descendant	559243900.0	1001	27
2	31	0	0.4391586200000006	0.21248615	Descendant	308427950000.0	1000	27
3	36	27074	0.4391586200000006	1.3287337	Descendant	3474507300.0	1000	27
4	277	331237	0.4391586200000006	0.10538398	Descendant	419674900.0	1000	27
5	295	6	0.2380519000000003	0.18052757	Descendant	5248403500.0	1000	27
6	343	139600	0.2380519000000003	0.2941051	Descendant	173420580.0	1000	27
7	461	284313	0.2380519000000003	0.1269045	Descendant	177871000.0	1000	27
8	499	317657	0.2380519000000003	0.13823321	Descendant	85655460.0	1000	27
9	564	11	0.1457543700000005	0.24374591	Descendant	510567100.0	1000	27
10	565	16	0.1457543700000005	0.27874482	Descendant	527501630.0	1000	27
11	620	109466	0.1457543700000005	0.18037303	Descendant	100322904.0	1000	27
12	765	285161	0.1457543700000005	1.0058274	Descendant	633313300.0	1000	27
13	772	289670	0.1457543700000005	0.22406799	Descendant	242521150.0	1000	27
14	777	294696	0.1457543700000005	0.23735802	Descendant	423683780.0	1000	27
15	870	401180	0.1457543700000005	0.17335275	Descendant	107329800.0	1000	27
16	883	28	0.0	0.4235881	Merger	180030580.0	100	27
17	884	57348	0.0	0.16014926	Merger	99153100.0	100	27
18	885	59002	0.0	0.18165374	Merger	2993330400.0	100	27
19	886	71674	0.0	1.1428356	Merger	2341764900.0	100	27
20	887	77905	0.0	0.19061948	Merger	101012824.0	100	27
21	888	87484	0.0	2.629999	Merger	17826410000.0	100	27
22	889	95731	0.0	0.31141666	Merger	236101860.0	100	27
23	890	97865	0.0	0.21316984	Merger	595000960.0	100	27
24	891	98939	0.0	0.13355534	Merger	197233360.0	100	27
25	892	108175	0.0	1.4868271	Merger	5783792000.0	100	27
26	893	108177	0.0	0.12559876	Merger	115027670.0	100	27
27	894	109874	0.0	0.1344057	Merger	97846070.0	100	27
28	895	111555	0.0	0.18788138	Merger	93473650.0	100	27
29	896	112804	0.0	1.5934634	Merger	304103580.0	100	27
30	897	119671	0.0	0.16342714	Merger	1465012000.0	100	27
31	898	122842	0.0	0.19053856	Merger	211795890.0	100	27
32	899	123790	0.0	0.12534335	Merger	121316050.0	100	27
33	900	132895	0.0	0.13921456	Merger	9360675000.0	100	27
34	901	137289	0.0	2.004971	Merger	2786551800.0	100	27
35	902	143046	0.0	0.26061657	Merger	8281695000.0	100	27
36	903	146360	0.0	0.85269105	Merger	496707170.0	100	27
37	904	146643	0.0	0.10921801	Merger	188368750.0	100	27
38	905	148024	0.0	0.24684405	Merger	128270400.0	100	27
39	906	150335	0.0	0.15099606	Merger	4354923000.0	100	27
40	907	151495	0.0	2.849225	Merger	589382200.0	100	27
41	908	155294	0.0	1.4655358	Merger	3608179500.0	100	27
42	909	158471	0.0	0.15877266	Merger	414266460.0	100	27
43	910	158644	0.0	0.20595111	Merger	1331655800.0	100	27
44	911	164669	0.0	0.54190767	Merger	2088374000.0	100	27
45	912	166203	0.0	0.24973239	Merger	2336880600.0	100	27
46	913	175228	0.0	0.18780465	Merger	1234217600.0	100	27
47	914	176780	0.0	0.30075845	Merger	997437250.0	100	27
48	915	178554	0.0	0.16881192	Merger	2640010800.0	100	27
49	916	182404	0.0	2.2600152	Merger	104314620.0	100	27
50	917	184458	0.0	0.29923496	Merger	257799620.0	100	27
51	918	185567	0.0	0.23199233	Merger	159690990.0	100	27
52	919	185688	0.0	0.12625632	Merger	4347038000.0	100	27
53	920	185790	0.0	0.35081592	Merger	1896386600.0	100	27
54	921	188468	0.0	0.11493163	Merger	140399180.0	100	27
55	922	192401	0.0	0.33401456	Merger	90572664.0	100	27
56	923	193954	0.0	0.52087635	Merger	1464112300.0	100	27
57	924	194908	0.0	2.1090508	Merger	222402980.0	100	27
58	925	195264	0.0	0.21477367	Merger	2366620200.0	100	27
59	926	197994	0.0	0.22284947	Merger	640370700.0	100	27
60	927	199393	0.0	0.34051254	Merger	1670444800.0	100	27
61	928	200018	0.0	0.19018807	Merger	2089779700.0	100	27
62	929	200416	0.0	0.20798151	Merger	718596100.0	100	27
63	930	207048	0.0	0.20045134	Merger	1673718100.0	100	27
64	931	207722	0.0	1.371671	Merger	1255007600.0	100	27
65	932	208672	0.0	0.9972101	Merger	1210584700.0	100	27
66	933	209740	0.0	0.100435324	Merger	186496640.0	100	27
67	934	211041	0.0	0.3235086	Merger	1486231400.0	100	27
68	935	212524	0.0	0.16495605	Merger	1831897100.0	100	27
69	936	214428	0.0	0.15445368	Merger	320468960.0	100	27
70	937	217361	0.0	0.10614093	Merger	877763600.0	100	27
71	938	218959	0.0	3.1623473	Merger	247370600.0	100	27
72	939	223840	0.0	0.13741325	Merger	692943360.0	100	27
73	940	228603	0.0	0.10030799	Merger	169517500.0	100	27
74	941	230178	0.0	0.16281292	Merger	773344900.0	100	27
75	942	230652	0.0	0.20324929	Merger	670285800.0	100	27
76	943	231799	0.0	0.28937048	Merger	809670300.0	100	27
77	944	232140	0.0	0.4587173	Merger	1606065800.0	100	27
78	945	233959	0.0	0.33454087	Merger	514615840.0	100	27
79	946	238649	0.0	0.14365014	Merger	431195620.0	100	27
80	947	240188	0.0	0.62892187	Merger	519110140.0	100	27
81	948	250696	0.0	1.8561444	Merger	314701400.0	100	27
82	949	251084	0.0	0.17557338	Merger	537740100.0	100	27
83	950	251850	0.0	1.604738	Merger	313319300.0	100	27
84	951	252186	0.0	1.5420011	Merger	362124800.0	100	27
85	952	252284	0.0	0.7802391	Merger	517199940.0	100	27
86	953	253051	0.0	0.11587871	Merger	772181400.0	100	27
87	954	253436	0.0	0.14768055	Merger	967172300.0	100	27
88	955	254418	0.0	0.13455136	Merger	107853170.0	100	27
89	956	255825	0.0	1.4795653	Merger	534315360.0	100	27
90	957	260605	0.0	1.133668	Merger	459331300.0	100	27
91	958	261422	0.0	0.9346021	Merger	507865380.0	100	27
92	959	262006	0.0	0.24416442	Merger	414700480.0	100	27
93	960	263498	0.0	0.12175856	Merger	322760260.0	100	27
94	961	264234	0.0	0.12507734	Merger	285294800.0	100	27
95	962	266574	0.0	0.4321825	Merger	115638330.0	100	27
96	963	266722	0.0	0.13953452	Merger	87476680.0	100	27
97	964	268370	0.0	0.16374119	Merger	550423000.0	100	27
98	965	268723	0.0	0.8515866	Merger	303900400.0	100	27
99	966	271718	0.0	0.4304527	Merger	248428270.0	100	27
100	967	271845	0.0	0.1244884	Merger	328881860.0	100	27
101	968	272785	0.0	1.1122061	Merger	488529100.0	100	27
102	969	273561	0.0	0.14704362	Merger	329487580.0	100	27
103	970	273933	0.0	0.75871766	Merger	340884580.0	100	27
104	971	275668	0.0	0.110549904	Merger	388020700.0	100	27
105	972	278512	0.0	0.117998466	Merger	457235970.0	100	27
106	973	278879	0.0	1.9940202	Merger	197335950.0	100	27
107	974	281502	0.0	0.31387967	Merger	474152500.0	100	27
108	975	282295	0.0	0.21269955	Merger	101158184.0	100	27
109	976	282667	0.0	0.109785825	Merger	268743780.0	100	27
110	977	283754	0.0	2.4763014	Merger	323221920.0	100	27
111	978	284721	0.0	3.3963478	Merger	277579680.0	100	27
112	979	286708	0.0	0.15928894	Merger	457974560.0	100	27
113	980	294460	0.0	0.13582566	Merger	284214560.0	100	27
114	981	295590	0.0	0.26926175	Merger	172078980.0	100	27
115	982	297852	0.0	0.12117747	Merger	119818940.0	100	27
116	983	299679	0.0	3.2008128	Merger	216669020.0	100	27
117	984	300242	0.0	0.23246528	Merger	177212750.0	100	27
118	985	301331	0.0	0.19036788	Merger	233544480.0	100	27
119	986	301713	0.0	0.30774996	Merger	371368960.0	100	27
120	987	302488	0.0	0.5042738	Merger	175959710.0	100	27
121	988	306842	0.0	0.2304542	Merger	231792740.0	100	27
122	989	307398	0.0	0.3647951	Merger	345081060.0	100	27
123	990	310863	0.0	0.109778926	Merger	143711900.0	100	27
124	991	312605	0.0	0.16977662	Merger	269648060.0	100	27
125	992	314280	0.0	0.6434737	Merger	292487420.0	100	27
126	993	314524	0.0	0.23798461	Merger	90594950.0	100	27
127	994	315653	0.0	0.30978197	Merger	324266600.0	100	27
128	995	316954	0.0	0.10448921	Merger	320645800.0	100	27
129	996	320874	0.0	0.41268694	Merger	133420290.0	100	27
130	997	321661	0.0	0.39363396	Merger	85387530.0	100	27
131	998	322122	0.0	0.4273293	Merger	333058270.0	100	27
132	999	324460	0.0	0.106815435	Merger	293375200.0	100	27
133	1000	329377	0.0	0.14327173	Merger	116311320.0	100	27
134	1001	330353	0.0	0.3366238	Merger	105877440.0	100	27
135	1002	332505	0.0	0.12133921	Merger	296302880.0	100	27
136	1003	332783	0.0	0.20786536	Merger	341568300.0	100	27
137	1004	335467	0.0	0.14375247	Merger	118177064.0	100	27
138	1005	337710	0.0	0.16851507	Merger	144251090.0	100	27
139	1006	337891	0.0	0.12067	Merger	186577010.0	100	27
140	1007	339926	0.0	0.12672992	Merger	282040200.0	100	27
141	1008	342050	0.0	3.688656	Merger	95129870.0	100	27
142	1009	344288	0.0	0.10423323	Merger	148216500.0	100	27
143	1010	344389	0.0	0.22952762	Merger	265927520.0	100	27
144	1011	353398	0.0	0.3300234	Merger	124754570.0	100	27
145	1012	353708	0.0	0.3888415	Merger	112613656.0	100	27
146	1013	355634	0.0	0.2521414	Merger	167792430.0	100	27
147	1014	368300	0.0	0.8575429	Merger	84706760.0	100	27
148	1015	368958	0.0	0.28706607	Merger	144417260.0	100	27
149	1016	371869	0.0	0.23214883	Merger	161884110.0	100	27
150	1017	372543	0.0	0.18820336	Merger	159548580.0	100	27
151	1018	375647	0.0	1.2752062	Merger	122407140.0	100	27
152	1019	375799	0.0	0.28121307	Merger	134334110.0	100	27
153	1020	375863	0.0	0.20271736	Merger	126259770.0	100	27
154	1021	376288	0.0	0.121332996	Merger	147691980.0	100	27
155	1022	376634	0.0	0.24338326	Merger	99102520.0	100	27
156	1023	376960	0.0	0.19346577	Merger	251493700.0	100	27
157	1024	377595	0.0	0.15223749	Merger	268922270.0	100	27
158	1025	381846	0.0	0.40903986	Merger	127419900.0	100	27
159	1026	382691	0.0	1.0751537	Merger	101769340.0	100	27
160	1027	384302	0.0	0.121646136	Merger	147598740.0	100	27
161	1028	387795	0.0	0.29962605	Merger	96737550.0	100	27
162	1029	388592	0.0	0.112558894	Merger	165561660.0	100	27
163	1030	389634	0.0	0.1037912	Merger	103560400.0	100	27
164	1031	390947	0.0	0.21276008	Merger	150742030.0	100	27
165	1032	391411	0.0	0.730865	Merger	144085090.0	100	27
166	1033	392523	0.0	0.22518015	Merger	111098000.0	100	27
167	1034	393611	0.0	0.18687378	Merger	88110790.0	100	27
168	1035	393874	0.0	1.3560358	Merger	125698890.0	100	27
169	1036	394167	0.0	0.20980291	Merger	95919656.0	100	27
170	1037	395577	0.0	0.13716024	Merger	101186190.0	100	27
171	1038	401254	0.0	0.28510958	Merger	95225200.0	100	27
172	1039	404406	0.0	0.13332377	Merger	191981520.0	100	27
173	1040	407288	0.0	0.10477391	Merger	93604260.0	100	27
174	1041	411149	0.0	0.12879637	Merger	115830616.0	100	27
175	1042	412047	0.0	0.20549187	Merger	117500504.0	100	27
176	1043	414446	0.0	1.2705989	Merger	92661340.0	100	27
177	1044	415618	0.0	0.15059133	Merger	119097950.0	100	27
178	1045	416025	0.0	0.12536973	Merger	111646024.0	100	27
179	1046	416662	0.0	0.13888031	Merger	122513570.0	100	27
180	1047	418296	0.0	0.23131427	Merger	121223670.0	100	27
181	1048	419108	0.0	0.3599923	Merger	99399600.0	100	27
182	1049	420732	0.0	0.20239075	Merger	121072456.0	100	27
183	1050	423114	0.0	0.14456618	Merger	88029730.0	100	27
184	1051	423678	0.0	0.1017481	Merger	103668990.0	100	27
185	1052	427279	0.0	0.28693575	Merger	106891496.0	100	27
186	1053	435411	0.0	0.19423741	Merger	109040400.0	100	27
187	1054	441176	0.0	0.1186685	Merger	84422744.0	100	27
188	1055	454359	0.0	0.33867365	Merger	88674350.0	100	27
189	1104	139599	-0.1549759899999987	0.13522923	first_progenitor	8065574000.0	1	27
190	1199	270526	-0.1549759899999987	0.10063284	next_progenitor	245392690.0	10	27
191	1266	268602	-0.1549759899999987	0.1447468	first_progenitor	562491600.0	1	27
192	1399	410362	-0.1549759899999987	1.1395271	first_progenitor	126870720.0	1	27
193	1424	402095	-0.1549759899999987	0.17402136	next_progenitor	98720660.0	10	27
194	1508	457405	-0.1549759899999987	0.2143394	first_progenitor	85559430.0	1	27
