Subfind_ID	t-t_merg	q	Type	mass
28	0.15497598999999873	0.4235881	Descendant	41525756.0
57348	0.15497598999999873	0.16014926	Descendant	0.0
59002	0.15497598999999873	0.18165374	Descendant	0.0
71674	0.15497598999999873	1.1428356	Descendant	0.0
77905	0.15497598999999873	0.19061948	Descendant	0.0
87484	0.15497598999999873	2.629999	Descendant	0.0
95731	0.15497598999999873	0.31141666	Descendant	0.0
97865	0.15497598999999873	0.21316984	Descendant	0.0
98939	0.15497598999999873	0.13355534	Descendant	0.0
108175	0.15497598999999873	1.4868271	Descendant	50023.47
108177	0.15497598999999873	0.12559876	Descendant	0.0
109874	0.15497598999999873	0.1344057	Descendant	0.0
111555	0.15497598999999873	0.18788138	Descendant	0.0
112804	0.15497598999999873	1.5934634	Descendant	33957596.0
119671	0.15497598999999873	0.16342714	Descendant	0.0
122842	0.15497598999999873	0.19053856	Descendant	42822.355
123790	0.15497598999999873	0.12534335	Descendant	0.0
132895	0.15497598999999873	0.13921456	Descendant	0.0
137289	0.15497598999999873	2.004971	Descendant	0.0
143046	0.15497598999999873	0.26061657	Descendant	0.0
146360	0.15497598999999873	0.85269105	Descendant	0.0
146643	0.15497598999999873	0.10921801	Descendant	0.0
148024	0.15497598999999873	0.24684405	Descendant	0.0
150335	0.15497598999999873	0.15099606	Descendant	0.0
151495	0.15497598999999873	2.849225	Descendant	0.0
155294	0.15497598999999873	1.4655358	Descendant	0.0
158471	0.15497598999999873	0.15877266	Descendant	0.0
158644	0.15497598999999873	0.20595111	Descendant	0.0
164669	0.15497598999999873	0.54190767	Descendant	0.0
166203	0.15497598999999873	0.24973239	Descendant	0.0
175228	0.15497598999999873	0.18780465	Descendant	0.0
176780	0.15497598999999873	0.30075845	Descendant	0.0
178554	0.15497598999999873	0.16881192	Descendant	546200.94
182404	0.15497598999999873	2.2600152	Descendant	0.0
184458	0.15497598999999873	0.29923496	Descendant	0.0
185567	0.15497598999999873	0.23199233	Descendant	0.0
185688	0.15497598999999873	0.12625632	Descendant	0.0
185790	0.15497598999999873	0.35081592	Descendant	0.0
188468	0.15497598999999873	0.11493163	Descendant	0.0
192401	0.15497598999999873	0.33401456	Descendant	209425.36
193954	0.15497598999999873	0.52087635	Descendant	0.0
194908	0.15497598999999873	2.1090508	Descendant	0.0
195264	0.15497598999999873	0.21477367	Descendant	0.0
197994	0.15497598999999873	0.22284947	Descendant	0.0
199393	0.15497598999999873	0.34051254	Descendant	0.0
200018	0.15497598999999873	0.19018807	Descendant	0.0
200416	0.15497598999999873	0.20798151	Descendant	463610.47
207048	0.15497598999999873	0.20045134	Descendant	0.0
207722	0.15497598999999873	1.371671	Descendant	0.0
208672	0.15497598999999873	0.9972101	Descendant	0.0
209740	0.15497598999999873	0.100435324	Descendant	0.0
211041	0.15497598999999873	0.3235086	Descendant	0.0
212524	0.15497598999999873	0.16495605	Descendant	0.0
214428	0.15497598999999873	0.15445368	Descendant	0.0
217361	0.15497598999999873	0.10614093	Descendant	0.0
218959	0.15497598999999873	3.1623473	Descendant	0.0
223840	0.15497598999999873	0.13741325	Descendant	1216420.1
228603	0.15497598999999873	0.10030799	Descendant	0.0
230178	0.15497598999999873	0.16281292	Descendant	0.0
230652	0.15497598999999873	0.20324929	Descendant	0.0
231799	0.15497598999999873	0.28937048	Descendant	0.0
232140	0.15497598999999873	0.4587173	Descendant	63391.234
233959	0.15497598999999873	0.33454087	Descendant	230963600.0
238649	0.15497598999999873	0.14365014	Descendant	0.0
240188	0.15497598999999873	0.62892187	Descendant	0.0
250696	0.15497598999999873	1.8561444	Descendant	0.0
251084	0.15497598999999873	0.17557338	Descendant	0.0
251850	0.15497598999999873	1.604738	Descendant	47087.35
252186	0.15497598999999873	1.5420011	Descendant	0.0
252284	0.15497598999999873	0.7802391	Descendant	0.0
253051	0.15497598999999873	0.11587871	Descendant	145761.06
253436	0.15497598999999873	0.14768055	Descendant	0.0
254418	0.15497598999999873	0.13455136	Descendant	0.0
255825	0.15497598999999873	1.4795653	Descendant	0.0
260605	0.15497598999999873	1.133668	Descendant	0.0
261422	0.15497598999999873	0.9346021	Descendant	0.0
262006	0.15497598999999873	0.24416442	Descendant	59404.35
263498	0.15497598999999873	0.12175856	Descendant	0.0
264234	0.15497598999999873	0.12507734	Descendant	33166.17
266574	0.15497598999999873	0.4321825	Descendant	0.0
266722	0.15497598999999873	0.13953452	Descendant	0.0
268370	0.15497598999999873	0.16374119	Descendant	0.0
268723	0.15497598999999873	0.8515866	Descendant	0.0
271718	0.15497598999999873	0.4304527	Descendant	0.0
271845	0.15497598999999873	0.1244884	Descendant	0.0
272785	0.15497598999999873	1.1122061	Descendant	0.0
273561	0.15497598999999873	0.14704362	Descendant	0.0
273933	0.15497598999999873	0.75871766	Descendant	0.0
275668	0.15497598999999873	0.110549904	Descendant	0.0
278512	0.15497598999999873	0.117998466	Descendant	0.0
278879	0.15497598999999873	1.9940202	Descendant	0.0
281502	0.15497598999999873	0.31387967	Descendant	0.0
282295	0.15497598999999873	0.21269955	Descendant	0.0
282667	0.15497598999999873	0.109785825	Descendant	0.0
283754	0.15497598999999873	2.4763014	Descendant	0.0
284721	0.15497598999999873	3.3963478	Descendant	40201.473
286708	0.15497598999999873	0.15928894	Descendant	0.0
294460	0.15497598999999873	0.13582566	Descendant	143248.28
295590	0.15497598999999873	0.26926175	Descendant	0.0
297852	0.15497598999999873	0.12117747	Descendant	0.0
299679	0.15497598999999873	3.2008128	Descendant	0.0
300242	0.15497598999999873	0.23246528	Descendant	0.0
301331	0.15497598999999873	0.19036788	Descendant	0.0
301713	0.15497598999999873	0.30774996	Descendant	0.0
302488	0.15497598999999873	0.5042738	Descendant	6547449.0
306842	0.15497598999999873	0.2304542	Descendant	0.0
307398	0.15497598999999873	0.3647951	Descendant	0.0
310863	0.15497598999999873	0.109778926	Descendant	0.0
312605	0.15497598999999873	0.16977662	Descendant	0.0
314280	0.15497598999999873	0.6434737	Descendant	0.0
314524	0.15497598999999873	0.23798461	Descendant	0.0
315653	0.15497598999999873	0.30978197	Descendant	0.0
316954	0.15497598999999873	0.10448921	Descendant	0.0
320874	0.15497598999999873	0.41268694	Descendant	0.0
321661	0.15497598999999873	0.39363396	Descendant	0.0
322122	0.15497598999999873	0.4273293	Descendant	0.0
324460	0.15497598999999873	0.106815435	Descendant	0.0
329377	0.15497598999999873	0.14327173	Descendant	0.0
330353	0.15497598999999873	0.3366238	Descendant	0.0
332505	0.15497598999999873	0.12133921	Descendant	0.0
332783	0.15497598999999873	0.20786536	Descendant	0.0
335467	0.15497598999999873	0.14375247	Descendant	0.0
337710	0.15497598999999873	0.16851507	Descendant	0.0
337891	0.15497598999999873	0.12067	Descendant	0.0
339926	0.15497598999999873	0.12672992	Descendant	0.0
342050	0.15497598999999873	3.688656	Descendant	0.0
344288	0.15497598999999873	0.10423323	Descendant	542277.44
344389	0.15497598999999873	0.22952762	Descendant	634395.06
353398	0.15497598999999873	0.3300234	Descendant	0.0
353708	0.15497598999999873	0.3888415	Descendant	64948.72
355634	0.15497598999999873	0.2521414	Descendant	0.0
368300	0.15497598999999873	0.8575429	Descendant	0.0
368958	0.15497598999999873	0.28706607	Descendant	0.0
371869	0.15497598999999873	0.23214883	Descendant	83703.52
372543	0.15497598999999873	0.18820336	Descendant	0.0
375647	0.15497598999999873	1.2752062	Descendant	39082256.0
375799	0.15497598999999873	0.28121307	Descendant	0.0
375863	0.15497598999999873	0.20271736	Descendant	164002.6
376288	0.15497598999999873	0.121332996	Descendant	0.0
376634	0.15497598999999873	0.24338326	Descendant	0.0
376960	0.15497598999999873	0.19346577	Descendant	0.0
377595	0.15497598999999873	0.15223749	Descendant	70804.03
381846	0.15497598999999873	0.40903986	Descendant	75323.46
382691	0.15497598999999873	1.0751537	Descendant	0.0
384302	0.15497598999999873	0.121646136	Descendant	0.0
387795	0.15497598999999873	0.29962605	Descendant	5357816.5
388592	0.15497598999999873	0.112558894	Descendant	215556.36
389634	0.15497598999999873	0.1037912	Descendant	0.0
390947	0.15497598999999873	0.21276008	Descendant	144418.81
391411	0.15497598999999873	0.730865	Descendant	135760.56
392523	0.15497598999999873	0.22518015	Descendant	0.0
393611	0.15497598999999873	0.18687378	Descendant	0.0
393874	0.15497598999999873	1.3560358	Descendant	0.0
394167	0.15497598999999873	0.20980291	Descendant	639023.1
395577	0.15497598999999873	0.13716024	Descendant	0.0
401254	0.15497598999999873	0.28510958	Descendant	0.0
404406	0.15497598999999873	0.13332377	Descendant	0.0
407288	0.15497598999999873	0.10477391	Descendant	0.0
411149	0.15497598999999873	0.12879637	Descendant	147949310.0
412047	0.15497598999999873	0.20549187	Descendant	0.0
414446	0.15497598999999873	1.2705989	Descendant	0.0
415618	0.15497598999999873	0.15059133	Descendant	318473.0
416025	0.15497598999999873	0.12536973	Descendant	0.0
416662	0.15497598999999873	0.13888031	Descendant	0.0
418296	0.15497598999999873	0.23131427	Descendant	216841.67
419108	0.15497598999999873	0.3599923	Descendant	0.0
420732	0.15497598999999873	0.20239075	Descendant	0.0
423114	0.15497598999999873	0.14456618	Descendant	0.0
423678	0.15497598999999873	0.1017481	Descendant	0.0
427279	0.15497598999999873	0.28693575	Descendant	0.0
435411	0.15497598999999873	0.19423741	Descendant	0.0
441176	0.15497598999999873	0.1186685	Descendant	68096460.0
454359	0.15497598999999873	0.33867365	Descendant	230246.88
