	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	6	0.393027889999999	0.18052757	Descendant	7283141600.0	1000	28
1	72	171893	0.393027889999999	0.121618636	Descendant	183183790.0	1000	28
2	193	310356	0.393027889999999	0.13240795	Descendant	240498540.0	1000	28
3	202	315358	0.393027889999999	0.5474615	Descendant	315753380.0	1000	28
4	264	407154	0.393027889999999	0.12944825	Descendant	176315250.0	1000	28
5	270	11	0.3007303599999993	0.24374591	Descendant	588067500.0	1000	28
6	271	16	0.3007303599999993	0.27874482	Descendant	1228486800.0	1000	28
7	379	164439	0.3007303599999993	0.20792757	Descendant	2152064800.0	1000	28
8	486	280729	0.3007303599999993	0.2381514	Descendant	184301440.0	1000	28
9	509	294451	0.3007303599999993	0.11135146	Descendant	578239700.0	1000	28
10	681	233959	0.1549759899999987	0.33454087	Descendant	230963600.0	1000	28
11	777	411149	0.1549759899999987	0.12879637	Descendant	147949310.0	1000	28
12	792	14536	0.0	0.13359019	Merger	1082028800.0	100	28
13	793	22404	0.0	0.13215119	Merger	122115056000.0	100	28
14	794	22415	0.0	0.1329499	Merger	249424110.0	100	28
15	795	32716	0.0	0.20359595	Merger	1360761300.0	100	28
16	796	37473	0.0	1.3434564	Merger	329799170.0	100	28
17	797	44459	0.0	0.11790994	Merger	8672249000.0	100	28
18	798	46599	0.0	1.3348228	Merger	6519049700.0	100	28
19	799	50017	0.0	0.15836142	Merger	48423480000.0	100	28
20	800	65499	0.0	0.10767048	Merger	733985600.0	100	28
21	801	68342	0.0	0.16940911	Merger	253687890.0	100	28
22	802	71854	0.0	1.071967	Merger	491829470.0	100	28
23	803	71857	0.0	0.14420389	Merger	1020078800.0	100	28
24	804	76751	0.0	0.588828	Merger	1765826600.0	100	28
25	805	88660	0.0	0.23638804	Merger	28153104000.0	100	28
26	806	101003	0.0	1.9433851	Merger	7719766000.0	100	28
27	807	108432	0.0	0.15123875	Merger	2203060200.0	100	28
28	808	112797	0.0	0.23514971	Merger	268550180.0	100	28
29	809	120328	0.0	0.3565975	Merger	16134694000.0	100	28
30	810	124214	0.0	0.12836483	Merger	10800083000.0	100	28
31	811	127853	0.0	0.11110519	Merger	1985429100.0	100	28
32	812	130563	0.0	0.18888822	Merger	665623040.0	100	28
33	813	133997	0.0	0.24124424	Merger	7002910700.0	100	28
34	814	136620	0.0	0.25533316	Merger	893026560.0	100	28
35	815	136621	0.0	0.19775192	Merger	547077700.0	100	28
36	816	137190	0.0	0.33734584	Merger	10558979000.0	100	28
37	817	142396	0.0	0.10573357	Merger	145089260.0	100	28
38	818	144931	0.0	0.174137	Merger	108491290.0	100	28
39	819	146191	0.0	0.26925653	Merger	3617115600.0	100	28
40	820	148447	0.0	0.13522923	Merger	119454536.0	100	28
41	821	152862	0.0	0.12264614	Merger	2979046400.0	100	28
42	822	153315	0.0	0.48855606	Merger	116334400.0	100	28
43	823	158476	0.0	0.575315	Merger	125665900.0	100	28
44	824	161132	0.0	0.26829642	Merger	4380884500.0	100	28
45	825	161883	0.0	0.16604862	Merger	686224260.0	100	28
46	826	163852	0.0	0.11844415	Merger	7392662000.0	100	28
47	827	165990	0.0	0.26850742	Merger	315122850.0	100	28
48	828	167086	0.0	0.10744875	Merger	221911970.0	100	28
