	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	168748	-0.1233316599999998	0.65609956	first_progenitor	422577920.0	2	22	0.66727775	1	237	109.53734184437735	170.6246769619474
1	2431	0.0	0.5069455	Merger	215378300000.0	100	22	189.30252	1	3	1060.8365715696225	1148.1362357715711
2	5694	0.0	0.16779195	Merger	279559000.0	100	22	1.4856966	5	212	129.3503915161232	132.49858570986137
3	12174	0.0	0.15804824	Merger	103621200000.0	100	22	61.07695	1	2	309.2735767157218	309.3432516917672
4	15784	0.0	0.24633852	Merger	1966153500.0	100	22	4.512546	1	152	24.91965782893334	48.910182689026975
5	15786	0.0	0.47696242	Merger	1919552800.0	100	22	4.263246	1	155	48.910182689026975	52.3564358267805
6	18510	0.0	0.19091974	Merger	930797800.0	100	22	2.2612584	2	164	20.615812126033298	20.955922430018536
7	24105	0.0	0.1242721	Merger	527249860.0	100	22	0.119634904	1	83	12.662298236530127	13.865545749359393
8	28357	0.0	0.10214377	Merger	186112140.0	100	22	0.28595296	1	300	17.43201018562988	23.386316371075683
9	36086	0.0	0.13461648	Merger	96971224.0	100	22	0.432475	1	296	15.089311489374644	18.059214772317365
10	38907	0.0	0.25901634	Merger	91832870.0	100	22	0.08999715	2	398	5.899805073584019	34.290859695963924
11	39315	0.0	0.2985366	Merger	2356193800.0	100	22	5.794282	2	55	109.21741122615309	352.75040253843616
12	39995	0.0	0.14935039	Merger	3236732400.0	100	22	6.340988	1	98	61.20356174186272	140.69365887589083
13	39996	0.0	1.8938878	Merger	463207460.0	100	22	1.3682845	1	345	30.301787756727595	70.89783429098317
14	39997	0.0	0.11071173	Merger	103386710.0	100	22	0.34679988	1	782	42.55051055590791	85.37272460441044
15	50898	0.0	0.13530643	Merger	847784100.0	100	22	1.1172224	1	75	78.62520253996897	127.50481346714317
16	51421	0.0	1.6661868	Merger	8040080400.0	100	22	10.455706	1	11	650.6743615233256	682.0314184874735
17	52455	0.0	0.21889772	Merger	195153710.0	100	22	0.37958956	1	402	24.276045095212105	26.154445191357045
18	55159	0.0	0.25939122	Merger	3926399000.0	100	22	7.0602393	1	18	314.23205805797465	337.8658614576006
19	55163	0.0	0.16114287	Merger	103294900.0	100	22	0.008149888	3	257	17.81702647818615	25.669516873664673
20	55947	0.0	0.28997982	Merger	173948930.0	100	22	0.37422624	2	176	6.479699115800578	75.15801741266972
21	57189	0.0	0.22197759	Merger	313498400.0	100	22	0.56087977	1	342	31.551895315151235	38.446105968479685
22	59090	0.0	0.1366564	Merger	145958110.0	100	22	0.5415574	1	392	38.41974553279851	44.99154224236621
23	60652	0.0	0.19385473	Merger	100412690.0	100	22	0.18528341	1	288	29.455477799659523	36.72504017086437
24	63013	0.0	0.27913335	Merger	119445850.0	100	22	0.23326467	1	295	9.841809777141119	36.36236730678748
25	80936	0.0	0.18350172	Merger	641626100.0	100	22	1.5875285	1	74	7.674734758223534	84.99063415726073
26	82420	0.0	0.47086596	Merger	96351440.0	100	22	0.14786763	1	565	59.7590334486934	66.80816257290194
27	83411	0.0	0.16246451	Merger	566581950.0	100	22	1.781727	2	60	10.592022081899707	21.990925938933753
28	85906	0.0	0.119245015	Merger	2054419000.0	100	22	9.8759775	1	59	442.3488876856467	521.0957162929508
29	87080	0.0	0.19962877	Merger	2090067000.0	100	22	5.4487476	1	11	337.8999285373523	338.6580404382469
30	93644	0.0	0.108184285	Merger	328091620.0	100	22	1.3380243	1	146	13.637536335136145	234.7307401800527
31	94783	0.0	1.4650825	Merger	593531840.0	100	22	2.014442	1	55	17.13870667092711	96.34330253926623
32	95391	0.0	0.1306352	Merger	85915910.0	100	22	0.25989017	1	301	8.225501802861878	12.961587736640343
33	97103	0.0	0.23776504	Merger	1821513900.0	100	22	4.747467	1	12	373.88284686663377	1169.455613854855
34	97450	0.0	0.14090514	Merger	164026050.0	100	22	0.2817342	2	260	24.179257626725636	38.630923549824004
35	98001	0.0	0.13427608	Merger	1038090050.0	100	22	2.9492922	1	2	2.163640396685098	1939.6592009278006
36	98420	0.0	0.102454625	Merger	579538240.0	100	22	0.78596866	1	60	9.284291510760632	50.99286681782037
37	99155	0.0	2.349803	Merger	1891944800.0	100	22	3.651747	1	21	840.8456088795581	877.1499599325936
38	103015	0.0	0.3981082	Merger	1186620500.0	100	22	2.1587727	1	33	8.987805270951783	112.12530682121174
39	105148	0.0	0.1209411	Merger	179610540.0	100	22	0.26794374	1	407	28.45548962759726	31.03771806116806
40	110829	0.0	0.10548338	Merger	866969660.0	100	22	2.4765058	1	98	473.0100288371094	492.675008013941
41	111510	0.0	0.18720624	Merger	786647600.0	100	22	1.2992696	1	111	257.46778699369077	318.77800844481607
42	113379	0.0	0.1270624	Merger	836952770.0	100	22	1.2298545	2	24	133.23715764842837	313.7317701322502
43	113770	0.0	0.11057184	Merger	559190500.0	100	22	1.3964895	1	23	18.88641489301138	31.95215042154473
44	114936	0.0	0.13625805	Merger	90221550.0	100	22	0.14268108	2	638	47.93461861608412	53.46106550376176
45	115280	0.0	0.13716063	Merger	1081730800.0	100	22	1.7946999	1	62	146.22573399647132	256.01691602025454
46	116177	0.0	0.15913478	Merger	199756320.0	100	22	0.47261792	1	137	5.481132039630961	75.9521354464094
47	118625	0.0	1.039844	Merger	481106800.0	100	22	0.76780576	1	326	19.491062197296195	464.5513023881446
48	120194	0.0	0.51835907	Merger	1054762430.0	100	22	2.9592159	1	71	322.5255098717635	350.7934744184052
49	121679	0.0	0.7916361	Merger	144201040.0	100	22	0.1995295	1	555	31.456328600089865	55.414571270578776
50	123383	0.0	0.10201499	Merger	323681400.0	100	22	0.52046967	1	153	12.209453110586967	175.03815735492753
51	123590	0.0	0.8822767	Merger	422846370.0	100	22	0.8979505	1	97	6.229413506730446	145.83563340576634
52	124387	0.0	0.19667628	Merger	245506400.0	100	22	0.37379327	1	171	62.42990494732651	102.00468092341518
53	125847	0.0	0.2833084	Merger	90572830.0	100	22	0.14127332	2	1193	41.43796320551835	42.554391351718394
54	126081	0.0	0.6235206	Merger	1155236900.0	100	22	2.5442846	1	37	674.2380486860859	862.1893270436225
55	127661	0.0	0.31685343	Merger	563287000.0	100	22	0.75987303	3	86	160.00084132252576	253.8432732865464
56	127786	0.0	1.6398995	Merger	148919040.0	100	22	0.36180595	1	213	63.61319484927481	92.36336791385274
57	129074	0.0	1.1404814	Merger	294618240.0	100	22	0.54293805	1	276	46.821954693008124	58.372869874136754
58	129713	0.0	0.11954659	Merger	711226800.0	100	22	1.3621025	4	237	160.30767060838818	184.27648144342723
59	133177	0.0	0.10351091	Merger	492409900.0	100	22	0.75405824	1	87	74.31372320185021	249.7795708925372
60	134433	0.0	0.2595054	Merger	1216511400.0	100	22	2.025349	1	100	202.56522717473325	221.15362136707418
61	135049	0.0	0.12436922	Merger	380674240.0	100	22	1.1363846	1	81	50.34127650852574	159.47750727142818
62	135510	0.0	2.0589938	Merger	281904220.0	100	22	0.68122345	2	79	66.10274343689179	103.22079518100954
63	136105	0.0	0.84629864	Merger	548065900.0	100	22	1.0676806	2	218	29.33053989069367	129.47546185955358
64	137842	0.0	1.2195674	Merger	559374300.0	100	22	2.0158048	1	201	381.45263387848246	409.9527212144419
65	138551	0.0	0.25269544	Merger	328633900.0	100	22	0.4267573	1	285	40.29983774976341	168.61678351623908
66	141317	0.0	0.23568425	Merger	771962600.0	100	22	1.1998322	1	48	382.11780476023074	395.8198403457932
67	142815	0.0	0.16182229	Merger	420676900.0	100	22	0.8833705	1	64	212.88724627171288	352.43994403776503
68	143282	0.0	0.43648133	Merger	184866500.0	100	22	0.19312494	1	237	39.111282466520095	95.16389072257752
69	147242	0.0	0.11401483	Merger	201979000.0	100	22	0.27411938	1	142	9.816793882458134	60.36623725076256
70	148600	0.0	0.104763836	Merger	387133660.0	100	22	0.75250304	1	101	14.799458587139762	145.66414697047438
71	150161	0.0	0.66237986	Merger	369904770.0	100	22	0.8381173	1	340	8.797077192491896	45.69072971824867
72	150399	0.0	0.23147997	Merger	412563520.0	100	22	1.1315006	1	80	72.47674627915201	85.91102103363392
73	151054	0.0	1.3257928	Merger	258758320.0	100	22	0.6975747	1	105	138.8613936735693	289.7572523252619
74	152519	0.0	0.1059196	Merger	810030300.0	100	22	1.3410981	1	54	92.09329026979763	110.2959561242519
75	155440	0.0	0.20979571	Merger	474511360.0	100	22	1.4468416	1	36	240.91419447229876	401.70920686638067
76	156652	0.0	0.20451653	Merger	241061520.0	100	22	0.5018438	1	239	49.25837817352964	66.69256476173062
77	156926	0.0	0.27028057	Merger	158114720.0	100	22	0.19357051	1	206	50.633157743408134	57.87002975542393
78	157429	0.0	1.8365415	Merger	412482140.0	100	22	1.1072971	1	35	206.34997128750928	276.8825755661716
79	158088	0.0	0.32561997	Merger	247047330.0	100	22	0.6014689	1	317	1.2988823499124147	124.7200166510439
80	160892	0.0	0.14040238	Merger	225178340.0	100	22	0.21107449	1	308	32.9431650484425	96.95987325296052
81	162024	0.0	0.18195502	Merger	592682700.0	100	22	1.2002523	2	100	180.7772830812014	189.4110354882683
82	162250	0.0	0.1078966	Merger	217068670.0	100	22	0.396267	2	191	4.149018338674424	18.763638673962774
83	163372	0.0	0.19159418	Merger	301188400.0	100	22	0.8765843	1	68	673.8719963360954	812.8310688829324
84	168157	0.0	0.113122754	Merger	367675230.0	100	22	0.6367279	1	88	21.442211828318733	299.9026750745946
85	169053	0.0	1.9653467	Merger	480892220.0	100	22	1.0441467	1	121	173.05876465711754	256.4543225477191
86	169908	0.0	1.518466	Merger	391248670.0	100	22	1.0743614	1	25	310.57996650704155	326.90451936290646
87	169969	0.0	0.23305604	Merger	111009576.0	100	22	0.053735286	1	309	156.96225212775974	204.48336265793216
88	170041	0.0	0.1303572	Merger	370829860.0	100	22	0.8753895	1	79	270.1667602470393	348.9254681863796
89	170522	0.0	0.23713209	Merger	333202720.0	100	22	1.1773307	1	135	106.70677982284967	162.23159647907596
