	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
1135	137864	7307392500.0	12.417984	0.0	0	20439.43480344751	20563.684519842485	6	0
1074	131495	169244320.0	0.110670425	0.0	0	10355.821957076998	10464.3768194076	171893	0
4147	351760	249143460.0	0.21551171	0.0	0	17060.73876876065	17061.4805686978	310356	0
4049	346361	338165020.0	0.41343427	0.0	0	12385.521755384321	12424.15347625667	315358	0
4486	369332	163788940.0	0.26807868	0.0	0	11931.786266315701	11985.688189375434	407154	0
3242	300328	536595330.0	0.30396178	0.0	1	1907.5457007313378	2127.03062942685	11	0
2295	237181	1226124400.0	2.004787	0.0	0	23663.097507518614	23757.51937415515	16	0
1120	136619	2159161600.0	2.3017032	0.0	0	20072.717426233114	20165.94441241209	164439	0
6297	477768	167996960.0	0.15490149	0.0	0	9928.70714414411	9948.011932102303	280729	0
2469	249270	591320260.0	0.6132477	0.0	0	6342.886898958707	6379.523519191632	294451	0
4179	353527	218751950.0	0.29665753	0.0	0	14835.320896630436	14882.380215402402	233959	0
1278	151804	139757100.0	0.07235645	0.0	0	23315.1297649427	23460.605762593183	411149	0
766	99651	1188412800.0	0.9904995	0.0	0	6675.450896992502	6797.018439402034	14536	0
228	31053	133158470000.0	156.0126	0.0	2	1692.330818890189	1769.5313726871477	22404	0
4412	365483	230998670.0	0.19746536	0.0	0	20242.42124914196	20378.675592831172	22415	0
1582	180202	1366323300.0	0.5480056	0.0	0	20519.298626420976	20591.102039284262	32716	0
4029	345242	332721700.0	0.26684222	0.0	0	19534.02431172574	19657.859624785026	37473	0
1180	141579	9350138000.0	19.887302	0.0	0	13352.23181308812	13509.283683668835	44459	0
1643	185976	6965338000.0	2.1116018	0.0	0	17898.20884046285	17996.09005527931	46599	0
589	77207	50093887000.0	46.668396	0.0	0	22522.496001536027	22688.981251314708	50017	0
3881	337085	766596860.0	0.61662096	0.0	0	23726.54659006837	23876.859483953216	65499	0
3299	304076	248895710.0	0.3694075	0.0	0	11831.132950907644	11858.364239301562	68342	0
4603	375281	476278530.0	0.5074048	0.0	0	14634.855448392836	14758.856149838719	71854	0
119	14532	1003490000.0	0.5881882	0.0	0	23207.589545612547	23343.113811091105	71857	0
1671	188562	1622686300.0	5.8981633	0.0	0	19075.704983950887	19173.36696198337	76751	0
634	83302	26598226000.0	6.8320217	0.0	0	18977.983078867255	19155.279896586937	88660	0
801	104251	8254660600.0	9.3655	0.0	0	15895.726546345813	16009.00950794744	101003	0
1756	195824	2310494200.0	2.8551068	0.0	0	22479.994940973713	22553.51163094033	108432	0
2281	236103	291791420.0	0.38462853	0.0	0	14146.121956238674	14154.47636219776	112797	0
1073	131494	14948234000.0	8.914599	0.0	0	10471.346736522886	10581.752763084512	120328	0
868	111583	11233779000.0	26.157156	0.0	0	23252.661325726433	23324.10386522942	124214	0
1034	127852	1820591200.0	3.1975062	0.0	0	4985.364763476244	5069.1249406240495	127853	0
855	109776	669707260.0	0.44111532	0.0	0	3534.3866127783044	3546.003118669295	130563	0
1195	142965	6720786000.0	5.6708145	0.0	0	20619.11367231144	20667.937863004165	133997	0
2189	229943	913400770.0	0.714098	0.0	0	9346.315607873497	9490.13752340561	136620	0
1160	140028	511546270.0	0.61046726	0.0	0	12209.421355131954	12346.207105180436	136621	0
74	9443	10568496000.0	10.75759	0.0	0	2798.4923380363966	2916.4461742083604	137190	0
5391	415480	159597710.0	0.07756482	0.0	0	5741.687389538292	5751.0132962932985	142396	0
5414	416801	102156056.0	0.123410575	0.0	0	13063.988277512493	13175.857851502285	144931	0
53	5884	3759268900.0	0.06716867	0.0	0	19263.78734934649	19390.524266432516	146191	0
3831	334243	120324730.0	0.09452583	0.0	0	18523.09481034908	18548.068505010135	148447	0
590	77208	2896461600.0	2.7649364	0.0	0	22536.701478575487	22636.989847254765	152862	0
716	92792	109763890.0	0.05814693	0.0	0	7214.456893597571	7246.506656797139	153315	0
3867	336284	127699160.0	0.10340958	0.0	0	10422.829135410686	10471.688067482248	158476	0
542	71851	4008748800.0	11.889557	0.0	0	17374.449192112384	17375.053690627465	161132	0
2708	266306	624495300.0	1.0469189	0.0	0	11919.136835899846	11937.2226052422	161883	0
1515	173098	7620243500.0	10.447506	0.0	0	22337.8304168988	22416.725370345557	163852	0
2395	243880	286120700.0	0.23998843	0.0	0	18804.613408604102	18816.176614956217	165990	0
4967	394053	208983360.0	0.104873724	0.0	0	13940.35043256446	13959.090640163311	167086	0
2457	248403	604200500.0	0.59290195	0.0	0	12086.670466833199	12268.060344844747	168575	0
1171	140813	4152532700.0	5.893784	0.0	0	13707.5720942977	13909.57803865507	171081	0
1628	184537	630775100.0	3.3436131	0.0	0	17131.707955364895	17201.466252927803	172052	0
1192	142637	3077388300.0	4.173805	0.0	0	19780.46707384226	19805.054167761635	172524	0
2331	239423	168950240.0	0.19816498	0.0	0	3894.19465319687	3987.761383028701	182146	0
1759	196140	2612525800.0	5.754638	0.0	0	21614.4782038349	21619.588481147573	183247	0
626	82020	7156884000.0	6.611404	0.0	0	14330.348537361078	14368.009598449671	185179	0
3179	296442	313816480.0	0.23534922	0.0	0	13114.66111018701	13245.410359465668	189456	0
3009	286013	94880280.0	0.059935484	0.0	0	24875.300400068616	25014.455041944297	189898	0
2190	230048	1902768800.0	2.247958	0.0	0	15907.464826551284	15997.827814925706	191089	0
4936	392516	328837570.0	0.18847531	0.0	0	8021.837304912159	8135.160708172869	191849	0
2117	224050	1743942100.0	2.2576141	0.0	0	6342.568110199211	6371.584366271681	197232	0
1198	143264	3421278000.0	3.2193415	0.0	0	21499.115363395547	21627.63882708382	198902	0
125	14538	411563900.0	0.20007691	0.0	0	23169.846608485437	23308.38189885977	199301	0
1056	129325	1836435700.0	1.4198301	0.0	0	7974.518296359926	8074.274696632378	199657	0
6421	495580	129261000.0	0.06936971	0.0	0	8798.0644360146	9062.54506698075	200971	0
2703	265987	1094924200.0	1.2946938	0.0	0	26015.464213438572	26147.779072232093	202808	0
2387	243296	760820160.0	0.7318626	0.0	0	15272.10872755783	15395.08613084772	203389	0
1083	132699	1855724900.0	2.9684317	0.0	0	17906.141279305997	17985.298462590326	206830	0
5375	414626	288140350.0	0.15717895	0.0	0	12753.813880013215	12906.580399069437	208947	0
348	46602	938600700.0	1.0493345	0.0	0	5438.041494747461	5523.735588168867	209272	0
2464	248856	1813020000.0	2.0443528	0.0	0	19989.567119358686	20036.87826899434	209825	0
6209	467935	94141220.0	0.056395557	0.0	0	2646.707254029184	2687.0239561222943	210670	0
1049	128626	342706620.0	0.03945597	0.0	0	7847.84161721057	8067.775656017594	210822	0
2206	231279	1330370400.0	1.8327343	0.0	0	24040.376311485343	24155.78447537243	212501	0
2603	258967	1368535400.0	0.98598707	0.0	0	9514.4651343473	9651.278267866694	216109	0
6128	461437	95532824.0	0.057426948	0.0	1	1843.8675549053798	2177.6239365013453	217196	0
4413	365531	157171100.0	0.15850821	0.0	0	16293.419407907619	16332.799160542707	221612	0
666	87130	1144045200.0	2.5082598	0.0	0	8254.797426796718	8387.28780309227	223928	0
3185	296826	709432500.0	0.65789205	0.0	0	16559.006768639774	16578.07694739863	226413	0
942	118403	444206430.0	0.16275239	0.0	0	3873.4228629051977	3961.4955303132397	226732	0
1955	211105	1533103600.0	2.2301219	0.0	0	17409.97534152426	17431.903511418914	227961	0
1531	174696	105728300.0	0.056683563	0.0	0	9976.09932668497	10032.344100367254	231004	0
2625	260524	1280694100.0	0.78722584	0.0	0	15528.943218369825	15565.755096341718	232539	0
6027	453370	135771100.0	0.047158618	0.0	0	26796.859097909146	26904.41391464805	232770	0
1928	209464	1886606200.0	2.386762	0.0	0	14224.840993577074	14239.57131291426	233296	0
559	73291	1206228900.0	1.6009903	0.0	0	6899.8190429488795	7155.09030938483	234647	0
3732	328765	394506400.0	0.37800556	0.0	0	7056.286751225394	7058.185325954246	237024	0
1561	177747	598785200.0	0.53189975	0.0	0	18637.42880669119	18691.70040554998	238586	0
2746	268880	905965060.0	0.57402134	0.0	0	6038.009097029682	6070.1170873637975	241334	0
273	35461	2293059000.0	5.0525284	0.0	0	2913.396462143243	3026.458709142808	241525	0
4403	364977	193136900.0	0.20802955	0.0	0	18400.52334067437	18450.5730728278	242390	0
5469	420458	85538680.0	0.045138422	0.0	0	19326.977066687155	19375.868138655944	247070	0
2793	271896	842151700.0	0.4179914	0.0	0	21450.142816263873	21457.032177899724	252944	0
2866	277040	587907800.0	0.6659533	0.0	0	17142.766922243634	17265.35131074874	257804	0
3599	320942	353881540.0	0.33806327	0.0	0	17357.66836161132	17399.89635199089	258509	0
1222	146395	661674400.0	1.9584343	0.0	0	14480.101019365075	14650.109059417802	261091	0
3565	319194	453851970.0	0.19120255	0.0	0	6317.981976480127	6497.58133694986	262054	0
4092	348637	106437224.0	0.09380328	0.0	0	5923.54587307745	5933.9143108216795	263788	0
5696	433132	222918380.0	0.10605729	0.0	0	15513.007533543667	15605.540609847576	264496	0
2881	277856	875128000.0	0.748444	0.0	0	23039.55608109328	23137.2031207756	264930	0
5824	440309	196400510.0	0.092549585	0.0	0	18491.09064716854	18605.070298809595	266222	0
4424	366063	322914140.0	0.23467574	0.0	0	21851.805200249084	21853.556226983095	269177	0
2760	269620	643764350.0	0.35880068	0.0	0	18544.74130057799	18581.744617897428	269457	0
2745	268741	384174270.0	0.48839876	0.0	0	9055.42577655504	9187.782966498216	269522	0
2021	216240	1113785000.0	2.7856646	0.0	0	16060.681360082686	16071.335004073837	269789	0
3803	332562	698536100.0	0.834633	0.0	0	16761.848574785192	16834.759116050926	269949	0
601	78760	556023360.0	1.411928	0.0	0	19013.230820802062	19061.602374718186	270491	0
2423	246388	1190896600.0	2.2878582	0.0	0	6635.502514173762	6637.5881085219135	271076	0
1776	197330	336913060.0	0.27048147	0.0	0	12412.106048650383	12473.395492595831	274545	0
2769	270430	1145694100.0	1.2129266	0.0	0	6583.114019389948	6590.784268716949	275559	0
