	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
1505	224344	0.1457543700000005	1.2914196	Descendant	136014050.0	1001	27	0.14589828	0	379	64.90233747178941	180.07661027658628
1506	263731	0.1457543700000005	0.13679634	Descendant	559243900.0	1001	27	0.4125315	0	86	88.17386103262861	97.80681091477959
1507	0	0.4391586200000006	0.21248615	Descendant	308427950000.0	1000	27	0.044022832	1	8	255.65794920753004	543.0486258382996
1508	27074	0.4391586200000006	1.3287337	Descendant	3474507300.0	1000	27	0.38485724	0	134	47.606534522276554	49.21884636287415
1509	331237	0.4391586200000006	0.10538398	Descendant	419674900.0	1000	27	0.6371894	1	333	132.60830045672867	158.43831344172457
1510	6	0.2380519000000003	0.18052757	Descendant	5248403500.0	1000	27	5.0337944	0	124	125.24271856308113	140.09021786166437
1511	139600	0.2380519000000003	0.2941051	Descendant	173420580.0	1000	27	0.13981333	2	203	10.704584345510508	21.929385438731906
1512	284313	0.2380519000000003	0.1269045	Descendant	177871000.0	1000	27	0.1635683	0	143	50.00110650605118	78.73456068697655
1513	317657	0.2380519000000003	0.13823321	Descendant	85655460.0	1000	27	0.07595715	0	395	31.198809289973436	117.8290866270337
1514	11	0.1457543700000005	0.24374591	Descendant	510567100.0	1000	27	0.48677465	0	440	44.80757669922518	66.4838078644429
1515	16	0.1457543700000005	0.27874482	Descendant	527501630.0	1000	27	0.22146119	0	384	41.67940286504867	113.92096540069292
1516	109466	0.1457543700000005	0.18037303	Descendant	100322904.0	1000	27	0.23065722	0	247	15.250873861695446	28.488321124001665
1517	285161	0.1457543700000005	1.0058274	Descendant	633313300.0	1000	27	0.50795406	2	419	145.21296079647925	153.0787535151121
1518	289670	0.1457543700000005	0.22406799	Descendant	242521150.0	1000	27	0.2763643	0	77	6.726612673046963	454.8625017837223
1519	294696	0.1457543700000005	0.23735802	Descendant	423683780.0	1000	27	0.24495032	0	250	119.94327129516464	131.93369166596582
1520	401180	0.1457543700000005	0.17335275	Descendant	107329800.0	1000	27	0.10808442	0	815	71.88087816180372	90.21094787420833
1521	28	0.0	0.4235881	Merger	180030580.0	100	27	0.11929365	1	841	39.41096761514142	55.70485638958096
1522	57348	0.0	0.16014926	Merger	99153100.0	100	27	0.10591589	2	457	30.42649547565839	62.66263201221063
1523	59002	0.0	0.18165374	Merger	2993330400.0	100	27	11.049735	1	72	21.745047698280754	45.85591875013409
1524	71674	0.0	1.1428356	Merger	2341764900.0	100	27	10.314614	1	112	16.596280842815933	16.654510813249697
1525	77905	0.0	0.19061948	Merger	101012824.0	100	27	0.0030744846	1	310	17.363307241781232	20.3256185989521
1526	87484	0.0	2.629999	Merger	17826410000.0	100	27	11.121228	1	15	226.55634875212746	495.08176595716554
1527	95731	0.0	0.31141666	Merger	236101860.0	100	27	0.33933425	1	258	76.12820087470936	76.97046500401795
1528	97865	0.0	0.21316984	Merger	595000960.0	100	27	0.50327504	1	392	30.393537381347137	64.67959032764216
1529	98939	0.0	0.13355534	Merger	197233360.0	100	27	0.17474711	2	514	15.846680827097162	21.569696561545154
1530	108175	0.0	1.4868271	Merger	5783792000.0	100	27	13.150189	1	26	154.91288868395955	170.83186840777427
1531	108177	0.0	0.12559876	Merger	115027670.0	100	27	0.12185432	1	301	38.288129426004126	119.41234425912829
1532	109874	0.0	0.1344057	Merger	97846070.0	100	27	0.11671826	1	731	54.20855771107619	77.42802837409792
1533	111555	0.0	0.18788138	Merger	93473650.0	100	27	0.17166612	2	675	39.18757843128245	47.63381518416883
1534	112804	0.0	1.5934634	Merger	304103580.0	100	27	0.6434678	1	312	8.161414513192277	47.04397959456812
1535	119671	0.0	0.16342714	Merger	1465012000.0	100	27	3.178779	1	86	26.646568414444904	111.3870969303344
1536	122842	0.0	0.19053856	Merger	211795890.0	100	27	0.35105702	1	322	23.24074756658061	31.697836963571735
1537	123790	0.0	0.12534335	Merger	121316050.0	100	27	0.14681062	1	423	24.14256757352284	58.997609995524684
1538	132895	0.0	0.13921456	Merger	9360675000.0	100	27	5.086704	1	18	207.68571501780184	274.5277938928564
1539	137289	0.0	2.004971	Merger	2786551800.0	100	27	3.7667553	1	45	187.64048876745994	202.59030530416894
1540	143046	0.0	0.26061657	Merger	8281695000.0	100	27	8.939047	2	54	472.21191587232823	589.9823462269406
1541	146360	0.0	0.85269105	Merger	496707170.0	100	27	0.6079037	2	186	85.40670280184601	99.79198927286737
1542	146643	0.0	0.10921801	Merger	188368750.0	100	27	0.2629532	1	324	32.92136547145498	47.00218793322502
1543	148024	0.0	0.24684405	Merger	128270400.0	100	27	0.13989387	2	472	14.432207802146507	42.166122138522134
1544	150335	0.0	0.15099606	Merger	4354923000.0	100	27	11.980615	1	59	270.9937908742654	574.7056710626946
1545	151495	0.0	2.849225	Merger	589382200.0	100	27	0.74233514	1	99	180.09366430406615	414.0313265358351
1546	155294	0.0	1.4655358	Merger	3608179500.0	100	27	5.8772554	1	28	486.4747519533089	494.8104911903496
1547	158471	0.0	0.15877266	Merger	414266460.0	100	27	0.2550853	1	172	112.40161117515675	189.48047527814052
1548	158644	0.0	0.20595111	Merger	1331655800.0	100	27	2.752825	2	153	12.904018332691585	37.20570282036299
1549	164669	0.0	0.54190767	Merger	2088374000.0	100	27	2.574448	2	19	226.39818539245917	637.887516301644
1550	166203	0.0	0.24973239	Merger	2336880600.0	100	27	4.0244946	2	50	51.51655399984834	357.1923842352494
1551	175228	0.0	0.18780465	Merger	1234217600.0	100	27	1.1074954	1	83	81.29735996807791	146.13974860381572
1552	176780	0.0	0.30075845	Merger	997437250.0	100	27	2.0754426	1	92	60.18849779356779	127.10655708194905
1553	178554	0.0	0.16881192	Merger	2640010800.0	100	27	3.8097508	1	15	154.03928458707762	249.41402910120632
1554	182404	0.0	2.2600152	Merger	104314620.0	100	27	0.14390267	2	596	37.23785229619229	114.50775627980558
1555	184458	0.0	0.29923496	Merger	257799620.0	100	27	0.7336669	1	221	2.1420084091304155	4.207863995622973
1556	185567	0.0	0.23199233	Merger	159690990.0	100	27	0.09921739	1	544	27.743630968620614	102.36052335909599
1557	185688	0.0	0.12625632	Merger	4347038000.0	100	27	4.5062866	2	7	287.2590038417007	296.574748284621
1558	185790	0.0	0.35081592	Merger	1896386600.0	100	27	2.7961023	2	30	15.462512150902326	180.6498171169602
1559	188468	0.0	0.11493163	Merger	140399180.0	100	27	0.15309303	1	709	7.989509399504635	48.13052060052716
1560	192401	0.0	0.33401456	Merger	90572664.0	100	27	0.18112214	2	749	10.041045256751836	17.512125116246395
1561	193954	0.0	0.52087635	Merger	1464112300.0	100	27	3.1335645	2	70	7.081833397008594	425.0110613579664
1562	194908	0.0	2.1090508	Merger	222402980.0	100	27	0.2071034	3	209	32.47691560134189	64.75362975842528
1563	195264	0.0	0.21477367	Merger	2366620200.0	100	27	3.5995023	2	48	131.79668785629076	358.9013054822415
1564	197994	0.0	0.22284947	Merger	640370700.0	100	27	1.5003402	1	147	9.44243274981604	28.829130192629584
1565	199393	0.0	0.34051254	Merger	1670444800.0	100	27	3.1121268	2	71	198.53787532002403	235.86535696892378
1566	200018	0.0	0.19018807	Merger	2089779700.0	100	27	2.214245	2	223	500.7337775908616	636.2240146485873
1567	200416	0.0	0.20798151	Merger	718596100.0	100	27	1.0120314	2	172	50.83154031038063	93.69740853145422
1568	207048	0.0	0.20045134	Merger	1673718100.0	100	27	2.1507523	2	55	400.29735397278574	495.82345868659183
1569	207722	0.0	1.371671	Merger	1255007600.0	100	27	1.3640113	1	278	201.1495312351408	203.2474240385103
1570	208672	0.0	0.9972101	Merger	1210584700.0	100	27	2.4132082	2	37	12.369813245435319	629.9382855030109
1571	209740	0.0	0.100435324	Merger	186496640.0	100	27	0.17890425	1	206	9.057801591171051	12.069676873814831
1572	211041	0.0	0.3235086	Merger	1486231400.0	100	27	1.8218899	1	36	136.7064562718565	297.2283924561898
1573	212524	0.0	0.16495605	Merger	1831897100.0	100	27	2.0354164	1	38	192.62927361162608	330.80071908031147
1574	214428	0.0	0.15445368	Merger	320468960.0	100	27	0.6160039	1	211	13.25519320754009	66.96422856543755
1575	217361	0.0	0.10614093	Merger	877763600.0	100	27	0.86810344	1	99	8.711704357093046	165.816464129886
1576	218959	0.0	3.1623473	Merger	247370600.0	100	27	0.64173084	1	341	7.046892675483917	12.69162811548617
1577	223840	0.0	0.13741325	Merger	692943360.0	100	27	0.9040708	2	140	241.397852285857	270.3697747730969
1578	228603	0.0	0.10030799	Merger	169517500.0	100	27	0.1909553	1	530	38.159139253649606	40.95606057844575
1579	230178	0.0	0.16281292	Merger	773344900.0	100	27	0.5304541	1	204	138.27596440724724	346.77545928019777
1580	230652	0.0	0.20324929	Merger	670285800.0	100	27	0.96800077	1	84	11.076730408167462	160.23424155126003
1581	231799	0.0	0.28937048	Merger	809670300.0	100	27	1.0985876	1	81	10.506398137858726	275.8377741091909
1582	232140	0.0	0.4587173	Merger	1606065800.0	100	27	1.5192238	1	66	242.47956963554037	348.3185567375259
1583	233959	0.0	0.33454087	Merger	514615840.0	100	27	0.7291352	1	307	64.50101668639745	124.14328432460243
1584	238649	0.0	0.14365014	Merger	431195620.0	100	27	0.63100624	1	181	33.43754265027493	342.0895522406023
1585	240188	0.0	0.62892187	Merger	519110140.0	100	27	0.9605833	2	142	8.138050606890989	114.66554205743337
1586	250696	0.0	1.8561444	Merger	314701400.0	100	27	0.7672308	1	121	11.541297666736	287.0721359242321
1587	251084	0.0	0.17557338	Merger	537740100.0	100	27	0.5452934	1	133	280.5890216629718	479.6899575084976
1588	251850	0.0	1.604738	Merger	313319300.0	100	27	0.3850255	1	402	101.64065604325668	110.50430244177724
1589	252186	0.0	1.5420011	Merger	362124800.0	100	27	0.44647425	1	202	13.835930671273372	75.22558418670776
1590	252284	0.0	0.7802391	Merger	517199940.0	100	27	0.6942129	1	170	96.63332388702236	242.6883993323066
1591	253051	0.0	0.11587871	Merger	772181400.0	100	27	1.0850186	1	216	147.01831597681485	153.50448893445224
1592	253436	0.0	0.14768055	Merger	967172300.0	100	27	1.2595719	1	164	117.78999054434013	268.90289390844634
1593	254418	0.0	0.13455136	Merger	107853170.0	100	27	0.10357463	1	117	60.75339611962047	71.62970693689543
1594	255825	0.0	1.4795653	Merger	534315360.0	100	27	0.5449766	1	84	108.4326161854873	222.031153286462
1595	260605	0.0	1.133668	Merger	459331300.0	100	27	0.8128761	1	164	78.24419268680931	123.80825106723843
1596	261422	0.0	0.9346021	Merger	507865380.0	100	27	0.6489818	1	126	399.16386587734087	441.0750245072082
1597	262006	0.0	0.24416442	Merger	414700480.0	100	27	0.7421835	1	71	8.26858725406391	265.9950754845214
1598	263498	0.0	0.12175856	Merger	322760260.0	100	27	0.46643606	1	480	4.321482897322885	62.062310482101786
1599	264234	0.0	0.12507734	Merger	285294800.0	100	27	0.5970099	3	105	9.400592333939827	197.2819767597122
1600	266574	0.0	0.4321825	Merger	115638330.0	100	27	0.13660437	1	367	4.684223232196949	38.01207938417063
1601	266722	0.0	0.13953452	Merger	87476680.0	100	27	0.26605266	1	564	61.508104247755334	157.87658166687825
1602	268370	0.0	0.16374119	Merger	550423000.0	100	27	0.3907337	1	291	324.7775178320173	422.8230739204712
1603	268723	0.0	0.8515866	Merger	303900400.0	100	27	0.8186263	1	369	3.9670412524204086	526.5825447708145
1604	271718	0.0	0.4304527	Merger	248428270.0	100	27	0.23681971	1	256	38.44483282679438	176.54724414459983
1605	271845	0.0	0.1244884	Merger	328881860.0	100	27	0.5936165	1	97	5.5642783882598295	49.3516252325705
1606	272785	0.0	1.1122061	Merger	488529100.0	100	27	0.7530881	1	112	73.60768954648887	94.7064137111919
1607	273561	0.0	0.14704362	Merger	329487580.0	100	27	0.43538806	1	396	17.625163745471564	110.50430244177724
1608	273933	0.0	0.75871766	Merger	340884580.0	100	27	0.4584171	1	365	107.38300956835596	116.30180293294156
1609	275668	0.0	0.110549904	Merger	388020700.0	100	27	0.34151125	1	76	13.259496667365093	114.231534792966
1610	278512	0.0	0.117998466	Merger	457235970.0	100	27	0.43654323	1	325	104.1501769649691	105.24709566040731
1611	278879	0.0	1.9940202	Merger	197335950.0	100	27	0.33135623	1	502	125.91748176715635	164.3172762435302
1612	281502	0.0	0.31387967	Merger	474152500.0	100	27	0.6110898	1	137	351.79022071956757	542.3885016655353
1613	282295	0.0	0.21269955	Merger	101158184.0	100	27	0.09935289	1	304	35.964984747483754	44.89291777995162
1614	282667	0.0	0.109785825	Merger	268743780.0	100	27	0.39314878	1	191	72.20185587522444	281.4498267756929
1615	283754	0.0	2.4763014	Merger	323221920.0	100	27	0.32267246	1	123	188.22478771653257	436.19808557720785
1616	284721	0.0	3.3963478	Merger	277579680.0	100	27	0.26625124	1	382	56.76463788244072	81.29935047687422
1617	286708	0.0	0.15928894	Merger	457974560.0	100	27	0.3296149	1	283	201.04231928597463	208.17517833492994
1618	294460	0.0	0.13582566	Merger	284214560.0	100	27	0.071283355	1	239	61.63598431103087	119.71291987906355
1619	295590	0.0	0.26926175	Merger	172078980.0	100	27	0.21599932	2	619	35.45701189580329	230.15114737319317
1620	297852	0.0	0.12117747	Merger	119818940.0	100	27	0.28499654	1	372	6.805647561988503	65.77824356780498
1621	299679	0.0	3.2008128	Merger	216669020.0	100	27	0.3582814	1	128	232.69423259005546	239.70632067114576
1622	300242	0.0	0.23246528	Merger	177212750.0	100	27	0.29844525	1	134	3.5301410720083974	49.63680469640564
1623	301331	0.0	0.19036788	Merger	233544480.0	100	27	0.33165428	1	236	4.612426614630926	231.25044187475544
1624	301713	0.0	0.30774996	Merger	371368960.0	100	27	0.50203794	1	88	118.66465937619088	347.9267722566235
1625	302488	0.0	0.5042738	Merger	175959710.0	100	27	0.20278285	1	466	131.20610399580315	186.55924004770472
1626	306842	0.0	0.2304542	Merger	231792740.0	100	27	0.23067607	1	579	45.00938171185856	282.84462011410045
1627	307398	0.0	0.3647951	Merger	345081060.0	100	27	0.42227483	2	16	108.33241131159285	163.13778790024193
1628	310863	0.0	0.109778926	Merger	143711900.0	100	27	0.37496668	3	164	16.170382035573464	242.91444763121882
1629	312605	0.0	0.16977662	Merger	269648060.0	100	27	0.17817791	1	568	47.56893286973007	182.3369034860963
1630	314280	0.0	0.6434737	Merger	292487420.0	100	27	0.32488316	2	211	131.9073616559837	141.27405111571497
1631	314524	0.0	0.23798461	Merger	90594950.0	100	27	0.096324764	1	345	32.279893275567474	88.42661254324045
1632	315653	0.0	0.30978197	Merger	324266600.0	100	27	0.33566755	1	361	236.47548449659757	421.6963312950393
1633	316954	0.0	0.10448921	Merger	320645800.0	100	27	0.64707315	2	130	169.0885448230453	435.74762502975693
1634	320874	0.0	0.41268694	Merger	133420290.0	100	27	0.15765846	2	633	156.02697938786514	169.53614812864018
1635	321661	0.0	0.39363396	Merger	85387530.0	100	27	0.11168812	1	281	5.563530586815795	7.086731743350595
1636	322122	0.0	0.4273293	Merger	333058270.0	100	27	0.25288996	1	45	354.2349412538019	429.4379695838619
1637	324460	0.0	0.106815435	Merger	293375200.0	100	27	0.2626305	2	218	81.75167996254771	116.92036015975829
1638	329377	0.0	0.14327173	Merger	116311320.0	100	27	0.25993025	1	533	111.91882978238773	134.30117766754512
1639	330353	0.0	0.3366238	Merger	105877440.0	100	27	0.06376995	1	209	35.946746993921984	206.7986885539634
1640	332505	0.0	0.12133921	Merger	296302880.0	100	27	0.24262865	1	185	552.3494105094918	591.6450319140431
1641	332783	0.0	0.20786536	Merger	341568300.0	100	27	0.5045004	2	19	161.75604288197215	816.7517965102504
1642	335467	0.0	0.14375247	Merger	118177064.0	100	27	0.20476213	1	385	148.1897202196437	155.35835616542036
1643	337710	0.0	0.16851507	Merger	144251090.0	100	27	0.17659575	1	349	42.044602812537185	91.800668743263
1644	337891	0.0	0.12067	Merger	186577010.0	100	27	0.18162212	1	344	424.5185267745558	443.572036554066
1645	339926	0.0	0.12672992	Merger	282040200.0	100	27	0.3399566	1	137	563.4520720857956	589.4854622924256
1646	342050	0.0	3.688656	Merger	95129870.0	100	27	0.22727373	1	417	8.160893133304421	109.6315476430533
1647	344288	0.0	0.10423323	Merger	148216500.0	100	27	0.4734257	1	613	2.988314560709359	90.92554498358356
1648	344389	0.0	0.22952762	Merger	265927520.0	100	27	0.21693996	1	496	137.55809609572512	139.89038662101532
1649	353398	0.0	0.3300234	Merger	124754570.0	100	27	0.13693953	2	391	9.199798575872501	329.42026622415557
1650	353708	0.0	0.3888415	Merger	112613656.0	100	27	0.2171522	2	477	2.7208615577405975	115.44553369562004
1651	355634	0.0	0.2521414	Merger	167792430.0	100	27	0.20470937	1	277	11.00263259737018	156.26719047539083
1652	368300	0.0	0.8575429	Merger	84706760.0	100	27	0.051121414	1	249	8.34779576195948	51.1921489994925
1653	368958	0.0	0.28706607	Merger	144417260.0	100	27	0.17457433	1	386	146.60276858682914	224.76818367627467
1654	371869	0.0	0.23214883	Merger	161884110.0	100	27	0.2142313	1	476	116.26505346577868	144.47633800097162
1655	372543	0.0	0.18820336	Merger	159548580.0	100	27	0.09067422	1	277	149.1373580299565	307.84284727482935
1656	375647	0.0	1.2752062	Merger	122407140.0	100	27	0.13364616	1	261	120.16737811980303	197.0025321260058
1657	375799	0.0	0.28121307	Merger	134334110.0	100	27	0.15106256	2	175	138.9731680856011	276.533923611416
1658	375863	0.0	0.20271736	Merger	126259770.0	100	27	0.06992077	1	481	162.77164820351769	255.27626063586774
1659	376288	0.0	0.121332996	Merger	147691980.0	100	27	0.24103847	1	310	131.13920972293198	132.7120424745836
