	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
2804	251451	361045570.0	0.30976704	0.0	0	20889.71329670273	20901.991519281775	83411	0
637	78992	2455808300.0	4.1850867	0.0	0	8467.029628230282	8503.314926497877	151054	0
2159	208843	947428350.0	1.1497622	0.0	0	7863.46463446685	7916.168756467459	162250	0
1562	164739	1861561100.0	2.7216063	0.0	0	17517.47246595755	17519.013166207507	183287	0
4066	322136	138690690.0	0.050123446	0.0	0	15696.21395349376	15721.943470560916	247647	0
3528	293664	196223400.0	0.17668094	0.0	0	16846.10270774715	16853.75046648955	252343	0
3981	317331	412773120.0	0.19947402	0.0	0	11011.666728778944	11154.791468899806	298186	0
212	28913	1316460200.0	1.6228896	0.0	0	6478.716195316866	6575.907289538561	12	0
614	76375	927335600.0	1.0992755	0.0	0	16343.448189871477	16393.48154574877	157670	0
5468	427192	100511224.0	0.07363142	0.0	0	8409.696833975584	8416.788251449294	184864	0
1022	118834	719086100.0	2.5077882	0.0	0	6536.310079468295	6624.864950633085	200115	0
3969	316630	182821230.0	0.28281277	0.0	0	25482.8758929717	25533.045067561212	301950	0
74	10843	216692200000.0	43.017365	0.0	0	7944.011933544211	7954.117709657476	0	1
2282	216842	819555460.0	0.7672116	0.0	0	5343.618936992833	5441.685595726902	223778	0
4953	375486	89037280.0	0.1549504	0.0	0	10079.585407039578	10175.673567370999	244827	0
1525	161743	2993770200.0	8.026425	0.0	0	22474.3620237132	22483.98756854275	6	0
526	67493	611589570.0	0.93573016	0.0	0	18434.405838178063	18473.745370205037	3775	0
252	34090	1760884500.0	11.162932	0.0	0	9676.087665386469	9811.550880694569	14289	0
560	70439	6293856000.0	21.408201	0.0	0	12575.063871861506	12644.611971434735	16025	0
2169	209372	1344147800.0	1.7287621	0.0	0	15717.291853250472	15790.9430404757	23051	0
538	68204	13851634000.0	16.671392	0.0	0	6472.269526991274	6477.139614335913	43126	0
1477	157935	115852440.0	0.071371146	0.0	0	7939.108638179656	7948.912703274472	46841	0
424	55210	43684180000.0	50.303467	0.0	0	18949.337196252618	19037.63831627094	48060	0
4537	348786	149234260.0	0.1748002	0.0	0	17339.745119784395	17351.357630981893	50816	0
2919	258252	277546270.0	0.24322392	0.0	0	11406.900019205563	11459.761874110112	53451	0
572	71224	7416704000.0	8.676061	0.0	0	8582.186320556904	8763.86327593137	63778	0
1869	187705	850980900.0	0.45090124	0.0	0	7828.819907987733	7855.3624076034275	66259	0
4076	322564	236378700.0	0.4427082	0.0	0	6323.5914047927035	6473.937848070724	67900	0
491	62723	114423690.0	0.29606053	0.0	0	19235.59750608798	19235.70732730993	68207	0
4575	351578	135222670.0	0.06582938	0.0	0	6493.622464620281	6581.939330885407	69879	0
3482	290932	448306200.0	0.32823002	0.0	0	3669.3169353549783	3694.9252835420084	71226	0
3465	289959	157650750.0	0.09812029	0.0	0	12030.411709087995	12087.854117458492	77430	0
2078	202751	1712987100.0	2.9459577	0.0	6	380.933859147465	402.4060297559895	78343	0
751	91300	14630983000.0	18.212725	0.0	0	21017.27137070644	21059.774780878746	81903	0
906	107968	4377409500.0	7.1712074	0.0	0	22521.404334371313	22531.432169858483	82730	0
888	105839	8370038300.0	21.157778	0.0	0	8735.761874151709	8750.556109598896	86962	0
3090	268684	104199304.0	0.05390098	0.0	0	9565.94385628504	9577.560622510468	88407	0
463	59607	10001210000.0	48.07744	0.0	0	15993.16852165272	16047.32358644185	91773	0
630	77993	304515600.0	0.38383335	0.0	0	4444.071523918615	4483.557083670703	92872	0
125	18518	4013601500.0	6.9295573	0.0	0	19140.158456048666	19183.10670375066	94385	0
1032	119772	12096346000.0	7.363413	0.0	0	18009.470973126605	18039.541248056314	95351	0
590	73579	2816703000.0	3.8073697	0.0	0	21873.07244814449	21889.323799457678	96160	0
3567	295941	514617000.0	0.36221766	0.0	0	22716.02329495418	22751.816239529846	96564	0
2603	238931	322377280.0	0.5986798	0.0	0	18666.617519821575	18672.68142510326	96566	0
892	106240	8624734000.0	18.262705	0.0	0	4834.15439923346	4877.794929664788	104876	0
2781	250015	580747970.0	0.41968727	0.0	0	21187.025235727502	21200.52369233028	109385	0
4163	327340	159202740.0	0.07820329	0.0	0	5704.2274102514175	5773.1163182586915	109702	0
4414	341139	165678700.0	0.088372216	0.0	0	8687.983080476983	8747.650742375841	110781	0
673	83090	4589108000.0	15.855375	0.0	0	6899.3508222803	6941.187118751854	112870	0
2153	208373	897683140.0	0.82753336	0.0	0	12020.463577920684	12020.525023981256	114113	0
177	23056	302895500.0	0.35637274	0.0	0	16002.144102556114	16041.013023606034	118835	0
1765	179799	1602842400.0	2.1429458	0.0	0	19604.96064341703	19630.758317211315	119531	0
1849	185743	1221265900.0	1.3141599	0.0	0	9991.168046235893	10001.432393091582	121343	0
956	112600	4419885600.0	4.597314	0.0	0	12942.297944015789	13018.385820189105	122303	0
357	47382	2401689900.0	5.8787746	0.0	0	21004.70326754469	21029.86560110169	122905	0
2517	232963	122372280.0	0.03581305	0.0	0	21317.134533702487	21337.946002962406	123733	0
522	66981	4906647000.0	3.590256	0.0	0	9142.239028552882	9179.143502890804	125779	0
1468	157171	3350939400.0	3.1362944	0.0	0	19160.275805782174	19198.375027205173	127640	0
1041	120788	108024890.0	0.122612335	0.0	0	16353.457643808513	16429.539842024198	129676	0
1891	189229	985996800.0	3.643897	0.0	0	17230.326831704362	17289.77021760676	130716	0
887	105589	4342819300.0	5.0871367	0.0	0	17289.72785509578	17332.707791221972	131975	0
1101	126308	2334577400.0	3.3282223	0.0	0	13645.976876171193	13678.466034855612	137488	0
3324	281649	169201970.0	0.20895328	0.0	0	18596.861073854077	18638.131319569136	138615	0
2599	238678	110485400.0	0.15919036	0.0	0	10127.857694071154	10163.12481238091	139600	0
5	5	3864490500.0	1.3421435	0.0	5	98.34902011917747	135.19210913719192	140119	0
2789	250497	154732560.0	0.069949776	0.0	0	19344.83003824932	19383.638130175077	143956	0
1841	185135	1455143400.0	1.1422368	0.0	0	21381.273423844446	21433.428258892753	146003	0
2998	263339	187020820.0	0.45408183	0.0	0	7034.010258109835	7072.475173428379	150446	0
2640	241263	953226940.0	0.7824992	0.0	0	9964.861783689816	9977.755492445429	151216	0
2077	202618	106250750.0	0.06145567	0.0	0	17688.834813390666	17736.891690340322	151967	0
1221	136325	3220227600.0	2.6987367	0.0	0	14212.238139388783	14275.30751460491	152827	0
3886	312645	90081220.0	0.137288	0.0	0	12100.719256368648	12108.411312111082	153085	0
5356	411435	143168800.0	0.109718055	0.0	0	16591.215382142593	16625.374077551227	154845	0
4291	334321	195306500.0	0.14762841	0.0	0	13720.574274658997	13784.974206063382	155649	0
4312	335578	98228980.0	0.1487739	0.0	0	9873.387337497992	9873.562838070677	156060	0
1031	119532	936095940.0	0.98515505	0.0	0	22845.16751761872	22870.312716806427	157934	0
1642	170374	2224619000.0	4.718637	0.0	0	19283.66062974533	19333.954459120705	158688	0
516	65761	617970600.0	0.63753855	0.0	0	9915.86741635358	9944.865540264358	159082	0
731	89319	183073400.0	0.83976245	0.0	0	6487.5315271426525	6633.539615315501	159914	0
643	79455	1861142300.0	3.6172776	0.0	0	14871.074188698363	14897.762786784402	161870	0
341	45533	1333539800.0	5.8014474	0.0	0	9752.017211420172	9763.532358050223	162658	0
1839	184953	1774100200.0	2.3502953	0.0	0	8246.773560870308	8414.012836330774	166943	0
1728	177129	1388967300.0	1.7022644	0.0	0	13488.947209569998	13570.54881517692	167499	0
2821	252409	431026270.0	0.47146606	0.0	0	19536.26050985451	19537.21562749735	168936	0
5290	403766	138825540.0	0.059964247	0.0	0	22461.75473914428	22473.140256471193	170147	0
823	99591	196445420.0	0.1717787	0.0	0	6248.348474077634	6262.290835089068	170675	0
725	88883	215994130.0	0.06839912	0.0	0	11850.15116291359	11950.39656111764	171790	0
2176	209815	1100140800.0	0.890959	0.0	0	12817.703111215933	12914.60345310032	171893	0
2332	220073	827756400.0	1.1962585	0.0	0	22423.65213081546	22441.894815597465	173959	0
4151	326813	187263620.0	0.10512068	0.0	0	8680.228973507757	8846.197982703916	175181	0
2382	223640	890580860.0	0.82047755	0.0	0	17676.42157868589	17687.280740023445	178361	0
1934	192326	99061500.0	0.033668153	0.0	0	14079.630751234143	14163.712355620533	180375	0
2799	251141	186423070.0	0.39766848	0.0	0	19988.642135128703	20024.246689670344	180674	0
2459	229247	893267140.0	0.7171346	0.0	0	6757.029415169002	6898.632103197876	181153	0
4670	357377	105664850.0	0.0958266	0.0	0	18619.20868504045	18666.00228002208	182117	0
1408	152431	622133400.0	0.5298727	0.0	0	18252.532838597905	18305.412769460123	182724	0
2099	204274	143772030.0	0.12581238	0.0	0	20697.748175573706	20733.76891950507	183388	0
2321	219494	812907100.0	0.66106987	0.0	0	17574.91630075952	17614.07967522057	183794	0
3073	267858	539652160.0	0.46617	0.0	0	9060.392752294563	9238.486680833355	186958	0
4557	350399	148878930.0	0.13741204	0.0	0	6145.538210696736	6225.2254616883465	187869	0
2101	204470	1408993300.0	1.6596047	0.0	0	12922.516030921104	12995.291916971426	189054	0
2227	213320	1075382800.0	1.0847195	0.0	0	10150.291213859447	10223.619213365904	190353	0
2369	222686	528861020.0	0.54635996	0.0	0	7163.008233199981	7369.69114821143	190527	0
365	48452	139868620.0	0.0047073923	0.0	0	23273.31439106972	23277.02612851306	190960	0
1943	193045	790623200.0	1.3701371	0.0	0	14075.806833926143	14088.934332883673	191751	0
2252	214937	710400640.0	0.4139239	0.0	0	8806.293549912432	8892.420232644607	193672	0
2129	206532	236576940.0	0.12606415	0.0	0	12796.214751238815	12888.223054303442	194430	0
2733	247037	615314370.0	0.560394	0.0	0	6360.543094777527	6522.068848784754	195155	0
2547	235158	594699900.0	0.39485803	0.0	0	19052.89499201484	19114.85249817091	195846	0
665	82129	132779016.0	0.011620541	0.0	0	16351.826826255809	16406.66871199095	197124	0
3019	264731	542383170.0	0.54946905	0.0	0	10326.703919115096	10451.572741116923	198772	0
3663	300755	209931700.0	0.29804385	0.0	0	12206.529216662242	12232.736060920104	199040	0
4895	372207	86598730.0	0.095093355	0.0	0	17427.93521271452	17503.788051951433	199635	0
2222	212921	1001146900.0	1.5157856	0.0	0	2815.068843526299	2873.9229956068216	202363	0
2759	248596	447332930.0	0.51356244	0.0	0	14646.161904477434	14687.507854950807	203348	0
2335	220261	319209300.0	0.19307941	0.0	0	8348.613198681123	8472.548655434759	204630	0
2803	251402	324296160.0	0.35726207	0.0	0	15241.893734561709	15252.80533568926	206531	0
5373	413131	176005200.0	0.108264506	0.0	0	22965.699268990265	22984.70381064065	206722	0
4986	377946	92521416.0	0.07920523	0.0	0	19032.211439514635	19038.917690356884	207595	0
5218	396934	92190744.0	0.061669912	0.0	0	21553.39277695235	21608.338659059387	207946	0
2090	203773	526469800.0	0.6465309	0.0	0	7405.47524807616	7430.531493971699	211095	0
1225	136509	154669300.0	0.15921395	0.0	0	10932.56710215841	10947.178787904644	213636	0
1883	188596	703159040.0	0.9570072	0.0	0	22168.29066689299	22216.066347512813	214747	0
165	21558	203436020.0	0.31216687	0.0	0	15330.562538646112	15363.681369332662	216404	0
810	98353	251536900.0	0.3131676	0.0	0	20549.465697646472	20603.890288037815	216732	0
2300	218277	726578000.0	0.9624742	0.0	0	13902.02841794354	13912.934043824276	220005	0
1346	146736	256923410.0	0.19469775	0.0	0	20826.821933030533	20836.415967302506	220943	0
2632	240653	379230240.0	0.2559385	0.0	0	6566.769215150307	6589.171866313008	227182	0
2688	244357	583532200.0	0.44074026	0.0	0	16026.315288403777	16037.197831942482	227556	0
1743	178041	274129120.0	0.31994563	0.0	0	20538.835061701877	20547.20786555053	228309	0
1731	177355	816285300.0	0.9577326	0.0	0	14094.947843675733	14095.321510017664	229460	0
5536	446061	90671530.0	0.06711105	0.0	0	17155.538981271515	17191.79543849882	231541	0
4912	372966	144816100.0	0.1829469	0.0	0	18801.52397063758	18805.35409498483	231943	0
2051	201071	503032860.0	0.58996636	0.0	0	11121.267450993075	11171.76667063437	232415	0
97	14292	563323400.0	0.88755924	0.0	0	16271.634091636432	16328.712712504077	233374	0
1875	188247	477954240.0	0.8551964	0.0	0	6691.144871600924	6821.39414211613	234080	0
3650	300099	247929230.0	0.41249847	0.0	0	21522.28172747582	21565.94179089131	235090	0
2588	237901	591375000.0	0.56819046	0.0	0	18987.735778958493	19002.446136089526	237151	0
1310	144159	515541250.0	0.37043524	0.0	0	16548.212115197748	16556.86269989064	237693	0
2456	229098	362332500.0	0.1360976	0.0	0	20123.441502044734	20139.617363024463	238472	0
1907	190445	725651300.0	1.1614363	0.0	0	8283.022599238902	8428.486875505014	239578	0
4340	337079	176911570.0	0.16743042	0.0	0	6332.5136697994	6357.788195810145	240864	0
3749	305347	375865730.0	0.41376987	0.0	0	6986.518873833587	7145.1475420136585	242017	0
1130	128527	287609660.0	0.37509802	0.0	0	23505.262252892244	23539.876981829944	242254	0
3254	277533	590800060.0	0.5950994	0.0	0	11811.15854255313	11893.021572332394	244549	0
2447	228461	216244220.0	0.8310169	0.0	0	19820.605435206093	19861.043629546013	245089	0
2020	198978	89895220.0	0.31628272	0.0	0	4121.990813623616	4270.402596017645	245417	0
3773	306616	303228930.0	0.20163286	0.0	0	11155.063875020034	11221.998996924847	247482	0
370	49088	266393150.0	0.38576362	0.0	0	17314.119383944962	17338.686522231106	248886	0
2562	236165	446420320.0	0.44312546	0.0	0	15769.395200255343	15807.955681625808	249195	0
283	37905	603750660.0	0.56148976	0.0	0	5896.771415306493	6013.025969316684	250255	0
2437	227718	179138460.0	0.25964847	0.0	0	7234.124038922772	7259.454015839605	252164	0
3474	290464	164279360.0	0.14570609	0.0	0	21707.187394798613	21721.92521663417	252470	0
2950	260464	358909600.0	0.73117393	0.0	0	7968.986594773947	8051.29336013556	254354	0
1694	174251	175633460.0	0.16230267	0.0	0	6545.140743588632	6705.006204733487	258178	0
4218	330428	186577970.0	0.13444498	0.0	0	22497.29863039457	22519.838797208195	258701	0
2472	230020	456473630.0	0.7983291	0.0	0	14111.653745160926	14139.633693996751	259465	0
5420	418960	99140300.0	0.05737696	0.0	0	22978.9487511775	22995.55642746574	260532	0
3172	273222	334463000.0	0.2674444	0.0	0	19059.643907806258	19067.792211203476	261369	0
3210	275273	411445920.0	0.46116957	0.0	0	11754.666288134116	11820.335545853928	261664	0
1853	186098	194060620.0	0.18391868	0.0	0	8472.60744313448	8487.418021328172	261793	0
2630	240548	428773000.0	0.3571426	0.0	0	6387.695996721517	6473.386851526311	262132	0
4772	363363	207219540.0	0.23859204	0.0	0	19249.657547528892	19277.448186650814	263849	0
3611	298071	241017340.0	0.24814746	0.0	0	13293.662779081944	13361.903789507069	264454	0
2427	227022	364241900.0	0.4734437	0.0	0	10791.89797267635	10834.46931829721	265149	0
4269	332998	190818690.0	0.16052644	0.0	0	18534.04153425864	18549.71906616959	265192	0
3128	270788	635229250.0	0.4236231	0.0	0	7171.502765673786	7217.286325488296	265592	0
973	114115	98559410.0	0.051728416	0.0	0	24102.51621930015	24106.863431986814	266616	0
5425	419333	100972296.0	0.09556159	0.0	0	14422.242692497923	14484.937994007058	267099	0
4130	325545	150098110.0	0.07630393	0.0	0	14517.13246359528	14549.65042953257	267310	0
3534	293934	399244830.0	0.43180054	0.0	0	12130.849600977408	12132.144162218012	268836	0
2327	219749	205364960.0	0.55235755	0.0	0	21681.401557643425	21702.136127752634	269618	0
3553	295108	170170140.0	0.113276675	0.0	0	6818.861810090237	6835.366924095873	269891	0
2798	251079	347630000.0	0.35254726	0.0	0	21017.579013573377	21045.8141690917	271590	0
3429	287814	176423710.0	0.25487247	0.0	0	7389.3591807199955	7544.161706032931	271915	0
5412	418157	99068270.0	0.20433149	0.0	0	20299.02690843892	20337.077023609145	271916	0
3661	300603	285644480.0	0.36951515	0.0	0	14316.93087644796	14329.755723256781	273828	0
3059	267033	346403650.0	0.33737546	0.0	0	19452.37674943595	19466.479266058748	275229	0
4352	337686	159651980.0	0.21151967	0.0	0	19692.477246488317	19695.987552194856	275766	0
4435	342380	199700220.0	0.26171887	0.0	0	18614.526231856067	18626.43610582515	279773	0
4873	370737	188135630.0	0.109132856	0.0	0	10982.01221028587	10998.387213262662	280730	0
2914	257890	211845950.0	0.25620702	0.0	0	15571.673772313792	15573.414719299224	284215	0
4653	356215	114649590.0	0.14701065	0.0	0	6890.3712609514905	6938.893333545573	284313	0
1138	129436	363819600.0	0.43303606	0.0	0	17151.581436330132	17163.338943599887	286515	0
929	109700	180190020.0	0.10290765	0.0	0	18543.139190197056	18552.562493415993	288843	0
3499	292070	172673170.0	0.11614697	0.0	0	18471.3791664382	18507.76416966662	289276	0
1483	158381	120749960.0	0.097585626	0.0	0	8290.0875838311	8433.467785096436	290528	0
