	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	20	0.4597340369681362	0.183354	Descendant	915784400.0	1000	36
1	1	27	0.4597340369681362	2.5923238	Descendant	2372689000.0	1000	36
2	82	310894	0.4597340369681362	0.10178916	Descendant	829052740.0	1000	36
3	156	450685	0.4597340369681362	1.2867609	Descendant	414939780.0	1000	36
4	188	492687	0.4597340369681362	0.18195209	Descendant	264667360.0	1000	36
5	194	508455	0.4597340369681362	0.13038167	Descendant	308642700.0	1000	36
6	196	515104	0.4597340369681362	0.16675024	Descendant	134421630.0	1000	36
7	287	305028	0.2969269169681361	0.18789579	Descendant	4784242700.0	1000	36
8	363	448507	0.2969269169681361	0.11465021	Descendant	163217300.0	1000	36
9	371	458472	0.2969269169681361	0.71486443	Descendant	293861100.0	1000	36
10	419	0	0.151343176968135	0.37458843	Descendant	842100800000.0	1000	36
11	472	289847	0.151343176968135	0.23106281	Descendant	396945600.0	1000	36
12	476	298720	0.151343176968135	1.068364	Descendant	1244543400.0	1000	36
13	564	462035	0.151343176968135	0.12113673	Descendant	589876700.0	1000	36
14	612	560737	0.151343176968135	0.41434026	Descendant	143406190.0	1000	36
15	620	16	0.0	0.750681	Merger	361182750.0	100	36
16	621	8914	0.0	0.32309037	Merger	86885390.0	100	36
17	622	40474	0.0	0.19130334	Merger	109758090.0	100	36
18	623	40479	0.0	0.12952644	Merger	99184070.0	100	36
19	624	53807	0.0	0.109142385	Merger	918125000.0	100	36
20	625	79466	0.0	2.2468758	Merger	121929816.0	100	36
21	626	86527	0.0	0.47227332	Merger	112245490000.0	100	36
22	627	96663	0.0	0.64462656	Merger	931204900.0	100	36
23	628	100597	0.0	0.20327279	Merger	655595500.0	100	36
24	629	103116	0.0	0.12410318	Merger	193489200.0	100	36
25	630	107818	0.0	0.14555946	Merger	105759250000.0	100	36
26	631	117427	0.0	0.23719667	Merger	95117310000.0	100	36
27	632	119039	0.0	1.4581667	Merger	1700563300.0	100	36
28	633	128894	0.0	0.16674471	Merger	43597947000.0	100	36
29	634	141561	0.0	2.362232	Merger	61244146000.0	100	36
30	635	146117	0.0	0.19221246	Merger	453384060.0	100	36
31	636	155307	0.0	0.3020571	Merger	1036920960.0	100	36
32	637	163767	0.0	0.83644485	Merger	1854166500.0	100	36
33	638	176218	0.0	1.1342512	Merger	102457950.0	100	36
34	639	178237	0.0	0.7596019	Merger	1247138300.0	100	36
35	640	181171	0.0	0.13396087	Merger	130400960.0	100	36
36	641	189279	0.0	0.11122637	Merger	964391500.0	100	36
37	642	199958	0.0	0.23312806	Merger	8023638000.0	100	36
38	643	204186	0.0	0.3397752	Merger	100024570.0	100	36
39	644	209609	0.0	0.2649942	Merger	19139926000.0	100	36
40	645	214022	0.0	1.545379	Merger	23285780000.0	100	36
41	646	220743	0.0	0.123807296	Merger	16515545000.0	100	36
42	647	221243	0.0	0.16674533	Merger	2712594700.0	100	36
43	648	224781	0.0	0.3627307	Merger	1299671800.0	100	36
44	649	226190	0.0	0.36659762	Merger	1648383700.0	100	36
45	650	226595	0.0	0.13163447	Merger	8307047400.0	100	36
46	651	228492	0.0	0.23731615	Merger	18091278000.0	100	36
47	652	231688	0.0	0.2078413	Merger	10646341000.0	100	36
48	653	232987	0.0	0.23094831	Merger	17330362000.0	100	36
49	654	238195	0.0	0.19262125	Merger	116894560.0	100	36
50	655	248642	0.0	0.42406094	Merger	134497040.0	100	36
51	656	252316	0.0	1.4527844	Merger	4211907800.0	100	36
52	657	255950	0.0	0.114231504	Merger	1436997200.0	100	36
53	658	261786	0.0	0.13986132	Merger	300489060.0	100	36
54	659	263848	0.0	0.32708555	Merger	3393036300.0	100	36
55	660	263849	0.0	0.16473247	Merger	84811656.0	100	36
56	661	270798	0.0	0.4075338	Merger	106722850.0	100	36
57	662	279936	0.0	0.33748886	Merger	10661956000.0	100	36
58	663	282434	0.0	0.23679619	Merger	506764740.0	100	36
59	664	282777	0.0	0.11906438	Merger	2565200100.0	100	36
60	665	283496	0.0	0.18438002	Merger	179870350.0	100	36
61	666	283724	0.0	0.2061546	Merger	2576598500.0	100	36
62	667	286378	0.0	0.43377936	Merger	793957800.0	100	36
63	668	290127	0.0	0.69485897	Merger	4824378400.0	100	36
64	669	292746	0.0	1.3155923	Merger	5750277000.0	100	36
65	670	293767	0.0	0.91317743	Merger	1610529300.0	100	36
66	671	300905	0.0	0.3866071	Merger	1328590500.0	100	36
67	672	305132	0.0	0.13022502	Merger	1304129400.0	100	36
68	673	308406	0.0	0.13662796	Merger	3912878800.0	100	36
69	674	314023	0.0	2.5161867	Merger	4600168000.0	100	36
70	675	317490	0.0	0.2990291	Merger	5845396500.0	100	36
71	676	324130	0.0	0.19117801	Merger	965527040.0	100	36
72	677	324336	0.0	0.101549394	Merger	292576540.0	100	36
73	678	325820	0.0	0.67385983	Merger	703878100.0	100	36
74	679	328150	0.0	0.26925546	Merger	192252700.0	100	36
75	680	330738	0.0	0.113873854	Merger	113644010.0	100	36
76	681	336072	0.0	0.20144188	Merger	739464770.0	100	36
77	682	344097	0.0	0.14508307	Merger	1203735200.0	100	36
78	683	350412	0.0	0.16034853	Merger	306299330.0	100	36
79	684	359402	0.0	0.12660092	Merger	480503900.0	100	36
80	685	364414	0.0	0.12224056	Merger	149373400.0	100	36
81	686	365184	0.0	1.058531	Merger	434700030.0	100	36
82	687	366850	0.0	0.39689085	Merger	657447230.0	100	36
83	688	370064	0.0	0.10802329	Merger	997520800.0	100	36
84	689	376129	0.0	0.25982025	Merger	984376900.0	100	36
85	690	376439	0.0	0.11706398	Merger	163840750.0	100	36
86	691	376624	0.0	1.190566	Merger	1238223900.0	100	36
87	692	379706	0.0	0.103610896	Merger	118062264.0	100	36
88	693	381607	0.0	0.36067924	Merger	1144975600.0	100	36
89	694	382951	0.0	0.121884234	Merger	1806807200.0	100	36
90	695	386622	0.0	0.50241405	Merger	226941090.0	100	36
91	696	388099	0.0	5.451903	Merger	364857700.0	100	36
92	697	389632	0.0	0.2570596	Merger	845611300.0	100	36
93	698	391395	0.0	0.19828807	Merger	179423140.0	100	36
94	699	392989	0.0	0.2646407	Merger	428075100.0	100	36
95	700	394323	0.0	0.77100796	Merger	840473150.0	100	36
96	701	397044	0.0	0.11360584	Merger	694524900.0	100	36
97	702	400660	0.0	0.38156787	Merger	350537800.0	100	36
98	703	406945	0.0	0.1774429	Merger	711529150.0	100	36
99	704	410021	0.0	0.5027328	Merger	292937280.0	100	36
100	705	413790	0.0	0.10123657	Merger	165612320.0	100	36
101	706	414985	0.0	0.25376368	Merger	433380900.0	100	36
102	707	420194	0.0	0.10411001	Merger	357876260.0	100	36
103	708	420988	0.0	0.15871859	Merger	343527100.0	100	36
104	709	422134	0.0	0.40545893	Merger	87261080.0	100	36
105	710	424964	0.0	0.60253346	Merger	629704450.0	100	36
106	711	426011	0.0	0.11447994	Merger	635925950.0	100	36
107	712	428390	0.0	0.16315891	Merger	597438900.0	100	36
108	713	428434	0.0	0.13936114	Merger	344841730.0	100	36
109	714	429847	0.0	0.10249454	Merger	454418140.0	100	36
110	715	430757	0.0	0.11619747	Merger	575261060.0	100	36
111	716	431885	0.0	0.14106692	Merger	119194440.0	100	36
112	717	434304	0.0	0.6430437	Merger	678603400.0	100	36
113	718	436545	0.0	0.73157805	Merger	135949090.0	100	36
114	719	441307	0.0	0.16502437	Merger	195284740.0	100	36
115	720	444798	0.0	1.2934599	Merger	200261010.0	100	36
116	721	445009	0.0	0.17787893	Merger	266157650.0	100	36
117	722	446374	0.0	0.33773434	Merger	436248480.0	100	36
118	723	446420	0.0	0.3069576	Merger	255558530.0	100	36
119	724	448885	0.0	0.121289946	Merger	338923650.0	100	36
120	725	453108	0.0	0.15339956	Merger	88355020.0	100	36
121	726	456660	0.0	0.12372853	Merger	374658720.0	100	36
