Subfind_ID	t-t_merg	q	Type	mass
459953	-0.2969269169681361	0.750681	first_progenitor	0.0
459954	-0.2969269169681361	0.750681	next_progenitor	0.0
8089	-0.2969269169681361	0.32309037	first_progenitor	0.0
8433	-0.2969269169681361	0.32309037	next_progenitor	497143.7
452447	-0.2969269169681361	0.19130334	first_progenitor	0.0
449885	-0.2969269169681361	0.19130334	next_progenitor	0.0
547660	-0.2969269169681361	0.12952644	first_progenitor	0.0
547664	-0.2969269169681361	0.12952644	next_progenitor	970841.06
121253	-0.2969269169681361	0.109142385	first_progenitor	169497.23
121262	-0.2969269169681361	0.109142385	next_progenitor	0.0
494215	-0.2969269169681361	2.2468758	first_progenitor	0.0
502228	-0.2969269169681361	2.2468758	next_progenitor	0.0
69828	-0.2969269169681361	0.47227332	first_progenitor	46934.56
69830	-0.2969269169681361	0.47227332	next_progenitor	0.0
90634	-0.2969269169681361	0.64462656	first_progenitor	0.0
90628	-0.2969269169681361	0.64462656	next_progenitor	0.0
78102	-0.2969269169681361	0.20327279	first_progenitor	0.0
78112	-0.2969269169681361	0.20327279	next_progenitor	0.0
245793	-0.2969269169681361	0.12410318	first_progenitor	0.0
234266	-0.2969269169681361	0.12410318	next_progenitor	45209.19
88649	-0.2969269169681361	0.14555946	first_progenitor	0.0
88650	-0.2969269169681361	0.14555946	next_progenitor	0.0
95754	-0.2969269169681361	0.23719667	first_progenitor	0.0
95755	-0.2969269169681361	0.23719667	next_progenitor	0.0
98130	-0.2969269169681361	1.4581667	first_progenitor	0.0
93851	-0.2969269169681361	1.4581667	next_progenitor	0.0
141748	-0.2969269169681361	0.16674471	first_progenitor	0.0
141750	-0.2969269169681361	0.16674471	next_progenitor	0.0
120651	-0.2969269169681361	2.362232	first_progenitor	0.0
120652	-0.2969269169681361	2.362232	next_progenitor	0.0
121774	-0.2969269169681361	0.19221246	first_progenitor	0.0
121782	-0.2969269169681361	0.19221246	next_progenitor	0.0
