	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
1817	211584	373702140.0	0.21515866	0.0	0	26766.393336531026	26970.842203332635	413251	0
414	54642	97025176.0	0.11383894	0.0	0	17072.195628975107	17152.753402641727	471609	0
3969	366467	425446900.0	0.3607656	0.0	0	22182.27349116276	22382.869520748733	418894	0
5174	428042	192937380.0	0.090311326	0.0	0	18976.217143691352	19000.069695144528	408055	0
2568	273665	2740279600.0	3.1488771	0.0	0	16412.210651699384	16536.5136567502	23	0
1042	136081	21882780000.0	15.299474	0.0	0	21008.93644228818	21194.148913594065	164333	0
3745	353580	205644000.0	0.16108999	0.0	0	7060.232729471447	7257.17537597863	441467	0
5071	423204	134018130.0	0.2655174	0.0	0	9523.885285864493	9552.897158058675	473843	0
366	47866	4385022000.0	3.931847	0.0	0	3534.552313001488	3538.8943872145346	7472	0
1685	199980	374248930.0	0.33463562	0.0	0	19180.120381578097	19398.602762116174	19563	0
319	41854	223206690000.0	88.0258	0.0	0	22066.254619937266	22076.685338539446	35775	0
4170	377084	1214073700.0	1.0356332	0.0	0	19099.62364017705	19267.592743429304	35777	0
3492	338212	949223500.0	0.48229915	0.0	0	7397.811477597428	7414.866540066737	50623	0
5967	466994	97693816.0	0.11553866	0.0	0	18455.72622018266	18668.93460488858	56503	0
1393	172145	9265175000.0	21.430708	0.0	0	15633.51544665899	15674.783187838628	62225	0
564	76454	57396236000.0	5.432431	0.0	0	15950.382615097313	15970.658480761775	63761	0
1506	182997	10929255000.0	4.572463	0.0	0	20999.469865896383	21208.008986318124	63762	0
1828	212643	11646400000.0	10.813111	0.0	0	18268.943623084364	18489.177912128416	69149	0
2974	304099	362038530.0	0.24904814	0.0	0	20146.978231500405	20164.919584030573	69162	0
925	121686	5594937300.0	3.5273623	0.0	0	6958.758368583373	6968.551581016978	71421	0
362	47862	60921373000.0	54.593834	0.0	0	3887.786411206706	4341.373141802179	77516	0
