	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	23	0.0	1.0392807	Merger	2424963800.0	100	30	4.9504013	4.9504013	1	115	29.242931444106723	38.55945884357003
1	7392	0.0	0.46213374	Merger	100207550000.0	100	30	36.97497	36.97497	2	10	167.84305970739803	175.21478379758443
2	30313	0.0	0.17391871	Merger	226395320000.0	100	30	155.41878	155.41878	1	3	189.65100320467818	1386.8349317125794
3	30315	0.0	0.14884678	Merger	1089867100.0	100	30	1.5681148	1.5681148	2	73	170.74724406730763	175.6567323051816
4	34834	0.0	0.12262552	Merger	131905096.0	100	30	0.10206398	0.10206398	1	317	32.05412116580153	146.20702374344236
5	34835	0.0	0.10369584	Merger	95239860.0	100	30	0.09354508	0.09354508	1	378	47.48420365315717	57.7227405192688
6	58320	0.0	2.813067	Merger	17328456000.0	100	30	17.898857	17.898857	1	30	24.566625300863446	129.17787725135275
7	64532	0.0	0.18213348	Merger	5096739300.0	100	30	4.2311363	4.2311363	1	26	156.02645427833102	223.14653517077116
8	74878	0.0	0.39215177	Merger	59906600000.0	100	30	23.515112	23.515112	1	9	72.89649470899734	445.0619056966435
9	75569	0.0	1.7026677	Merger	14672698000.0	100	30	34.012646	34.012646	1	27	23.03157011829509	132.5289690048138
10	76447	0.0	1.3169838	Merger	26018130000.0	100	30	42.86125	42.86125	1	15	44.11143288729238	501.4215123240311
11	87267	0.0	2.0166798	Merger	1104874800.0	100	30	1.8425952	1.8425952	1	99	39.08312945133033	46.10451703828102
12	89227	0.0	0.10949298	Merger	39427432000.0	100	30	17.371357	17.371357	1	17	462.26827869390826	528.9671594565068
13	89228	0.0	0.10444809	Merger	2374066400.0	100	30	3.1198962	3.1198962	1	92	113.39463390046257	133.18060081648738
14	89230	0.0	0.16323476	Merger	255415650.0	100	30	0.1274877	0.1274877	1	276	32.58702774956917	46.557530419980516
15	93675	0.0	0.43921876	Merger	39808500000.0	100	30	19.125011	19.125011	2	6	386.9139609547262	393.30646195716287
16	94982	0.0	0.1379759	Merger	5256569300.0	100	30	3.1915884	3.1915884	1	12	29.034636363909815	37.52259619595245
17	99693	0.0	0.123641156	Merger	6868784600.0	100	30	10.7221985	10.7221985	1	25	163.9059929921077	184.1828725364123
18	102794	0.0	0.13585162	Merger	36714164000.0	100	30	14.8112955	14.8112955	1	2	1253.3475582287842	1337.2890016762287
19	115247	0.0	0.13755308	Merger	101055544.0	100	30	0.047930624	0.047930624	1	426	18.851853788728192	50.008914103916595
20	116859	0.0	0.1370913	Merger	970233100.0	100	30	1.4699229	1.4699229	2	44	3.9887815837150207	101.93790563894962
21	127041	0.0	0.1311619	Merger	29411744000.0	100	30	11.170597	11.170597	1	2	448.82657388907194	1339.1264941743343
22	135568	0.0	0.24383742	Merger	1350162800.0	100	30	0.9692184	0.9692184	1	42	44.859217717902915	55.31581874051128
23	135570	0.0	0.21138933	Merger	583402430.0	100	30	0.52956384	0.52956384	1	74	29.82448729158414	48.70545423535301
24	145637	0.0	0.17743641	Merger	443530620.0	100	30	1.3910944	1.3910944	2	125	14.036674241850154	18.059871835512755
25	149391	0.0	0.3646883	Merger	3836983000.0	100	30	4.203101	4.203101	1	34	3.7987932770550477	54.738126702995544
