	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
993	404695	0.466758669999999	0.31180036	Descendant	564464300.0	1000	34	0.4049242	0.4049242	0	35	249.98574868337218	554.1344674925786
994	469087	0.466758669999999	0.59550023	Descendant	102048950.0	1000	34	0.028001651	0.028001651	0	226	106.9761843325271	111.79838214615047
995	380289	0.3183004299999989	0.52074546	Descendant	1239177500.0	1000	34	0.84908247	0.84908247	1	21	140.05717821745552	497.51072983577257
996	417203	0.3183004299999989	0.24656954	Descendant	296302820.0	1000	34	0.2075341	0.2075341	0	92	107.18205674840515	161.89337489701404
997	420414	0.3183004299999989	1.2552762	Descendant	125283270.0	1000	34	0.07519686	0.07519686	0	153	70.46280974366204	76.2291871422225
998	456705	0.3183004299999989	0.1168302	Descendant	254126770.0	1000	34	0.41756678	0.41756678	0	287	314.4376775547629	315.30612259842394
999	581103	0.3183004299999989	0.24271846	Descendant	102109220.0	1000	34	0.06305785	0.06305785	0	212	167.2956990383332	196.2627207168829
1000	20	0.16280712	0.183354	Descendant	2697843000.0	1000	34	0.038799208	0.038799208	0	132	56.78269089426731	57.11461355739049
1002	262435	0.16280712	0.22699322	Descendant	125104600.0	1000	34	0.06630424	0.06630424	0	204	101.94177524205377	106.99232829731197
1003	451667	0.16280712	0.9215164	Descendant	567202400.0	1000	34	0.21726204	0.21726204	0	109	202.0157212775254	218.77393902840655
1004	15357	0.0	0.13081494	Merger	172619550.0	100	34	0.106963694	0.106963694	2	635	92.13165727480235	104.18554057024403
1006	23041	0.0	0.27871442	Merger	1723241100.0	100	34	2.2031617	2.2031617	1	90	70.6652108781268	113.29046748350248
1007	28482	0.0	0.226834	Merger	184301030000.0	100	34	692.6154	692.6154	1	11	74.89282334497342	76.6034198125314
1008	28488	0.0	0.2077668	Merger	353214200.0	100	34	0.19794714	0.19794714	2	323	39.84629582357478	126.77695664696454
1009	32377	0.0	0.11172338	Merger	869030300.0	100	34	0.20754689	0.20754689	1	133	68.51650344640129	72.01814881681739
1010	50956	0.0	0.5115287	Merger	155314430.0	100	34	0.00020306927	0.00020306927	1	194	50.7858103388949	79.41513250202094
1011	59296	0.0	0.110398695	Merger	113108795000.0	100	34	92.50626	92.50626	1	3	38.53291864398253	605.6453307997373
1012	59300	0.0	0.24747244	Merger	174340460.0	100	34	0.10365135	0.10365135	2	135	99.8550543485224	101.26245389608448
