	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	106	354550	0.46388417	0.11347156	Descendant	110246296.0	1000	35
1	162	444328	0.46388417	0.51786184	Descendant	283863230.0	1000	35
2	209	20	0.3083908600000011	0.183354	Descendant	2553591000.0	1000	35
3	210	27	0.3083908600000011	2.5923238	Descendant	261146740.0	1000	35
4	365	450685	0.3083908600000011	1.2867609	Descendant	236022320.0	1000	35
5	537	387145	0.145583740000001	0.10312708	Descendant	1194784500.0	1000	35
6	577	458613	0.145583740000001	0.25994986	Descendant	559867460.0	1000	35
7	599	497074	0.145583740000001	0.24263361	Descendant	124881144.0	1000	35
8	624	0	0.0	0.37458843	Merger	804641800000.0	100	35
9	625	8381	0.0	0.34018356	Merger	95084904.0	100	35
10	626	18217	0.0	0.32207277	Merger	308279330.0	100	35
11	627	25988	0.0	0.17038518	Merger	130263140000.0	100	35
12	628	39423	0.0	0.15044205	Merger	261240470000.0	100	35
13	629	42605	0.0	0.14952385	Merger	7440851500.0	100	35
14	630	59857	0.0	0.28528813	Merger	50251055000.0	100	35
15	631	71230	0.0	0.79116577	Merger	681614900.0	100	35
16	632	83430	0.0	1.4755234	Merger	1103327700.0	100	35
17	633	88517	0.0	0.11481022	Merger	35069276000.0	100	35
18	634	91322	0.0	0.16349882	Merger	62696698000.0	100	35
19	635	97093	0.0	0.10022584	Merger	133968720.0	100	35
20	636	100392	0.0	0.13826129	Merger	133757736.0	100	35
21	637	102251	0.0	0.19776657	Merger	67604087000.0	100	35
22	638	124199	0.0	0.10940961	Merger	68792290000.0	100	35
23	639	126080	0.0	0.35850498	Merger	122099864.0	100	35
24	640	135218	0.0	0.23284575	Merger	58699920000.0	100	35
25	641	135822	0.0	0.51231086	Merger	40868827000.0	100	35
26	642	137935	0.0	0.28408504	Merger	295828960.0	100	35
27	643	145556	0.0	0.2350105	Merger	31003020000.0	100	35
28	644	155119	0.0	1.1384587	Merger	136387660.0	100	35
29	645	155799	0.0	0.71035904	Merger	5246405000.0	100	35
30	646	158752	0.0	0.40673757	Merger	33540469000.0	100	35
31	647	162887	0.0	0.11517678	Merger	142027420.0	100	35
32	648	166320	0.0	0.13532148	Merger	32817068000.0	100	35
33	649	168099	0.0	0.10281688	Merger	22570312000.0	100	35
34	650	178588	0.0	0.5934896	Merger	4687519000.0	100	35
35	651	181952	0.0	0.512824	Merger	443418200.0	100	35
36	652	189571	0.0	0.1673572	Merger	9413595000.0	100	35
37	653	205969	0.0	0.48222736	Merger	12749004000.0	100	35
38	654	218596	0.0	0.45973173	Merger	9028564000.0	100	35
39	655	221696	0.0	0.15183733	Merger	13459553000.0	100	35
40	656	223421	0.0	0.16522978	Merger	9493678000.0	100	35
41	657	224969	0.0	0.17076163	Merger	115211976.0	100	35
42	658	228112	0.0	0.18109947	Merger	292103230.0	100	35
43	659	231060	0.0	0.17104904	Merger	269675200.0	100	35
44	660	234502	0.0	0.23642708	Merger	6557579300.0	100	35
45	661	236068	0.0	0.36968464	Merger	159526480.0	100	35
46	662	243238	0.0	0.1610646	Merger	15558439000.0	100	35
47	663	249500	0.0	0.4413564	Merger	1485351800.0	100	35
48	664	249502	0.0	1.2781721	Merger	205571120.0	100	35
49	665	250932	0.0	0.11731507	Merger	9270762000.0	100	35
50	666	253078	0.0	0.14598647	Merger	265622660.0	100	35
51	667	254600	0.0	0.41124648	Merger	3331909000.0	100	35
52	668	257794	0.0	0.10121432	Merger	6884685300.0	100	35
53	669	259668	0.0	0.14302804	Merger	3189255400.0	100	35
54	670	260859	0.0	0.16744363	Merger	291042050.0	100	35
55	671	263488	0.0	0.92162585	Merger	10180284000.0	100	35
56	672	268742	0.0	0.4490709	Merger	6250127000.0	100	35
57	673	269990	0.0	0.12646122	Merger	5900922400.0	100	35
58	674	280484	0.0	0.14725812	Merger	115286640.0	100	35
59	675	283743	0.0	0.16522798	Merger	105924820.0	100	35
60	676	283884	0.0	0.21033636	Merger	1891576400.0	100	35
61	677	289847	0.0	0.23106281	Merger	2399670000.0	100	35
62	678	296184	0.0	0.14372924	Merger	292203840.0	100	35
63	679	296607	0.0	0.17843583	Merger	382216770.0	100	35
64	680	297194	0.0	0.14534809	Merger	163995980.0	100	35
65	681	298720	0.0	1.068364	Merger	3323848200.0	100	35
66	682	302732	0.0	0.17595556	Merger	560977600.0	100	35
67	683	304057	0.0	0.15854296	Merger	209349660.0	100	35
68	684	313843	0.0	1.3893598	Merger	1327916300.0	100	35
69	685	315090	0.0	0.19591387	Merger	1849036000.0	100	35
70	686	317627	0.0	0.18232292	Merger	724504770.0	100	35
71	687	319692	0.0	0.7959344	Merger	1472601000.0	100	35
72	688	320819	0.0	0.18116082	Merger	88139660.0	100	35
73	689	323804	0.0	0.16692533	Merger	1778957800.0	100	35
74	690	325448	0.0	0.73284715	Merger	532471580.0	100	35
75	691	325639	0.0	0.36869174	Merger	1092243800.0	100	35
76	692	327657	0.0	0.17423405	Merger	128671096.0	100	35
77	693	328848	0.0	0.5210232	Merger	2885338000.0	100	35
78	694	328908	0.0	0.14976256	Merger	829853200.0	100	35
79	695	335787	0.0	0.88277745	Merger	358306180.0	100	35
80	696	337254	0.0	0.9436588	Merger	977827400.0	100	35
81	697	339221	0.0	0.14622234	Merger	346732740.0	100	35
82	698	340898	0.0	0.77554756	Merger	103437624.0	100	35
83	699	344104	0.0	0.29483548	Merger	1186364000.0	100	35
84	700	346964	0.0	1.752773	Merger	140676220.0	100	35
85	701	350841	0.0	0.6548894	Merger	222188060.0	100	35
86	702	352561	0.0	0.60022646	Merger	792959800.0	100	35
87	703	353826	0.0	1.747621	Merger	2216350700.0	100	35
88	704	354807	0.0	0.28490308	Merger	636890750.0	100	35
89	705	355743	0.0	0.21680269	Merger	1862254100.0	100	35
90	706	356655	0.0	1.2821804	Merger	239793920.0	100	35
