	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
1229	354550	0.46388417	0.11347156	Descendant	110246296.0	1000	35	0.054707866	0.054707866	0	333	39.27092907328447	58.82632408620548
1230	444328	0.46388417	0.51786184	Descendant	283863230.0	1000	35	0.10557416	0.10557416	0	163	223.57643967857072	238.4589367710182
1233	450685	0.3083908600000011	1.2867609	Descendant	236022320.0	1000	35	0.31141067	0.31141067	0	87	70.6154559693963	439.52979537250917
1234	387145	0.145583740000001	0.10312708	Descendant	1194784500.0	1000	35	1.0148519	1.0148519	2	27	147.04632928467154	284.407459105267
1235	458613	0.145583740000001	0.25994986	Descendant	559867460.0	1000	35	0.35945094	0.35945094	0	195	165.3447235490236	176.73915440480695
1236	497074	0.145583740000001	0.24263361	Descendant	124881144.0	1000	35	0.10234279	0.10234279	0	312	117.48909477285241	165.00991076660384
1237	0	0.0	0.37458843	Merger	804641800000.0	100	35	296.7861	296.7861	1	5	127.83996929061652	710.6647260632946
1238	8381	0.0	0.34018356	Merger	95084904.0	100	35	0.08511943	0.08511943	3	850	4.324171803986547	88.17017587892897
1239	18217	0.0	0.32207277	Merger	308279330.0	100	35	0.80700684	0.80700684	3	362	15.177232941321103	21.408597940699448
1240	25988	0.0	0.17038518	Merger	130263140000.0	100	35	12.659966	12.659966	1	5	117.30743515037253	139.82813508815107
1241	39423	0.0	0.15044205	Merger	261240470000.0	100	35	58.971092	58.971092	1	5	755.9840951299478	959.1539988120089
1242	42605	0.0	0.14952385	Merger	7440851500.0	100	35	11.743817	11.743817	1	17	210.9202811324147	216.41994342191532
1243	59857	0.0	0.28528813	Merger	50251055000.0	100	35	10.490895	10.490895	2	25	73.54643609109968	102.27790644536259
1244	71230	0.0	0.79116577	Merger	681614900.0	100	35	0.45407924	0.45407924	1	186	63.727351825904876	65.83750970233164
1245	83430	0.0	1.4755234	Merger	1103327700.0	100	35	0.96876323	0.96876323	1	87	32.07755730950867	35.13696313072482
1246	88517	0.0	0.11481022	Merger	35069276000.0	100	35	7.0573893	7.0573893	1	12	164.14601973995582	236.11732205346883
1247	91322	0.0	0.16349882	Merger	62696698000.0	100	35	45.26735	45.26735	2	6	61.163790819688316	214.54912379083004
1248	97093	0.0	0.10022584	Merger	133968720.0	100	35	0.045349076	0.045349076	1	263	45.9531138114195	58.09038241846496
1249	100392	0.0	0.13826129	Merger	133757736.0	100	35	0.0040653395	0.0040653395	2	308	33.8371208255311	58.67073425473508
1250	102251	0.0	0.19776657	Merger	67604087000.0	100	35	68.73826	68.73826	1	5	21.592630088506517	979.1440711543171
1251	124199	0.0	0.10940961	Merger	68792290000.0	100	35	18.772488	18.772488	1	4	728.3657516939644	1177.0560430226772
1253	135218	0.0	0.23284575	Merger	58699920000.0	100	35	50.130783	50.130783	1	15	769.9032683067084	838.1543928685454
1254	135822	0.0	0.51231086	Merger	40868827000.0	100	35	7.242929	7.242929	1	7	859.3293111605471	1045.5504862600922
1255	137935	0.0	0.28408504	Merger	295828960.0	100	35	0.34265542	0.34265542	2	68	29.19994730721311	38.26247908123146
1256	145556	0.0	0.2350105	Merger	31003020000.0	100	35	33.116493	33.116493	2	27	260.2276717324647	321.29622345661977
1257	155119	0.0	1.1384587	Merger	136387660.0	100	35	0.117997155	0.117997155	1	251	7.208672070902654	30.61175579501497
1258	155799	0.0	0.71035904	Merger	5246405000.0	100	35	3.7299452	3.7299452	1	38	8.410620783033844	143.1265745202134
1259	158752	0.0	0.40673757	Merger	33540469000.0	100	35	29.174187	29.174187	1	30	331.7662671184457	460.637283343776
1260	162887	0.0	0.11517678	Merger	142027420.0	100	35	0.01865211	0.01865211	1	104	35.41834895954499	50.8847700067658
1261	166320	0.0	0.13532148	Merger	32817068000.0	100	35	10.635899	10.635899	1	9	479.1901810410515	504.7064958633077
1262	168099	0.0	0.10281688	Merger	22570312000.0	100	35	7.733385	7.733385	1	10	185.59967352164927	675.1782540887493
1263	178588	0.0	0.5934896	Merger	4687519000.0	100	35	2.9149482	2.9149482	1	33	217.1757626037281	231.36311786334247
1264	181952	0.0	0.512824	Merger	443418200.0	100	35	0.32198814	0.32198814	1	132	70.03080312936385	72.75980896369067
