	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	166	404695	0.466758669999999	0.31180036	Descendant	564464300.0	1000	34
1	219	469087	0.466758669999999	0.59550023	Descendant	102048950.0	1000	34
2	356	380289	0.3183004299999989	0.52074546	Descendant	1239177500.0	1000	34
3	373	417203	0.3183004299999989	0.24656954	Descendant	296302820.0	1000	34
4	376	420414	0.3183004299999989	1.2552762	Descendant	125283270.0	1000	34
5	408	456705	0.3183004299999989	0.1168302	Descendant	254126770.0	1000	34
6	445	581103	0.3183004299999989	0.24271846	Descendant	102109220.0	1000	34
7	446	20	0.16280712	0.183354	Descendant	2697843000.0	1000	34
8	447	27	0.16280712	2.5923238	Descendant	272148770.0	1000	34
9	506	262435	0.16280712	0.22699322	Descendant	125104600.0	1000	34
10	591	451667	0.16280712	0.9215164	Descendant	567202400.0	1000	34
11	638	15357	0.0	0.13081494	Merger	172619550.0	100	34
12	639	23032	0.0	0.35956866	Merger	458985800000.0	100	34
13	640	23041	0.0	0.27871442	Merger	1723241100.0	100	34
14	641	28482	0.0	0.226834	Merger	184301030000.0	100	34
15	642	28488	0.0	0.2077668	Merger	353214200.0	100	34
16	643	32377	0.0	0.11172338	Merger	869030300.0	100	34
17	644	50956	0.0	0.5115287	Merger	155314430.0	100	34
18	645	59296	0.0	0.110398695	Merger	113108795000.0	100	34
19	646	59300	0.0	0.24747244	Merger	174340460.0	100	34
20	647	60864	0.0	0.19896595	Merger	276596960.0	100	34
21	648	62806	0.0	1.3851824	Merger	67763167000.0	100	34
22	649	80036	0.0	0.23229323	Merger	36539183000.0	100	34
23	650	83795	0.0	0.19859456	Merger	396246400.0	100	34
24	651	85840	0.0	0.21458171	Merger	826385540.0	100	34
25	652	86905	0.0	2.3675654	Merger	1582518400.0	100	34
26	653	89147	0.0	0.15949123	Merger	52902375000.0	100	34
27	654	91494	0.0	1.1161443	Merger	71142970000.0	100	34
28	655	91502	0.0	1.5437511	Merger	137850660.0	100	34
29	656	111911	0.0	1.5096526	Merger	16746143000.0	100	34
30	657	113452	0.0	0.5689483	Merger	45412446000.0	100	34
31	658	117998	0.0	0.14104593	Merger	9506425000.0	100	34
32	659	121885	0.0	0.25319463	Merger	46449426000.0	100	34
33	660	125008	0.0	0.18950687	Merger	700088100.0	100	34
34	661	127383	0.0	0.25490755	Merger	90885310.0	100	34
35	662	127988	0.0	0.12690464	Merger	61840060000.0	100	34
36	663	132345	0.0	0.29045206	Merger	4363496000.0	100	34
37	664	133583	0.0	0.7747965	Merger	26829360000.0	100	34
38	665	142895	0.0	0.10499595	Merger	45374410000.0	100	34
39	666	150940	0.0	0.6295917	Merger	22383837000.0	100	34
40	667	159484	0.0	0.30015448	Merger	18447321000.0	100	34
41	668	163865	0.0	0.28741014	Merger	26575580000.0	100	34
42	669	173776	0.0	0.23371832	Merger	414525250.0	100	34
43	670	175938	0.0	0.11890398	Merger	190836560.0	100	34
44	671	177572	0.0	0.33561358	Merger	3026218000.0	100	34
45	672	177574	0.0	0.6897776	Merger	311713440.0	100	34
46	673	180081	0.0	0.20309104	Merger	186917470.0	100	34
47	674	186291	0.0	1.2637082	Merger	8525118500.0	100	34
48	675	188226	0.0	0.1778102	Merger	25050663000.0	100	34
49	676	188960	0.0	0.15572165	Merger	4015462100.0	100	34
50	677	188961	0.0	0.13530949	Merger	2926434000.0	100	34
51	678	200524	0.0	0.18121867	Merger	5566478300.0	100	34
52	679	203516	0.0	0.13205132	Merger	6329883600.0	100	34
53	680	207089	0.0	0.12363955	Merger	2341072100.0	100	34
54	681	209507	0.0	0.11310882	Merger	9642865000.0	100	34
55	682	212307	0.0	0.1578315	Merger	15328048000.0	100	34
56	683	213103	0.0	0.4235806	Merger	240703470.0	100	34
57	684	214175	0.0	0.15457311	Merger	9818398000.0	100	34
58	685	214420	0.0	0.128995	Merger	3700339200.0	100	34
59	686	217385	0.0	0.14704375	Merger	451136100.0	100	34
60	687	217387	0.0	0.13404584	Merger	909461250.0	100	34
61	688	219022	0.0	0.15846224	Merger	8701331000.0	100	34
62	689	219531	0.0	0.3848436	Merger	232448370.0	100	34
63	690	225790	0.0	1.1356531	Merger	6056889000.0	100	34
64	691	226702	0.0	0.10735773	Merger	500785300.0	100	34
65	692	227494	0.0	0.11089691	Merger	8917382000.0	100	34
66	693	228344	0.0	0.4275925	Merger	97890320.0	100	34
67	694	231953	0.0	0.1573349	Merger	3645832200.0	100	34
68	695	242054	0.0	0.13592403	Merger	3241409800.0	100	34
69	696	245236	0.0	0.17417032	Merger	642001800.0	100	34
70	697	246193	0.0	0.11626778	Merger	442050940.0	100	34
71	698	255094	0.0	0.10196733	Merger	426902620.0	100	34
72	699	256338	0.0	0.25788778	Merger	4531579000.0	100	34
73	700	256869	0.0	0.2957535	Merger	530061920.0	100	34
74	701	266888	0.0	0.21418892	Merger	2615024600.0	100	34
75	702	268895	0.0	0.3146905	Merger	1265000400.0	100	34
76	703	269819	0.0	0.20464899	Merger	151884320.0	100	34
77	704	271345	0.0	0.4538733	Merger	109627060.0	100	34
78	705	274359	0.0	1.0798347	Merger	976921900.0	100	34
79	706	275304	0.0	0.41582164	Merger	278539260.0	100	34
80	707	276388	0.0	0.104919456	Merger	2839472600.0	100	34
81	708	278530	0.0	1.6609641	Merger	414391260.0	100	34
82	709	283345	0.0	2.6271005	Merger	2936245800.0	100	34
83	710	285807	0.0	0.11416645	Merger	310397220.0	100	34
84	711	287316	0.0	0.1867737	Merger	1489626600.0	100	34
85	712	294111	0.0	0.14610615	Merger	610721200.0	100	34
86	713	295646	0.0	1.4337621	Merger	1468610000.0	100	34
87	714	300796	0.0	0.10547128	Merger	2999342800.0	100	34
88	715	302145	0.0	0.15938222	Merger	2323977500.0	100	34
89	716	303018	0.0	0.11112716	Merger	2149737200.0	100	34
90	717	304073	0.0	0.13853064	Merger	3158600700.0	100	34
91	718	305028	0.0	0.18789579	Merger	1026686600.0	100	34
92	719	306670	0.0	0.14721803	Merger	1216005200.0	100	34
93	720	307381	0.0	0.11718195	Merger	396525440.0	100	34
94	721	308266	0.0	1.5350181	Merger	1726554500.0	100	34
95	722	312302	0.0	0.3148008	Merger	947702850.0	100	34
96	723	315804	0.0	0.45886296	Merger	173571500.0	100	34
97	724	319562	0.0	0.124751665	Merger	84152850.0	100	34
