	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	3	99746	0.14845824	0.15237406	Descendant	115973976.0	1010	32
1	24	327187	0.0	0.20030938	Merger	247683230.0	110	32
2	48	391007	-0.3183004299999989	0.4465987	first_progenitor	701989570.0	2	32
3	56	23	0.2901556258690121	1.0392807	Descendant	293661920.0	1000	32
4	246	429403	0.2901556258690121	0.14668663	Descendant	255476140.0	1000	32
5	292	7472	0.14845824	0.24956362	Descendant	16948367000.0	1000	32
6	348	242270	0.14845824	0.16945133	Descendant	163153310.0	1000	32
7	369	299054	0.14845824	0.42086056	Descendant	615352700.0	1000	32
8	425	415177	0.14845824	0.25422418	Descendant	249988590.0	1000	32
9	483	523932	0.14845824	0.13000788	Descendant	132483220.0	1000	32
10	488	7510	0.0	0.29005286	Merger	104460360.0	100	32
11	489	23895	0.0	1.3473092	Merger	11197058000.0	100	32
12	490	33619	0.0	0.1976654	Merger	102938890.0	100	32
13	491	33620	0.0	0.2087347	Merger	947025700.0	100	32
14	492	49484	0.0	0.19219999	Merger	1112616100.0	100	32
15	493	53583	0.0	0.13710085	Merger	3166157000.0	100	32
16	494	58675	0.0	0.1560693	Merger	765895900.0	100	32
17	495	67208	0.0	0.46010202	Merger	679682600.0	100	32
18	496	72126	0.0	0.21873051	Merger	8704218000.0	100	32
19	497	72128	0.0	0.17404324	Merger	104230570.0	100	32
20	498	77188	0.0	0.11454959	Merger	12620553000.0	100	32
21	499	86396	0.0	0.117534675	Merger	592977400.0	100	32
22	500	90529	0.0	0.43815076	Merger	30029361000.0	100	32
23	501	101643	0.0	0.1672109	Merger	334604260.0	100	32
24	502	109134	0.0	0.26190218	Merger	30210329000.0	100	32
25	503	120517	0.0	1.3401067	Merger	178079860.0	100	32
26	504	122952	0.0	0.14517084	Merger	1925839000.0	100	32
27	505	126768	0.0	0.20102926	Merger	196275580.0	100	32
28	506	141468	0.0	0.54584396	Merger	9184175000.0	100	32
29	507	141469	0.0	0.28888667	Merger	3545379800.0	100	32
30	508	145719	0.0	0.32822838	Merger	492855170.0	100	32
31	509	149567	0.0	0.3158445	Merger	19449903000.0	100	32
32	510	152191	0.0	0.1737053	Merger	17697280000.0	100	32
33	511	156130	0.0	0.1627388	Merger	3706073000.0	100	32
34	512	156673	0.0	0.17026585	Merger	11332729000.0	100	32
35	513	170564	0.0	0.19190529	Merger	109952980.0	100	32
36	514	178059	0.0	0.20081502	Merger	7082010600.0	100	32
37	515	182022	0.0	0.3244442	Merger	5391907300.0	100	32
38	516	189537	0.0	0.40406254	Merger	143109170.0	100	32
39	517	194136	0.0	0.15472224	Merger	92951260.0	100	32
40	518	197476	0.0	0.4823836	Merger	176213970.0	100	32
41	519	199717	0.0	0.21388839	Merger	3269662700.0	100	32
42	520	205587	0.0	0.66800606	Merger	1983797200.0	100	32
43	521	210167	0.0	0.16134802	Merger	8789492000.0	100	32
44	522	210788	0.0	0.44496858	Merger	5340872700.0	100	32
45	523	214752	0.0	0.21515536	Merger	776146800.0	100	32
46	524	216814	0.0	0.14136802	Merger	408461340.0	100	32
47	525	230340	0.0	0.22459157	Merger	114955736.0	100	32
48	526	232240	0.0	1.9488572	Merger	2698249700.0	100	32
49	527	237449	0.0	0.15876855	Merger	4410765000.0	100	32
50	528	241960	0.0	0.17106439	Merger	2942562800.0	100	32
51	529	252058	0.0	0.32564077	Merger	259107790.0	100	32
52	530	252414	0.0	0.21021584	Merger	357976260.0	100	32
53	531	252576	0.0	2.0471334	Merger	97762970.0	100	32
54	532	252746	0.0	0.10234211	Merger	2950700300.0	100	32
55	533	255446	0.0	0.20119454	Merger	3345926100.0	100	32
56	534	256950	0.0	0.10413112	Merger	437684900.0	100	32
57	535	260928	0.0	0.10596648	Merger	856050100.0	100	32
58	536	263321	0.0	0.27609658	Merger	213587680.0	100	32
59	537	265938	0.0	0.25098002	Merger	4078820400.0	100	32
60	538	268825	0.0	0.12534967	Merger	2013916500.0	100	32
61	539	272394	0.0	0.7295972	Merger	915072260.0	100	32
62	540	272532	0.0	0.29641217	Merger	526492130.0	100	32
63	541	279669	0.0	0.13794056	Merger	149252930.0	100	32
64	542	282040	0.0	0.16492598	Merger	138426200.0	100	32
65	543	282554	0.0	0.13986702	Merger	577843300.0	100	32
66	544	285723	0.0	0.11298973	Merger	494706300.0	100	32
67	545	286923	0.0	0.11958184	Merger	128903920.0	100	32
68	546	288394	0.0	0.12867106	Merger	2478322400.0	100	32
69	547	294337	0.0	1.4415755	Merger	304829220.0	100	32
70	548	294465	0.0	0.28409404	Merger	1521593200.0	100	32
71	549	295056	0.0	0.14099012	Merger	853593540.0	100	32
72	550	295164	0.0	1.1546452	Merger	1798788500.0	100	32
73	551	304503	0.0	0.1786794	Merger	1176078100.0	100	32
74	552	305246	0.0	0.14548905	Merger	1310047100.0	100	32
75	553	305436	0.0	0.27747872	Merger	162297500.0	100	32
