	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
3146	393311	40759130000.0	0.008190398	0.0	0	18855.817434799792	19033.8616403977	92472	0
2961	374625	103087070.0	0.0048534796	0.0	0	10534.330732115523	10617.566985444791	92492	0
5366	581867	203893460.0	0.043860186	0.0	0	12954.697396809352	13254.701276831174	104585	0
1537	209820	337185570000.0	28.21019	0.0	0	3563.6725075455697	3698.2435160860787	145845	0
2661	343159	5303351000.0	2.1784465	0.0	0	18279.02253699955	18539.375250077836	165073	0
2165	288086	102425460000.0	1.4554874	0.0	0	21276.992225766793	21351.511536259546	182480	0
7471	669695	178941950.0	0.034803987	0.0	0	15766.028783372418	15799.588761878927	192798	0
2392	313650	1219575400.0	0.18278363	0.0	0	19214.31935862088	19308.73977947655	264117	0
3319	414086	27109906000.0	2.1233103	0.0	0	9190.059641812195	9432.4478436822	303508	0
4461	523413	6356964000.0	1.0262727	0.0	0	17771.794775133243	17985.965161682856	311181	0
8371	701278	153168200.0	0.030733835	0.0	0	16713.487366825164	16969.904237596445	312783	0
1216	159512	267838300.0	0.12713778	0.0	0	0.0	0.0	323719	0
4698	540845	3039076000.0	0.70807534	0.0	0	10179.102333313569	10183.754779537272	331282	0
2983	376424	64069464000.0	7.6716805	0.0	0	17717.914581355977	17817.4018114139	332282	0
3220	403242	14231711000.0	0.5421239	0.0	0	14719.630476217613	14812.522488062756	343158	0
5108	566758	134038550.0	0.014406355	0.0	0	18177.169104213455	18237.25061679375	359838	0
2996	376983	2807549400.0	0.4371448	0.0	0	18545.214151084125	18772.867716918972	368306	0
4937	556342	2705795600.0	0.2800671	0.0	0	10437.790191086644	10524.007599058064	376427	0
1511	205222	9278508000.0	0.5303334	0.0	0	17404.924602903782	17643.40317605777	384326	0
4666	538408	2153495000.0	0.90312713	0.0	0	11891.81825287793	12427.59006901497	387554	0
3836	467745	19165704000.0	4.1455946	0.0	0	3241.3749300451163	4216.877031783695	388998	0
5783	603277	728581800.0	0.10291805	0.0	0	18124.49625525973	18290.143373011953	409263	0
1018	138781	7157260000.0	0.3728864	0.0	0	13404.818326140166	13657.581308898794	440770	0
4481	524706	145083400.0	0.014716946	0.0	0	13199.10982307264	13748.095920035817	461461	0
4743	543399	3149000200.0	0.77796715	0.0	0	24008.733781430637	24089.24655999803	464947	0
3853	469398	12857348000.0	3.660453	0.0	0	7714.582590901199	7775.940689703938	466196	0
5724	600637	630575550.0	0.0660802	0.0	0	12428.179164091249	12542.0403749469	503022	0
4763	544535	3422652000.0	0.8478851	0.0	0	11277.580769166316	11818.947200548459	514661	0
3755	460436	1137808800.0	0.15270214	0.0	0	21719.027940056607	22032.629523710963	518924	0
4923	555348	2524313600.0	0.23232482	0.0	0	2524.3889303431524	3146.2052032223432	530589	0
4472	524292	4401089500.0	1.1586418	0.0	0	18997.538371803934	19160.445038348607	540659	0
2406	315388	529720220.0	0.010486335	0.0	0	5427.279532690117	5828.518120793649	542066	0
6031	614860	1243397200.0	0.19311617	0.0	0	14372.689057230133	14447.472900693923	553521	0
4582	532910	1205253600.0	0.26914626	0.0	0	5395.217125416995	5473.827175567359	564785	0
4631	536203	843163300.0	0.14093395	0.0	0	12435.333039711411	12868.957650300887	569835	0
5218	573478	1859949200.0	0.67673004	0.0	0	6499.978176910146	7397.054158615227	574322	0
685	92485	771721100.0	0.12547947	0.0	0	7180.50338172378	7500.329675827022	575742	0
5703	599592	704023740.0	0.24818596	0.0	0	2029.7232348455302	2564.840147883157	577378	0
