	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
8916	735586	632837440.0	0.019194629	0.0	0	17770.704626114122	18186.49368252251	648144	0
1105	142459	253083000.0	0.013764637	0.0	0	13210.54736023402	13378.579997270057	691717	0
2066	270574	623955600.0	0.037692085	0.0	0	16459.5837043609	16520.965133510035	667022	0
3491	430880	153473890.0	0.002507281	0.0	0	16005.034133356437	16259.301306636304	676375	0
3082	384494	45667324000.0	1.6601802	0.0	0	6867.180133357241	7639.542422982454	24	0
413	53370	1126313600000.0	52.58135	0.0	0	16901.62507053758	17287.142872492048	116561	1
2320	302787	7443886000.0	0.502717	0.0	0	17530.90369752576	17916.085592029933	177883	0
6278	630025	977842240.0	0.15019964	0.0	0	5757.499904558203	5920.148169358076	212955	0
2583	331097	136109420.0	0.5890134	0.0	0	5613.968939833969	6012.639146084835	248454	0
5355	583947	1204217100.0	0.13787672	0.0	0	17908.06862708207	18283.158789513174	287473	0
2264	296250	192810990000.0	0.006618891	0.0	0	6358.014209744868	6370.966143580522	288721	0
4974	560853	1324740600.0	0.3059321	0.0	0	16235.010460933952	16285.056164563723	343383	0
3204	396340	830059000.0	0.23093703	0.0	0	9750.05248252765	10064.79592644221	358232	0
1016	134212	81759396000.0	0.029807383	0.0	0	10713.519155440765	11338.411210576489	360933	0
6058	619945	254463120.0	0.07397443	0.0	0	10876.691911814378	11198.794495739887	385009	0
4401	519911	5175655000.0	1.8571699	0.0	0	7727.73888759902	8465.578255233282	469953	0
3497	431674	84442940.0	0.0037188772	0.0	0	18868.041513552635	18874.973970700936	471098	0
2028	269477	3960174000.0	2.7832606	0.0	0	17630.882440333316	18038.73384098759	488291	0
3609	444321	10448046000.0	2.2347755	0.0	0	6158.924606616222	6436.164405400523	491423	0
3374	417297	8393181000.0	2.8984108	0.0	0	13167.646830395628	13389.196390649866	498998	0
111	111	5983708000.0	20.423656	0.0	6	49.58132087478463	200.00729020231296	522968	0
7213	666237	786492100.0	0.22075956	0.0	0	10336.235932611613	10469.06280235737	527632	0
8151	697051	235792320.0	0.02047213	0.0	0	20069.36122052664	20071.367431211882	536086	0
1573	208293	3529209300.0	1.1770966	0.0	0	10522.88762831037	11081.794791963159	536258	0
4992	562050	1725443100.0	0.5061827	0.0	0	18532.97262311819	18795.977958777225	543907	0
2988	374441	298850300.0	0.13061652	0.0	0	19366.08362985542	19396.400576114163	547868	0
703	92046	1341358000.0	0.17439154	0.0	0	6674.272264648354	7094.542029460035	554146	0
891	116577	2942027500.0	0.030889705	0.0	0	18238.696148000556	18284.542838834408	559303	0
2375	307731	504360830.0	0.0060852715	0.0	0	9763.828049611115	10367.926012022212	565937	0
1948	257352	2184212200.0	0.008175675	0.0	0	7612.627759546098	7901.422658211107	569158	0
7710	682758	207015460.0	0.06740605	0.0	0	8069.034157681342	8523.813934546519	571831	0
5938	614224	1178690000.0	0.21242812	0.0	0	13202.152373123896	13219.197125326717	574582	0
8686	719405	386374240.0	0.10273486	0.0	0	19646.770810047936	20074.41729974443	581379	0
3343	414876	375311680.0	0.021855827	0.0	0	2416.2862214984843	2838.0433096177776	583622	0
3358	416166	271695900.0	0.4542645	0.0	0	13111.562807046732	13435.29760594756	590523	0
7981	691549	167776080.0	0.045668658	0.0	0	15402.19465653385	15457.777744966297	593584	0
6264	629464	935835460.0	0.14171807	0.0	0	16456.232603831144	17036.999094523148	605169	0
4825	551502	745058100.0	0.11775977	0.0	0	20403.257675826477	20980.758813995864	607655	0
6895	654973	364537600.0	0.13059495	0.0	0	8799.460343837018	9013.507024222983	609109	0
6714	648053	591015740.0	0.21671534	0.0	0	6831.96823122035	7369.444961123361	613456	0
6817	652102	590437440.0	0.14163098	0.0	0	21401.696787943147	21439.785201924045	615967	0
2055	270558	383013900.0	1.1813151	0.0	0	16470.38928392355	16530.186922866505	621505	0
3261	402649	545653700.0	0.17580916	0.0	0	16284.709260523121	16292.047401573956	625786	0
4461	524388	330283330.0	0.017995156	0.0	0	12942.512985059053	13356.992403617716	628759	0
7731	683245	256481340.0	0.037293494	0.0	0	20238.92193340433	20406.754888649262	638786	0
3214	397184	104440370.0	0.3441427	0.0	0	17404.789835706364	17962.956184541563	643247	0
6100	621926	365745020.0	0.039894562	0.0	0	10897.105394076738	11249.118401274007	643804	0
7865	687685	115147500.0	0.030907288	0.0	0	3495.281713554267	4182.772682013652	652379	0
7357	670758	160429380.0	0.04294036	0.0	0	8627.021299704884	9281.888593993983	660316	0
8658	718159	131599610.0	0.024659352	0.0	0	5051.923018499261	5052.431626186645	682432	0
8649	717796	125654940.0	0.009073898	0.0	0	19961.33964937742	20000.323962831662	683599	0
5213	575730	101205060.0	0.04227298	0.0	0	13606.39883603782	13892.509694859076	684886	0
8859	731588	105472390.0	0.01627972	0.0	0	8729.843468534169	8995.047092307303	712944	0
1	1	2124183000000.0	1.5578884	0.0	3	985.9364267509552	1238.6239339533442	0	0
3415	422029	32786270000.0	0.0007656827	0.0	0	9666.07224536141	9666.88539666516	358981	0
724	92067	113079700.0	0.0276412	0.0	0	7383.0139644607125	7670.222754407986	714289	0
8867	732217	100128940.0	0.0195974	0.0	0	17560.46564776067	17964.512372260117	729881	0
