	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	38324	0.0	0.17298621	Merger	330547100.0	100	65	0.064628385	0.064628385	1.0	275	269.60128516093476	301.67486759461525
1	114548	0.0	0.11576375	Merger	1338460400.0	100	65	0.36006856	0.36006856	1.0	87	41.99838676911198	91.50875929938704
3	319382	0.0	0.41496786	Merger	74621485000.0	100	65	0.6464501	0.6464501	1.0	1	747.7331546382302	6638.010409558585
4	345745	0.0	0.16155171	Merger	471090700.0	100	65	0.059183672	0.059183672	1.0	35	226.11741596759074	235.00010547228166
5	367039	0.0	0.37849712	Merger	19523463000.0	100	65	2.490165	2.490165	1.0	0	2459.9496340601822	2785.7298319550123
6	424464	0.0	0.4061337	Merger	26872100000.0	100	65	1.3345062	1.3345062	1.0	1	1750.746828451007	2760.4886738906393
7	459109	0.0	0.27767226	Merger	7760969000.0	100	65	1.79783	1.79783	1.0	4	653.0013518197823	1533.8936807549692
8	474351	0.0	0.15508792	Merger	10230506000.0	100	65	1.722308	1.722308	1.0	2	601.979111892451	1733.6625425506475
9	492910	0.0	0.88766086	Merger	6593180700.0	100	65	0.97587425	0.97587425	2.0	8	876.3995843925683	944.4344194060764
10	496125	0.0	0.10519247	Merger	6021269500.0	100	65	0.5809618	0.5809618	1.0	23	463.2471358596293	538.1067278844598
11	496910	0.0	0.19954284	Merger	93207070.0	100	65	0.043615185	0.043615185	1.0	16	185.49457902632176	211.2125523670181
12	507731	0.0	0.7452561	Merger	240006140.0	100	65	0.09072677	0.09072677	1.0	48	112.85145858634965	203.0607852031985
13	512298	0.0	0.19396771	Merger	866481400.0	100	65	0.25151628	0.25151628	1.0	30	30.981288844383744	280.6646593958618
14	514115	0.0	2.2514546	Merger	2665261000.0	100	65	0.21796809	0.21796809	2.0	12	730.9239094036346	861.2527100734524
15	534201	0.0	0.42149726	Merger	372861730.0	100	65	0.11080258	0.11080258	1.0	12	51.39331637394226	527.187560934067
16	541001	0.0	0.19905524	Merger	337494880.0	100	65	0.09679025	0.09679025	1.0	13	80.59549927964032	234.64357531254043
17	543825	0.0	0.11439904	Merger	2681530400.0	100	65	0.7404768	0.7404768	1.0	23	1208.2865309299318	1230.398888925722
18	545665	0.0	0.16295715	Merger	436829920.0	100	65	0.073040836	0.073040836	1.0	12	21.508320295697356	55.6203298689212
19	557689	0.0	0.24627097	Merger	103899170.0	100	65	0.055788625	0.055788625	1.0	45	50.83908847112183	227.25213204438379
20	559946	0.0	0.23720708	Merger	1204963000.0	100	65	0.13977773	0.13977773	2.0	8	449.00312607103524	875.6885679237098
21	569899	0.0	0.98287684	Merger	304605600.0	100	65	0.1539322	0.1539322	2.0	4	16.93382327902738	98.51685132131384
22	571593	0.0	0.19200215	Merger	150632030.0	100	65	0.0462662	0.0462662	1.0	20	124.53608892351743	129.01985621336826
23	578759	0.0	0.11193201	Merger	178405970.0	100	65	0.020068984	0.020068984	1.0	12	107.41240459013892	272.4129875916863
24	585580	0.0	0.2925649	Merger	565261400.0	100	65	0.22596581	0.22596581	1.0	6	543.1675035434517	607.0968621857642
25	589036	0.0	0.49125686	Merger	270436060.0	100	65	0.20293044	0.20293044	1.0	23	9.262758791229976	24.637922887248756
26	589371	0.0	0.18050864	Merger	896668600.0	100	65	0.18397488	0.18397488	1.0	11	355.65381108730804	713.7281372694245
27	617688	0.0	0.103760034	Merger	699594050.0	100	65	0.058548342	0.058548342	1.0	19	500.4208543296103	599.2825612426591
28	634215	0.0	0.24507359	Merger	125547256.0	100	65	0.035633788	0.035633788	1.0	2	280.8626830147631	1687.0133511182453
29	634930	0.0	0.13095027	Merger	329532060.0	100	65	0.07274418	0.07274418	1.0	10	536.0090895499247	647.3617531592382
30	636568	0.0	0.14827774	Merger	287226850.0	100	65	0.03390513	0.03390513	1.0	13	488.0905818671709	713.5178199151081
31	638278	0.0	0.114156105	Merger	148175100.0	100	65	0.023643833	0.023643833	1.0	66	120.33130921263276	242.57000217036253
32	651052	0.0	1.7711183	Merger	172286600.0	100	65	0.0776552	0.0776552	1.0	18	400.17753286284875	460.6737238416131
33	653168	0.0	0.34697106	Merger	125962000.0	100	65	0.040256083	0.040256083	1.0	2	1130.799109539167	1923.6265114569842
34	662045	0.0	0.2442209	Merger	205822670.0	100	65	0.058470525	0.058470525	2.0	292	181.26573251982586	252.7718587090022
35	679361	0.0	0.50511736	Merger	127375120.0	100	65	0.014514073	0.014514073	1.0	34	487.63051915946676	489.9750437925925
36	618578	-0.1525261499999999	0.62034327	next_progenitor	833923300.0	10	65	0.12754361	0.12754361	0.0	3	321.87113468819416	1421.1607817879749
37	256365	-0.3070595699999998	6.213979	next_progenitor	325472160.0	10	65	1.828774	1.828774	99.0	88	2.92737448422532	13.50171324453586
38	328581	-0.3070595699999998	2.1652517	first_progenitor	363022140.0	1	65	1.4792969	1.4792969	0.0	42	11.736334336350419	24.95442902963585
