	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	71	542066	0.1545334199999999	0.13322671	Descendant	249843800.0	1000	67
1	99	166626	0.0	1.0207741	Merger	1825532700.0	100	67
2	100	178497	0.0	0.25703496	Merger	552544630000.0	100	67
3	101	207322	0.0	0.15429598	Merger	641310200.0	100	67
4	102	229146	0.0	0.13855597	Merger	317696200000.0	100	67
5	103	261422	0.0	6.213979	Merger	2414478800.0	100	67
6	104	283791	0.0	0.12082741	Merger	153713310000.0	100	67
7	105	324870	0.0	0.17080553	Merger	1097801200.0	100	67
8	106	334224	0.0	2.1652517	Merger	931885800.0	100	67
9	107	345763	0.0	2.5034788	Merger	5295660500.0	100	67
10	108	354839	0.0	0.36546934	Merger	63058320000.0	100	67
11	109	376070	0.0	0.19742489	Merger	71528250000.0	100	67
12	110	396987	0.0	0.108771585	Merger	40504020000.0	100	67
13	111	416299	0.0	0.20361197	Merger	26931470000.0	100	67
14	112	481333	0.0	0.35410717	Merger	13279755000.0	100	67
15	113	483325	0.0	0.22094294	Merger	347538240.0	100	67
16	114	492399	0.0	0.3885612	Merger	8550063600.0	100	67
17	115	492400	0.0	1.2779334	Merger	98373400.0	100	67
18	116	539731	0.0	0.29694188	Merger	1636737400.0	100	67
19	117	542720	0.0	0.22476518	Merger	592428100.0	100	67
20	118	543275	0.0	0.13455378	Merger	369470750.0	100	67
21	119	546054	0.0	0.13629678	Merger	388490980.0	100	67
22	120	557241	0.0	0.4264706	Merger	186058430.0	100	67
23	121	571226	0.0	0.16238123	Merger	434874460.0	100	67
24	122	578116	0.0	0.14755176	Merger	86095670.0	100	67
25	123	587846	0.0	0.38813812	Merger	198341170.0	100	67
26	124	589166	0.0	0.1580859	Merger	450959940.0	100	67
27	125	602191	0.0	0.30304745	Merger	450556700.0	100	67
28	126	614917	0.0	0.18466355	Merger	242143330.0	100	67
29	127	620754	0.0	2.3841944	Merger	489885540.0	100	67
30	128	641060	0.0	0.2950432	Merger	333387300.0	100	67
31	129	654180	0.0	0.44792303	Merger	206199420.0	100	67
32	130	667022	0.0	0.41815504	Merger	90200810.0	100	67
33	131	668933	0.0	0.30647144	Merger	89792950.0	100	67
34	132	672870	0.0	2.0573604	Merger	162663660.0	100	67
35	133	674438	0.0	0.41888973	Merger	153335420.0	100	67
36	134	676375	0.0	0.10739115	Merger	152945840.0	100	67
37	135	685132	0.0	0.19034675	Merger	122723070.0	100	67
38	136	693956	0.0	0.23175262	Merger	91749896.0	100	67
39	137	697429	0.0	0.4747733	Merger	123445110.0	100	67
40	138	700137	0.0	2.924714	Merger	107237390.0	100	67
41	139	700567	0.0	0.18662411	Merger	145037740.0	100	67
42	140	705265	0.0	0.13995971	Merger	141231840.0	100	67
43	141	21	-0.1565331800000002	0.60079753	first_progenitor	24753203000.0	1	67
44	143	254	-0.1565331800000002	0.79073924	first_progenitor	606724700.0	1	67
45	144	289	-0.1565331800000002	0.79073924	next_progenitor	1449658400.0	10	67
46	191	645222	-0.1565331800000002	0.90532047	first_progenitor	296836500.0	1	67
47	294	0	-0.4755623699999995	0.1764896	first_progenitor	1825570200000.0	1	67
48	295	4	-0.4755623699999995	0.1764896	next_progenitor	98501850000.0	10	67
49	327	525256	-0.4755623699999995	0.13435835	next_progenitor	7676239000.0	10	67
50	331	541267	-0.4755623699999995	0.16289699	first_progenitor	5167082500.0	1	67
51	353	626259	-0.4755623699999995	0.44239354	next_progenitor	2019030100.0	10	67
52	355	646330	-0.4755623699999995	0.12582257	next_progenitor	1748000300.0	10	67
