	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
3593	448035	15506134000.0	3.3191855	0.0	0	19677.536013746656	20153.131950471157	24	0
2617	338829	615685400.0	0.2777436	0.0	0	5117.499804224806	5153.095495907205	606637	0
1	1	2142276800000.0	0.34379765	0.0	3	898.6892819508713	1080.6600854025255	0	0
2448	318756	22974423000.0	5.411634	0.0	0	20255.764047046418	20670.257039760425	118281	0
5104	575315	2309732900.0	0.24047886	0.0	0	16102.619669631536	16337.505746911886	189846	0
883	118280	64512774000.0	0.0046839486	0.0	0	16916.136697764145	17026.439983914603	285051	0
7206	671577	928317250.0	0.14126205	0.0	0	17559.731659008186	17984.827328874417	286769	0
6650	651005	1095720000.0	0.1551062	0.0	0	22431.36343263802	22545.49402559229	289898	0
3090	390058	71456170000.0	15.721753	0.0	0	9830.131405953285	9836.24038052136	317576	0
5643	605422	1680308200.0	0.13968842	0.0	0	14216.575139866984	14638.556474014757	346548	0
3182	399697	1759866800.0	0.0850453	0.0	0	12955.875007602675	13352.825046651471	371885	0
5009	569221	2291552300.0	0.5416109	0.0	0	5318.448202709808	5431.062088257436	372920	0
3753	463363	19093410000.0	0.6647149	0.0	0	15799.370096324172	16026.796767069136	378928	0
3051	386741	2621211600.0	0.6028981	0.0	0	3940.6197417180433	4303.690134021245	434886	0
1655	224851	9507801000.0	0.5507393	0.0	0	17530.659468111335	17935.912385051397	441204	0
7096	667663	430718720.0	0.070214696	0.0	0	16991.56782732426	17118.84454302102	458583	0
44	44	21483737000.0	38.45278	0.0	6	47.0242522461452	152.05155531346193	459827	0
3630	451610	8424291300.0	2.164909	0.0	0	9785.745104606634	10228.17546381619	461094	0
4749	552676	2443398400.0	0.42235574	0.0	0	8217.347786570172	8599.163517611285	463865	0
3033	384859	10795890000.0	2.9026432	0.0	0	17566.39033307631	17931.575446932253	495613	0
3586	447345	10884840000.0	2.5436704	0.0	0	6148.091060143788	6462.006103140652	499476	0
3767	464890	150107460.0	0.3177022	0.0	0	17730.728493768434	17743.828126748704	505306	0
4973	566646	5698257400.0	0.56399727	0.0	0	4731.741427446438	4815.69354395625	511114	0
3713	460049	5505143300.0	1.1749396	0.0	0	8916.031132151842	8939.433128070594	525446	0
5989	622604	1719270000.0	0.18888012	0.0	0	8273.088909052783	8687.934796841902	540850	0
2533	331140	2234091500.0	0.75859773	0.0	0	3323.780028512318	4036.3929787198003	551917	0
4685	547672	1561862100.0	0.4254216	0.0	0	17600.39686015364	18138.54428605851	557400	0
1206	157003	161534000.0	0.5900876	0.0	0	13653.284142750648	13727.899971411094	557919	0
5271	585204	2912492000.0	0.39671627	0.0	0	21621.992523036104	22099.50270778655	562361	0
7128	669065	412668300.0	0.10255714	0.0	0	14876.955769538576	15014.281901562881	580025	0
4770	553787	1114490100.0	0.14614818	0.0	0	2987.886454815994	3149.6138239847373	580423	0
6170	631100	1142094300.0	0.15613092	0.0	0	17636.80069318964	17814.274566490716	597185	0
8697	726588	190995440.0	0.042362835	0.0	0	10448.19438989588	10987.040553680372	607835	0
4646	544591	428212960.0	0.10545284	0.0	0	15164.728318462667	15414.517688189686	611756	0
6025	624418	380144100.0	0.057215903	0.0	0	17313.222686523946	17483.55916208747	614078	0
6003	623296	322170180.0	0.11512641	0.0	0	20532.891825863488	21033.14036855461	626801	0
5277	585604	508712800.0	0.075240694	0.0	0	20528.765468415677	21023.40225233018	628881	0
7917	694418	258057120.0	0.03714303	0.0	0	17132.55219584989	17141.539815794666	638308	0
7333	675585	326138140.0	0.0683916	0.0	0	18872.398586958017	19395.191565179808	638682	0
7089	667388	262950610.0	0.05970238	0.0	0	18418.211811220648	18427.393220161965	659523	0
8497	716341	222810620.0	0.06353727	0.0	0	4614.959515965656	4838.1747787302875	659900	0
8162	702779	96886830.0	0.025225528	0.0	0	20365.6249086129	20476.646703154405	670068	0
7426	678764	140340180.0	0.04187052	0.0	0	16641.844959908703	16720.84919649246	687434	0
481	53096	130903130.0	0.044166528	0.0	0	17224.86431355237	17636.714188302514	702248	0
8483	715403	129267530.0	0.0089086285	0.0	0	12935.19850303762	13076.19711638178	702393	0
8228	705314	87094670.0	0.019217921	0.0	0	22731.151761570276	23161.489822180807	721764	0
8912	742818	93135070.0	0.02314515	0.0	4	1676.6292332503701	1806.0540782067897	734081	0
