Subfind_ID	t-t_merg	q	Type	mass
38305	-0.3110666000000002	0.60079753	first_progenitor	0.0
38456	-0.3110666000000002	0.60079753	next_progenitor	0.0
258	-0.3110666000000002	0.79073924	first_progenitor	475596860.0
249	-0.3110666000000002	0.79073924	next_progenitor	156115780.0
138811	-0.3110666000000002	0.13193527	first_progenitor	248539470.0
138819	-0.3110666000000002	0.13193527	next_progenitor	1063779500.0
209306	-0.3110666000000002	0.3658899	first_progenitor	0.0
209307	-0.3110666000000002	0.3658899	next_progenitor	0.0
999	-0.3110666000000002	2.3635895	first_progenitor	521552.16
999	-0.3110666000000002	2.3635895	next_progenitor	521552.16
264000	-0.3110666000000002	1.184205	first_progenitor	0.0
264001	-0.3110666000000002	1.184205	next_progenitor	0.0
319383	-0.3110666000000002	0.2899481	first_progenitor	0.0
319387	-0.3110666000000002	0.2899481	next_progenitor	0.0
999	-0.3110666000000002	0.24496646	first_progenitor	521552.16
999	-0.3110666000000002	0.24496646	next_progenitor	521552.16
299367	-0.3110666000000002	0.22097273	first_progenitor	0.0
299369	-0.3110666000000002	0.22097273	next_progenitor	0.0
999	-0.3110666000000002	0.4450548	first_progenitor	521552.16
999	-0.3110666000000002	0.4450548	next_progenitor	521552.16
436272	-0.3110666000000002	2.1768057	first_progenitor	0.0
442988	-0.3110666000000002	2.1768057	next_progenitor	0.0
439665	-0.3110666000000002	0.55898476	first_progenitor	45708.848
433751	-0.3110666000000002	0.55898476	next_progenitor	0.0
433764	-0.3110666000000002	1.5849166	first_progenitor	0.0
439671	-0.3110666000000002	1.5849166	next_progenitor	0.0
446529	-0.3110666000000002	0.3847551	first_progenitor	0.0
446530	-0.3110666000000002	0.3847551	next_progenitor	0.0
458491	-0.3110666000000002	0.25297436	first_progenitor	0.0
458493	-0.3110666000000002	0.25297436	next_progenitor	0.0
524171	-0.3110666000000002	0.49411857	first_progenitor	0.0
524173	-0.3110666000000002	0.49411857	next_progenitor	0.0
535040	-0.3110666000000002	0.16288158	first_progenitor	44952.53
535042	-0.3110666000000002	0.16288158	next_progenitor	0.0
562825	-0.3110666000000002	1.1384157	first_progenitor	0.0
562890	-0.3110666000000002	1.1384157	next_progenitor	0.0
582125	-0.3110666000000002	0.23862709	first_progenitor	38662.344
582132	-0.3110666000000002	0.23862709	next_progenitor	408777900.0
590813	-0.3110666000000002	0.12402351	first_progenitor	0.0
590819	-0.3110666000000002	0.12402351	next_progenitor	0.0
595904	-0.3110666000000002	0.26538363	first_progenitor	0.0
595906	-0.3110666000000002	0.26538363	next_progenitor	0.0
600379	-0.3110666000000002	0.33318847	first_progenitor	0.0
600381	-0.3110666000000002	0.33318847	next_progenitor	0.0
605914	-0.3110666000000002	0.13906501	first_progenitor	0.0
605916	-0.3110666000000002	0.13906501	next_progenitor	1667638000.0
617045	-0.3110666000000002	0.11814509	first_progenitor	0.0
617046	-0.3110666000000002	0.11814509	next_progenitor	0.0
654126	-0.3110666000000002	0.15916535	first_progenitor	0.0
654131	-0.3110666000000002	0.15916535	next_progenitor	0.0
641405	-0.3110666000000002	0.90532047	first_progenitor	0.0
641407	-0.3110666000000002	0.90532047	next_progenitor	0.0
649181	-0.3110666000000002	0.47726405	first_progenitor	0.0
649182	-0.3110666000000002	0.47726405	next_progenitor	0.0
656320	-0.3110666000000002	0.16611612	first_progenitor	0.0
656321	-0.3110666000000002	0.16611612	next_progenitor	0.0
649656	-0.3110666000000002	0.29926443	first_progenitor	0.0
649658	-0.3110666000000002	0.29926443	next_progenitor	0.0
644651	-0.3110666000000002	0.11117923	first_progenitor	0.0
644654	-0.3110666000000002	0.11117923	next_progenitor	0.0
660580	-0.3110666000000002	0.51565295	first_progenitor	0.0
659573	-0.3110666000000002	0.51565295	next_progenitor	0.0
664825	-0.3110666000000002	0.11840239	first_progenitor	0.0
664827	-0.3110666000000002	0.11840239	next_progenitor	0.0
668542	-0.3110666000000002	0.25107032	first_progenitor	0.0
668546	-0.3110666000000002	0.25107032	next_progenitor	0.0
