	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
140	55	0.3103071278134104	0.98882407	Descendant	348477340.0	1001	58	4.5920076	4.5920076	99	386	16.811399288517304	21.73026824479787
142	624240	0.1343308299999996	0.2662199	Descendant	416980640.0	1000	58	0.08137497	0.08137497	0	1	1360.6349229928715	2006.8063436204154
144	30710	0.0	0.2030408	Merger	2069769900000.0	100	58	22.564476	22.564476	1	0	2315.8055332838367	2340.469114187956
145	67980	0.0	0.19348885	Merger	32065718000.0	100	58	16.3104	16.3104	1	35	92.40460552297405	158.8814571261877
146	93734	0.0	0.3431851	Merger	1726218500.0	100	58	0.69165283	0.69165283	1	108	58.173278875319575	123.9046828077644
147	102984	0.0	0.5894874	Merger	65487700000.0	100	58	6.1904826	6.1904826	1	14	427.5014266584225	681.1260871631989
148	121317	0.0	0.9498936	Merger	5350681600.0	100	58	4.056482	4.056482	1	27	11.869779740957563	12.757523357956146
149	194959	0.0	0.16444176	Merger	40306300000.0	100	58	4.983104	4.983104	1	11	33.13216020323836	350.9803143083817
150	198861	0.0	0.749031	Merger	1183390500.0	100	58	1.8413105	1.8413105	1	37	9.423210850859164	12.006708284872609
151	227339	0.0	0.89791477	Merger	1142740700.0	100	58	0.016347645	0.016347645	1	74	41.743669874628296	47.31639934167405
152	231930	0.0	0.3356253	Merger	154943800000.0	100	58	12.928397	12.928397	2	9	127.52142746933734	1018.654308529116
153	234570	0.0	0.18115164	Merger	200760840000.0	100	58	9.367549	9.367549	1	1	1435.8735123816932	2393.063418933135
154	246199	0.0	0.14506209	Merger	152078500000.0	100	58	2.7857742	2.7857742	1	2	1259.3366112985068	1535.2417879503776
155	253572	0.0	0.10653771	Merger	27087649000.0	100	58	5.5503817	5.5503817	1	13	232.6550610999919	254.6963498832156
156	260649	0.0	0.90959734	Merger	623231040.0	100	58	0.35108566	0.35108566	1	51	10.884376303250349	14.16209993503442
157	283642	0.0	0.23608892	Merger	68636020000.0	100	58	2.728679	2.728679	1	7	64.6683250237184	1096.661507648539
158	319582	0.0	1.2994486	Merger	71497230000.0	100	58	24.682894	24.682894	1	5	524.156582658292	1649.1505891575712
159	320658	0.0	0.17718886	Merger	86490170000.0	100	58	1.8288357	1.8288357	1	1	1450.5716241554655	2353.530636820694
160	322207	0.0	0.103487484	Merger	63576027000.0	100	58	0.04038726	0.04038726	1	2	1013.8396555801481	1762.6710388181596
161	327985	0.0	0.15110241	Merger	8149169000.0	100	58	1.9631953	1.9631953	1	6	255.58452755297068	397.47853367827224
162	358873	0.0	0.1446793	Merger	49114776000.0	100	58	10.807265	10.807265	1	3	1363.6806387632735	1448.8147879023477
163	362496	0.0	0.20658205	Merger	13443974000.0	100	58	6.5788665	6.5788665	1	6	35.102334261387966	841.3930668133256
164	363558	0.0	0.23711723	Merger	1574827100.0	100	58	0.16215745	0.16215745	1	5	246.3634110538413	278.1105311438618
165	366370	0.0	0.39253137	Merger	17108053000.0	100	58	4.277656	4.277656	2	4	75.01490496841511	1282.970335406363
166	367251	0.0	0.26854393	Merger	33357490000.0	100	58	2.5254283	2.5254283	1	5	485.25102577231644	1280.135077706098
167	372403	0.0	0.45697418	Merger	21061337000.0	100	58	8.148912	8.148912	1	9	625.8702185892234	1025.8645535566636
168	379947	0.0	0.37132937	Merger	581761300.0	100	58	0.10665657	0.10665657	1	29	76.78455658879291	91.33081466411863
169	386162	0.0	0.8359107	Merger	30125920000.0	100	58	6.756885	6.756885	1	3	897.3957612231388	1097.6443414451498
170	419200	0.0	0.77338576	Merger	1137769100.0	100	58	0.22684385	0.22684385	1	54	53.871698150624745	615.6399322453129
171	419874	0.0	0.9054617	Merger	242595300.0	100	58	0.05503328	0.05503328	2	35	255.96150040879067	259.0509352526622
172	456476	0.0	0.14021604	Merger	12327524000.0	100	58	2.7522771	2.7522771	1	7	1016.6796077199097	1412.945493401765
173	461437	0.0	0.12908018	Merger	2771015400.0	100	58	0.8996245	0.8996245	1	8	47.521170935785314	894.5258873496006
174	463633	0.0	0.17483823	Merger	4228204800.0	100	58	2.9613676	2.9613676	2	51	330.2388601310318	470.86190560013233
175	464109	0.0	0.29603872	Merger	8051710500.0	100	58	3.3888834	3.3888834	2	34	320.30463438273847	346.6233021746623
