	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
6236	610272	1791289300.0	0.20520465	0.0	0	3042.59308527536	3196.2133859772007	61	0
3397	427263	134567790.0	0.017440427	0.0	0	19984.16246789434	20139.03086574314	599555	0
7245	648100	178802420.0	0.039844602	0.0	0	13139.597187430329	13157.11047223156	637895	0
3635	449471	18529985000.0	0.8589219	0.0	0	8328.560447743797	8521.513511414047	28	0
4443	516350	5256732700.0	0.9615706	0.0	0	5790.084640855147	5853.2272041561655	63	0
2507	331479	81103405000.0	0.0003762243	0.0	0	5686.732751425136	5950.9095868674485	48195	0
3813	466092	12312268000.0	0.6058149	0.0	0	11591.693875603014	12107.335560392501	95241	0
3580	444221	2150118100.0	0.47539487	0.0	0	13730.571467894271	13737.252979624476	181455	0
8028	676490	166853360.0	0.042688373	0.0	0	23088.631316088773	23096.566679231168	184884	0
1307	184880	455395500.0	0.0073505407	0.0	0	16546.570524251947	16598.81152886082	206048	0
2025	275347	173806080000.0	11.463766	0.0	0	15561.211707541483	15651.464310098216	241194	0
5194	561709	129719700.0	0.036309034	0.0	0	18140.596329287135	18153.646222773375	256990	0
1875	259600	95233400000.0	0.79905504	0.0	0	13992.525577331702	14129.361681964392	264368	0
2431	323035	634926850.0	0.59640723	0.0	0	18429.428822004873	18568.56725955871	270265	0
4012	484400	5209899500.0	1.3590783	0.0	0	20487.068347531884	20500.32666389755	272860	0
3008	384782	47412916000.0	0.04417227	0.0	0	12898.2024069513	13037.072761855616	284826	0
1800	247083	5528710700.0	0.09019317	0.0	0	18295.86468286865	18443.26377178799	301104	0
6535	621818	381378700.0	0.03643418	0.0	0	13259.362977018118	13512.153047076015	321631	0
1825	251342	554810560.0	0.022922263	0.0	0	11240.845235313891	11709.96076851997	350680	0
4006	483732	270899550.0	0.09528015	0.0	0	4035.4226706374548	4041.7578304719254	354712	0
3696	455810	18617143000.0	3.263334	0.0	0	7090.680670125506	7167.8670081556975	393993	0
2990	381789	17863674000.0	3.0495338	0.0	0	8027.792456017815	8210.18961668043	400474	0
4054	487155	6423116300.0	1.0348071	0.0	0	17194.03925545965	17254.510426666668	425665	0
2044	278398	472984670.0	0.008999303	0.0	0	18343.039885530317	18347.506508585426	426770	0
7582	659826	174555250.0	0.035290666	0.0	0	9043.98942089467	9053.462765517193	430557	0
3781	463415	4401084000.0	0.75671506	0.0	0	17047.43683039474	17161.980831866906	467728	0
