	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
3212	405280	10561877000.0	7.1668406	0.0	0	15339.679116444111	15611.951113590823	28	0
5601	581996	996264300.0	0.1896044	0.0	0	19932.655157657544	20541.682415350122	441500	0
5999	599775	385877800.0	0.1379179	0.0	0	10789.918157149239	11333.55359542247	603357	0
1037	146492	432390800000.0	19.011332	0.0	0	21300.825149132612	21532.265540214452	98019	0
6351	614282	1290893400.0	0.23188996	0.0	0	11755.941236578501	11762.816546000993	184959	0
5509	577791	1538905500.0	0.20214908	0.0	0	17517.857558488293	17631.28621318834	219194	0
1208	172369	315033260000.0	2.1754901	0.0	0	10090.709796303561	10661.395062207555	223520	0
8537	701754	88297100.0	0.021618059	0.0	0	20410.248932823044	20534.031756608736	231980	0
2175	291680	524551900.0	0.07828613	0.0	0	13781.814603184017	13815.026585556328	251172	0
3035	384110	47658750000.0	0.00037289012	0.0	0	4384.768521688196	4504.959181827464	255322	0
4584	523957	2126830700.0	0.64791197	0.0	0	20008.147422035152	20157.332407059173	272964	0
5365	569829	1726977800.0	0.45469892	0.0	0	15070.527899862955	15280.008317248194	272968	0
3907	471859	5167314000.0	0.984023	0.0	0	11433.018861938246	11702.199096323773	274037	0
3902	471183	283462700.0	0.20996654	0.0	0	6587.388822014044	7201.797768877403	278542	0
7531	657830	416940480.0	0.09554011	0.0	0	18633.568390104054	18925.074935791257	287989	0
6538	621383	251922290.0	0.030783584	0.0	0	12787.473936375058	13067.272213376002	291682	0
3649	447553	95810910.0	0.007822292	0.0	0	15612.719330266442	15632.279827396513	292701	0
233	34597	62009455000.0	8.357256	0.0	4	1643.8487926751004	1699.6537807134891	310516	0
6527	620971	274776540.0	0.060551956	0.0	0	14646.609357163105	14826.96627179289	311480	0
2950	376123	52896674000.0	1.2689996	0.0	0	4675.813366040726	5280.953080478732	339262	0
2790	358807	53853766000.0	6.579721	0.0	0	17702.846409230115	17725.562817069924	350244	0
16	16	12309200000.0	4.3834257	0.0	6	144.37959575226725	649.6191408550328	389001	0
3375	421935	14660632000.0	2.5219402	0.0	0	17806.86174892191	17986.332830284366	412598	0
1723	236557	23407990000.0	6.158479	0.0	0	10147.576815604836	10356.963922604962	413527	0
3262	410332	23899097000.0	3.0855122	0.0	0	17262.051204687537	17580.3715406	430159	0
3632	445854	13157555000.0	7.248024	0.0	0	9992.640414595346	10622.472320245499	431442	0
8031	676486	162387440.0	0.05504696	0.0	0	5322.700892988009	5458.600600564546	432672	0
2610	341552	11582498000.0	2.4372125	0.0	0	6867.382129814201	7191.625741315975	437404	0
3452	429248	10435743000.0	6.175738	0.0	0	10859.64441180666	11154.519597202936	449023	0
3983	478912	8114195000.0	0.9979599	0.0	0	13040.70421156624	13165.209620912021	451502	0
3945	475142	1164874500.0	0.66646254	0.0	0	21192.39812149582	21319.302745729212	455549	0
4879	543305	2978917600.0	0.56128085	0.0	0	4817.133819399305	5157.48306384377	461134	0
5037	552571	4876194300.0	0.3261524	0.0	0	23376.965569457065	23577.984808446672	464520	0
8326	688622	157337170.0	0.02653036	0.0	0	11783.327008694396	12399.950892509994	464841	0
4553	522001	4322877400.0	1.0251995	0.0	0	8758.82604653936	9046.731028674325	468229	0
4240	499588	5069436000.0	0.8386088	0.0	0	21038.348216286562	21138.41803333293	490383	0
8322	688342	87710880.0	0.024612669	0.0	0	9219.213823048498	9552.577542810128	490384	0
4591	524502	2979451600.0	0.3562802	0.0	0	5686.319950402312	5690.768808588245	495325	0
4690	530918	3282146000.0	1.0095255	0.0	0	11673.07678539745	12013.26146948368	504361	0
5366	569866	1524672100.0	0.39363933	0.0	0	19136.48950069262	19421.62737763487	505171	0
5838	592819	664913660.0	0.15102977	0.0	0	19462.87145026418	19628.422993464985	514737	0
3185	402217	171797820.0	0.018268002	0.0	0	19584.51979849173	19876.35233641918	516170	0
2471	327481	629048000.0	0.112959616	0.0	0	18318.874796536493	18586.44106881779	534380	0
6341	613946	743629950.0	0.094294615	0.0	0	17521.759917254993	17840.208931961788	535578	0
5913	596134	379384860.0	0.052350834	0.0	0	12274.322252762775	12614.082333782051	539567	0
5593	581605	887306750.0	0.31733352	0.0	0	17237.03160583551	17579.723328577416	539683	0
5524	578482	1053653400.0	0.33869416	0.0	0	12011.103522124447	12216.436981925559	541233	0
6389	615821	856974000.0	0.2218705	0.0	0	16943.408872050277	17121.188456074073	549156	0
625	88661	1191640400.0	0.10119999	0.0	0	17951.23392799582	18253.405855216482	550063	0
2793	358810	1472708100.0	0.37854907	0.0	0	17689.580370383726	17712.07446965909	553213	0
4777	536611	1807497200.0	0.27532548	0.0	0	21544.21328363977	21716.427925071464	555369	0
4897	544360	553882300.0	0.08644385	0.0	0	17167.230162385848	17450.66857540849	565080	0
7955	673535	96785656.0	0.033897556	0.0	0	8510.067487624374	8693.35350133384	575485	0
3138	397190	516788060.0	0.08012973	0.0	0	18443.250735963255	18778.499083723527	589217	0
7535	657961	263568800.0	0.07134468	0.0	0	20221.44777985913	20379.02598855359	592001	0
1289	181517	371709660.0	0.00058276654	0.0	0	15811.66306879011	15820.225623641727	592287	0
7494	656621	255372340.0	0.06655297	0.0	0	15184.289817940247	15195.346295123263	594035	0
2204	295243	901470100.0	0.3669571	0.0	0	21586.928508563236	21903.565778984987	594570	0
6640	625321	357385300.0	0.10697769	0.0	0	13671.99402197943	14128.416334830867	599055	0
7526	657629	305559650.0	0.06374116	0.0	0	10273.77745821697	10288.691812908133	604887	0
2621	342420	120425690.0	0.10522226	0.0	0	16820.19105221263	16913.23588890381	606341	0
