	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
3872	471007	11134677000.0	2.858099	0.0	0	17465.505926739766	17666.557540830672	28	0
5246	566515	449594020.0	0.090337835	0.0	0	14967.558570916164	15161.190554333765	618721	0
1182	167378	909094500.0	0.08283322	0.0	0	10975.219914643732	11128.694118676493	631646	0
6372	618153	888367170.0	0.17417003	0.0	0	15958.889637218193	15977.535723186476	565080	0
8758	722898	119940490.0	0.014849142	0.0	0	9147.93157238822	9286.498719988043	34129	0
5153	561369	282418900.0	0.02673619	0.0	0	10814.163218033735	11083.02093928388	49566	0
603	88204	858972400000.0	75.78898	0.0	0	17946.334004546185	18262.431446888222	117176	1
3135	396805	37218980000.0	3.592616	0.0	0	12285.235845207613	12525.30318865382	176557	0
4909	547716	2179092000.0	0.31201944	0.0	0	11986.754889264674	12074.762993093384	207456	0
4448	516782	3871531000.0	1.3077066	0.0	0	11098.20561639906	11278.490410301378	325552	0
7410	656274	119307520.0	0.03322097	0.0	0	7710.599992329401	7738.384624555345	339103	0
4125	492262	8854947000.0	1.4267977	0.0	0	13570.821785260738	13656.321335257444	362950	0
1331	186588	1028871360.0	0.3571898	0.0	0	15691.841159499243	15929.827081785199	372301	0
4829	542613	2563359200.0	0.11632158	0.0	0	3274.133729632046	3332.642030911429	388732	0
4160	495176	10529828000.0	0.96557057	0.0	0	19461.08833035073	19491.33466339923	411250	0
3605	444449	16215617000.0	1.672388	0.0	0	8860.293420091044	9019.230989332948	440778	0
3075	388731	5581619000.0	1.475087	0.0	0	19456.728151683514	19572.80208474423	456844	0
3274	412020	9020046000.0	1.9408084	0.0	0	9292.948132194875	9548.725256299374	460745	0
4893	546853	1711867000.0	0.593836	0.0	0	16558.311970697825	16600.25029630759	467146	0
3280	412447	1105419300.0	0.06241312	0.0	0	13335.708042625374	13408.58702573182	471702	0
768	107594	5956910600.0	0.0088094	0.0	0	19619.86408374181	19741.586152543678	479019	0
4728	536097	5400367000.0	0.6366634	0.0	0	16394.872170137704	16622.126545997093	479867	0
40	40	2664763000.0	0.56167203	0.0	6	271.2031453124509	308.61724768261615	506203	0
6212	611844	427372200.0	0.065316916	0.0	0	20501.748991265093	20507.62252135845	522283	0
6383	618536	276207140.0	0.025558535	0.0	0	14850.188518338186	15004.60300847471	527919	0
6285	614909	178082050.0	0.024277281	0.0	0	18429.557090742725	18745.236389996015	537778	0
4826	542463	2041980900.0	0.78321	0.0	2	1638.6940619741779	1914.2356887218077	542816	0
3093	391246	1499864600.0	0.17669462	0.0	0	20153.573129658944	20302.83247749475	549691	0
5204	563924	404242500.0	0.05566186	0.0	0	17428.39795249828	17489.194053002295	558246	0
5702	589452	1427242200.0	0.14134702	0.0	0	6873.641386217531	7053.648270548607	558726	0
8219	686233	191915400.0	0.055441342	0.0	0	16729.888498820903	16801.509072133016	563415	0
6245	613307	935701250.0	0.2743087	0.0	0	3267.621338887958	3468.6694129911384	564311	0
5459	577607	481570530.0	0.04017584	0.0	0	8567.953474933809	8605.470255815455	576851	0
6496	622933	494294750.0	0.115623266	0.0	0	24085.91378589995	24180.2263069552	592701	0
7710	666554	274914500.0	0.14499699	0.0	0	11765.53711170858	11776.354863175455	595278	0
2165	289642	331981020.0	0.066883326	0.0	0	15103.310160937233	15179.13959830582	598320	0
1360	190054	292125250.0	0.014101505	0.0	0	6975.744225755543	7023.439481068418	599008	0
2189	291655	203981740.0	0.08868686	0.0	0	7411.0732680133815	7637.823059143059	601856	0
8555	703947	164477090.0	0.03885082	0.0	0	13551.640662748017	13776.680313850145	611601	0
7285	651692	237660820.0	0.06502229	0.0	0	15738.892853744108	16092.472607222146	620842	0
2795	357381	174635440.0	0.0024753297	0.0	0	17638.40401950884	17717.15527414063	625068	0
2473	324870	396097440.0	0.6803065	0.0	0	15838.086012344658	16038.881795892523	627718	0
6107	607328	227452530.0	0.016764354	0.0	0	16155.528675199801	16240.337420368072	627811	0
3231	407683	213060100.0	0.02699002	0.0	0	11632.688161679673	11998.006847670438	629029	0
7155	647360	292550300.0	0.097032875	0.0	0	10497.36666698037	10512.479155597926	631416	0
3536	438364	117394100.0	0.0105584115	0.0	0	19002.485667540135	19114.3723418347	635729	0
7008	642249	246236080.0	0.09357594	0.0	0	13804.77557972512	14123.112397456067	638848	0
8511	700929	100707460.0	0.022319874	0.0	0	5285.486277358907	5363.22168926195	670139	0
4051	486789	84398820.0	0.033529498	0.0	0	17502.547842725875	17571.364761987083	677765	0
7369	654849	131586880.0	0.057469904	0.0	0	5041.301730469113	5093.715029266142	687714	0
2078	278838	92824170.0	0.01453045	0.0	0	18197.20055267626	18357.94067078062	688387	0
8408	694298	99439020.0	0.021990802	0.0	0	11556.980844879934	11651.512150678036	692910	0
5792	593480	1974625700.0	0.25578246	0.0	0	5690.276830988878	5754.887772594474	39	0
4746	537418	2784621000.0	0.5356898	0.0	0	22321.657510043453	22330.94725129618	539318	0
7440	657424	232141010.0	0.07179561	0.0	0	7127.707671377976	7347.618086616814	585867	0
789	107615	344475330.0	0.021897795	0.0	0	19341.918040934353	19470.841348366037	667928	0
