	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
2800	360789	12449230000.0	0.85336834	0.0	0	16615.54513832447	16738.3306017582	28	0
5140	564554	825639600.0	0.17018288	0.0	0	9043.976701020243	9373.798671729643	628953	0
1434	199987	168879920.0	0.0158243	0.0	0	16498.329362794557	16684.224223231806	514737	0
3626	449864	531703170.0	0.09892904	0.0	0	14972.686604843226	15028.346886146639	594035	0
1767	244671	2074903800.0	0.7605622	0.0	0	15914.415058800085	16110.379812161662	107	0
7045	647783	720017100.0	0.077393666	0.0	0	6651.119692074896	6960.471795238933	592701	0
1899	260173	154592260000.0	22.736416	0.0	0	7325.691521131642	7435.056781007379	3	0
5265	571529	1984101900.0	0.31581897	0.0	0	11410.438565992114	11684.302542133155	41	0
4483	522781	2942450200.0	0.9395923	0.0	0	6305.505178702597	6340.67178040913	50228	0
1152	163120	523304340000.0	5.7276173	0.0	0	19749.044437251723	19909.95673601471	89095	0
3085	392107	46623977000.0	5.2657075	0.0	0	16108.77973188436	16310.458250058291	89096	0
1824	249032	209285840000.0	0.6149387	0.0	0	16236.633848331634	16429.13973259368	139041	0
983	139047	4171304700.0	1.572758	0.0	0	3876.86145114193	4165.228312846694	176690	0
2480	328921	78015510000.0	0.04518917	0.0	0	9734.379064473638	9736.91286932856	214251	0
758	109673	17464404000.0	0.6995231	0.0	0	19520.88220804962	19675.705083161964	214252	0
1239	176682	357063400000.0	0.21984	0.0	0	10839.046092226463	10916.821375659209	219527	0
7540	664817	210322240.0	0.037625264	0.0	0	11840.443122097922	12114.535275771404	244695	0
3696	457179	16788188000.0	4.407184	0.0	0	17920.863326040453	17997.95672224033	252455	0
1967	271383	59956480000.0	0.0007125732	0.0	0	9977.2482583904	10085.22212327322	283919	0
60	60	5140771300.0	0.049408995	0.0	6	26.000485679953048	240.7138793337632	288703	0
8723	719945	107930936.0	0.014340716	0.0	0	16868.700973392322	17199.646820018144	299416	0
5869	601174	1112448000.0	0.42870802	0.0	0	21470.538204208213	21485.069057761815	299420	0
2393	317396	641315400.0	0.04263501	0.0	0	10762.712806067904	10868.984343701082	315370	0
4683	537094	4279163000.0	1.1254463	0.0	0	15281.342618311144	15459.3221492099	333940	0
5998	606592	840297340.0	0.22064754	0.0	0	17459.001494950888	17649.750515558895	336542	0
2012	275224	71668490000.0	3.5117142	0.0	0	19290.92588320487	19322.248539745422	345359	0
2161	293651	450037950.0	0.055256635	0.0	0	21777.833619111818	21781.587874896733	345804	0
486	72676	53039070000.0	0.052312415	0.0	0	20882.103275867194	20966.977520599947	352367	0
2543	337340	6187484700.0	0.26461348	0.0	0	8355.842117363449	8542.95550920062	355097	0
2802	361167	69637685000.0	17.35846	0.0	0	10550.423275619132	10579.253088756685	357073	0
4296	509361	2815392300.0	0.3012734	0.0	0	11679.120515162465	11990.057643187625	361744	0
4605	531986	4253478700.0	0.55076003	0.0	0	8597.202286377062	8772.001075263643	389568	0
3388	426662	23306672000.0	5.6463857	0.0	0	17633.267768037393	17655.66097294517	400541	0
4552	528230	5602124300.0	0.8353199	0.0	0	5910.504579217618	5922.133899250086	401726	0
4059	491057	6565089000.0	2.414607	0.0	0	16150.866727057077	16451.113792140353	417114	0
2705	351805	20634112000.0	1.223243	0.0	0	18786.640406870178	18802.106483383675	424733	0
4027	487982	6166495000.0	0.7467937	0.0	0	7752.015494194773	7859.367708535179	427848	0
3759	463159	11003511000.0	2.70872	0.0	0	21769.847389749175	21817.317600126364	435418	0
4306	510194	7398100000.0	0.7523212	0.0	0	16987.370101558183	17007.37512051724	437452	0
3637	451043	16348445000.0	3.7897418	0.0	0	8118.828341930384	8225.923697407912	451232	0
3804	468034	7097551400.0	0.6049673	0.0	0	7220.165436249275	7313.9245373228505	470363	0
4272	507733	3200107300.0	0.566424	0.0	0	15478.036412665973	15509.294584705229	494050	0
6511	627539	278884800.0	0.054028038	0.0	0	20573.497265599806	20780.33786706954	518096	0
4759	542214	3509833000.0	0.885653	0.0	0	8410.09185357553	8519.014023732032	518420	0
3042	387201	1269324700.0	0.20741965	0.0	0	20784.868446527376	20856.261112515407	519404	0
2275	304843	2752822300.0	7.751375e-05	0.0	0	17369.071627694957	17655.91136232069	534928	0
6980	645578	611344960.0	0.16374268	0.0	0	8244.525671232985	8252.470900108343	536349	0
4625	533377	1384031200.0	0.09732413	0.0	0	4970.952964987496	5098.776804429328	536742	0
4338	512906	3572075000.0	0.15424472	0.0	0	17614.424440397375	17722.571293501882	538633	0
4628	533511	2102304400.0	0.35985157	0.0	0	6675.751397818783	6823.719315471886	542862	0
6889	642596	218559660.0	0.046401653	0.0	0	17386.938366379334	17531.511826844308	546006	0
2118	288709	2256968400.0	1.3837501	0.0	0	4336.702177655695	4428.38196114095	547926	0
7002	646398	168040880.0	0.04125202	0.0	0	15770.7102535215	16097.008174613391	558233	0
8169	687521	255192060.0	0.08002203	0.0	0	17318.936465551415	17393.373644243937	559016	0
5622	589829	306343070.0	0.06195461	0.0	0	13333.880907557725	13407.40512872711	568363	0
1562	219533	453763230.0	0.03531734	0.0	0	16464.935643645324	16787.631824054322	570039	0
4592	530938	698676200.0	0.047028758	0.0	0	17623.815237218405	17893.474160505684	571827	0
5678	592458	557518660.0	0.1115156	0.0	0	4439.333895342609	4586.708740523879	572190	0
6702	635124	422491620.0	0.106966995	0.0	0	20423.87462898875	20491.641628674133	574305	0
5333	574687	917525600.0	0.22471866	0.0	0	20930.411790680806	21061.33712476326	576099	0
6764	637778	682303040.0	0.10766674	0.0	0	19086.51695707162	19126.428436269252	585214	0
7171	652092	254543340.0	0.04786219	0.0	0	18952.416249865386	19222.754239184374	591462	0
5296	572798	263673260.0	0.08650895	0.0	0	13431.179609623307	13591.602428712173	596958	0
3315	418697	416814400.0	0.26833242	0.0	0	10030.004092293282	10367.079076835624	597691	0
7717	671017	203430670.0	0.042554356	0.0	0	8046.195087349887	8089.0995305758515	603961	0
1657	228043	486711650.0	0.0005050044	0.0	0	20345.28075974581	20404.931999306038	604582	0
3111	395590	120514830.0	0.023104195	0.0	0	14406.212812876935	14544.194804212086	610878	0
1656	228035	216012750.0	0.0067604883	0.0	0	20327.85115370897	20387.247830659453	615241	0
6418	623885	150160100.0	0.03364681	0.0	0	13562.528874696976	13689.0100218793	621572	0
6347	621231	305572670.0	0.018586658	0.0	0	17908.942300086357	18035.97249492745	625588	0
2559	338435	180301140.0	0.5405585	0.0	0	4982.979111987935	4994.5022557906705	629274	0
8256	690876	145327760.0	0.030784769	0.0	0	14320.755093447218	14404.182691083111	632558	0
8237	690187	119221080.0	0.029882215	0.0	0	16132.276043597232	16304.947723463169	638273	0
8383	696516	183479940.0	0.029292814	0.0	0	4587.418007081182	4650.354179763639	641649	0
8763	725639	146229220.0	0.035753097	0.0	0	15608.61790840137	15805.946954295918	646867	0
8559	706408	118688480.0	0.024249585	0.0	0	2845.5711902657904	3023.217498112131	647039	0
546	72741	192920930.0	0.040883966	0.0	0	20845.210358918535	20929.323603598717	648567	0
4278	508210	171824350.0	0.02609621	0.0	0	13089.145475009016	13312.137949752907	650825	0
8199	688590	230282850.0	0.110991314	0.0	0	16306.551308905557	16351.92371482808	657372	0
5841	599816	211044210.0	0.058892455	0.0	0	10530.111932610182	10617.08199569902	657936	0
7115	650316	247523860.0	0.104946	0.0	0	11395.486315922164	11676.03946361988	661007	0
177	218	98355390.0	0.74216944	0.0	0	0.0	0.0	663608	0
8433	699158	221268880.0	0.030969331	0.0	0	3908.651598109961	4059.63347483218	663971	0
2061	281365	184225700.0	0.066130415	0.0	0	13721.151934853464	13721.355616990357	668752	0
7705	670520	159744850.0	0.0046180775	0.0	0	15348.992961669901	15545.541310256638	668791	0
7434	661242	135748140.0	0.029636517	0.0	0	11278.719657229507	11466.28759970323	669411	0
2311	307909	97305450.0	0.023761537	0.0	0	17049.837041417453	17063.25392920702	674715	0
8019	681860	88473990.0	0.024109298	0.0	0	2778.0005586692605	3090.2272521875984	677921	0
8738	721735	88180600.0	0.0013475135	0.0	0	13885.31550799359	14206.476502260673	680761	0
1982	272518	165299040.0	0.06427554	0.0	0	15824.642321136063	15865.829060832843	687039	0
8792	730295	89804504.0	0.010584099	0.0	0	5686.211570112837	5689.073484080491	693454	0
8323	693740	100656420.0	0.021648012	0.0	0	17754.373790259768	17870.255349910767	694557	0
3309	418024	85046830.0	0.004191732	0.0	0	9244.368538438457	9330.851308598432	696936	0
