	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	28	0.1390458799999994	0.21584868	Descendant	11659150000.0	1010	60
1	29	441500	0.4556248699999994	0.11031538	Descendant	1017127040.0	1000	60
2	145	63	0.1390458799999994	0.9099219	Descendant	793606600.0	1000	60
3	187	603357	0.1390458799999994	0.14641194	Descendant	415269700.0	1000	60
4	205	98019	0.0	0.27051386	Merger	458737300000.0	100	60
5	206	184959	0.0	0.120208226	Merger	1309350700.0	100	60
6	207	219194	0.0	0.31707287	Merger	1547699200.0	100	60
7	208	223520	0.0	0.100161135	Merger	299895980000.0	100	60
8	209	231980	0.0	0.13031894	Merger	86254150.0	100	60
9	210	251172	0.0	0.25574225	Merger	543117100.0	100	60
10	211	255322	0.0	2.0689912	Merger	43627426000.0	100	60
11	212	272964	0.0	0.10251908	Merger	2083769200.0	100	60
12	213	272968	0.0	1.0829983	Merger	1880876300.0	100	60
13	214	274037	0.0	0.12895301	Merger	5415536000.0	100	60
14	215	278542	0.0	0.29148173	Merger	281597800.0	100	60
15	216	287989	0.0	0.23946452	Merger	416167000.0	100	60
16	217	291682	0.0	0.12923267	Merger	234215980.0	100	60
17	218	292701	0.0	0.2746159	Merger	98235600.0	100	60
18	219	310516	0.0	1.7692245	Merger	61706314000.0	100	60
19	220	311480	0.0	0.4519644	Merger	264486140.0	100	60
20	221	339262	0.0	0.1863316	Merger	55983080000.0	100	60
21	222	350244	0.0	0.23873426	Merger	57988325000.0	100	60
22	223	389001	0.0	0.32910296	Merger	12774855000.0	100	60
23	224	412598	0.0	1.656028	Merger	14282747000.0	100	60
24	225	413527	0.0	0.21670805	Merger	23490214000.0	100	60
25	226	430159	0.0	0.14994255	Merger	22697589000.0	100	60
26	227	431442	0.0	1.8867087	Merger	14064868000.0	100	60
27	228	432672	0.0	0.11970664	Merger	169768450.0	100	60
28	229	437404	0.0	0.2560329	Merger	10625476000.0	100	60
29	230	449023	0.0	0.9183073	Merger	10165643000.0	100	60
30	231	451502	0.0	0.1710716	Merger	8904783000.0	100	60
31	232	455549	0.0	0.27205586	Merger	1222826000.0	100	60
32	233	461134	0.0	0.2562913	Merger	3160561000.0	100	60
33	234	464520	0.0	0.2716556	Merger	4525929000.0	100	60
34	235	464841	0.0	0.22239219	Merger	157418340.0	100	60
35	236	468229	0.0	0.87746996	Merger	4231849000.0	100	60
36	237	490383	0.0	0.19010264	Merger	5022092000.0	100	60
37	238	490384	0.0	0.34143555	Merger	96128720.0	100	60
38	239	495325	0.0	1.2672861	Merger	2859497200.0	100	60
39	240	504361	0.0	0.26183832	Merger	3516270000.0	100	60
40	241	505171	0.0	0.12826647	Merger	1627711600.0	100	60
41	242	514737	0.0	0.13924737	Merger	687224300.0	100	60
42	243	516170	0.0	0.3335711	Merger	157941260.0	100	60
43	244	534380	0.0	0.22738989	Merger	582009600.0	100	60
44	245	535578	0.0	0.96187097	Merger	783237760.0	100	60
45	246	539567	0.0	0.8280498	Merger	348156800.0	100	60
46	247	539683	0.0	0.10297792	Merger	876706100.0	100	60
47	248	541233	0.0	0.18157591	Merger	1024015100.0	100	60
48	249	549156	0.0	0.18285757	Merger	895598850.0	100	60
49	250	550063	0.0	0.25620207	Merger	1083785300.0	100	60
