	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	55	0.0	0.98882407	Merger	5468340700.0	100	56	0.27965698	1	137	13.307661496481415	22.321618702848443
1	61	0.0	0.98734725	Merger	3787562000.0	100	56	0.6874199	1	153	9.22877217693162	20.382221315114453
2	46469	0.0	0.37699747	Merger	131883650000.0	100	56	0.02520836	1	16	311.7486593646605	837.6341412092413
3	142237	0.0	0.47261155	Merger	321185250.0	100	56	0.14809036	1	75	135.7790474392403	159.2931120746592
4	215465	0.0	1.3064946	Merger	239659580000.0	100	56	1.130507	1	3	1688.2777188935252	1818.0110636681325
5	254203	0.0	0.7576422	Merger	506287780.0	100	56	0.87989515	1	49	9.612606541292969	13.720545184648975
6	273140	0.0	0.2528622	Merger	82834070000.0	100	56	1.8217627	1	5	649.4507469603402	990.9485030614719
7	275730	0.0	0.818962	Merger	432928030.0	100	56	0.12150628	1	86	130.0718565397731	166.79877399754113
8	290602	0.0	1.1587468	Merger	183005810.0	100	56	0.041250654	1	39	62.7807478669377	107.4172232462017
9	300101	0.0	0.28473267	Merger	64925835000.0	100	56	24.682299	1	2	765.9336286085829	1956.3690879337757
10	318198	0.0	0.99279255	Merger	1665110000.0	100	56	2.4502165	1	31	13.746793731387523	17.253357104688078
11	331696	0.0	0.24963449	Merger	4350222000.0	100	56	1.4652547	1	5	76.47556677091447	326.6915376127869
12	332874	0.0	0.21271698	Merger	50035090000.0	100	56	1.267609	1	4	775.0201026571746	1084.2144339833621
13	337575	0.0	0.13042684	Merger	1413546800.0	100	56	0.9293735	1	43	10.787490040515092	11.434230785186909
14	346376	0.0	0.2529118	Merger	22108330000.0	100	56	6.188265	1	3	334.0330252501312	424.08695392987863
15	363094	0.0	0.16853659	Merger	19821150000.0	100	56	11.767743	1	3	974.50522652091	1163.9279275422236
16	376643	0.0	0.15162207	Merger	15060567000.0	100	56	2.9052126	1	11	718.7270991194736	1046.481379280577
17	387508	0.0	0.14114843	Merger	12229134000.0	100	56	4.8618727	1	7	31.22477244738412	1610.131958079618
18	391431	0.0	0.180699	Merger	1461446400.0	100	56	0.7715355	1	9	72.78113424456707	120.86442619505546
19	414244	0.0	0.18666995	Merger	240019980.0	100	56	0.35654542	1	62	48.226240157896974	81.96889160995238
20	418116	0.0	0.33588368	Merger	818886700.0	100	56	0.3828988	1	16	49.11146068275011	113.06469087691225
21	439919	0.0	0.28201643	Merger	489243500.0	100	56	0.15740731	1	40	89.83456935198093	110.36974079945469
22	453791	0.0	0.14398459	Merger	11931643000.0	100	56	3.6181667	1	31	845.945650956347	851.4861615505419
23	456050	0.0	0.21923639	Merger	4317518000.0	100	56	1.3729358	1	2	1789.1536143944356	1999.0318505294322
24	483010	0.0	1.5883695	Merger	5307244500.0	100	56	0.7448592	1	1	730.5724242711078	2005.8591186325584
25	498022	0.0	0.31976774	Merger	1267913300.0	100	56	0.4556483	1	18	476.27690756300547	656.464013298891
26	498878	0.0	0.101736344	Merger	349767400.0	100	56	0.14267556	1	113	140.4535324695057	148.72283985323426
27	508215	0.0	0.119591415	Merger	2870876400.0	100	56	0.9931133	1	23	251.53022578099268	355.9985595670699
28	508808	0.0	0.23484978	Merger	1841479400.0	100	56	0.990588	1	4	607.7077270882353	1069.1661834665742
29	510446	0.0	1.1756067	Merger	2632015600.0	100	56	0.71226925	1	9	541.3432761658028	578.7826752662007
30	523406	0.0	0.8242529	Merger	118655030.0	100	56	0.17095928	1	48	7.0290876935385835	30.32804689077371
31	530997	0.0	0.17003249	Merger	580464400.0	100	56	0.20232534	1	9	21.57517086642632	233.5692681652532
32	531916	0.0	0.11977655	Merger	931295400.0	100	56	0.22742844	2	12	402.2246761933449	735.8269893747278
33	547460	0.0	1.9860544	Merger	159108260.0	100	56	0.0456184	1	16	22.79528456420712	86.54366368996881
34	548738	0.0	0.22345518	Merger	605131400.0	100	56	0.2033574	1	32	334.7493145324445	337.11078319742126
