	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	3	28	0.3275906599999993	0.21584868	Descendant	11635970000.0	1000	61
1	4	63	0.3275906599999993	0.9099219	Descendant	1212881300.0	1000	61
2	51	618721	0.3275906599999993	0.10314459	Descendant	450903870.0	1000	61
3	55	631646	0.3275906599999993	0.6666211	Descendant	893010400.0	1000	61
4	110	565080	0.1885447799999999	0.12472586	Descendant	822712060.0	1000	61
5	133	92	0.0	1.0569226	Merger	2724746000.0	100	61
6	134	107	0.0	0.79565334	Merger	2054132100.0	100	61
7	135	230	0.0	0.70421	Merger	687273340.0	100	61
8	136	34129	0.0	0.105599046	Merger	113113840.0	100	61
9	137	49340	0.0	0.14809254	Merger	355233340.0	100	61
10	138	49566	0.0	1.038896	Merger	287913020.0	100	61
11	139	117176	0.0	0.293889	Merger	751782400000.0	100	61
12	140	176557	0.0	0.19687113	Merger	40947106000.0	100	61
13	141	207456	0.0	0.9967328	Merger	2075605200.0	100	61
14	142	325552	0.0	1.5110081	Merger	4002232300.0	100	61
15	143	339103	0.0	0.22680883	Merger	130487370.0	100	61
16	144	362950	0.0	0.1320958	Merger	8180923000.0	100	61
17	145	372301	0.0	0.12062	Merger	1014594800.0	100	61
18	146	388732	0.0	0.61836743	Merger	2355720400.0	100	61
19	147	411250	0.0	1.1587211	Merger	9609185000.0	100	61
20	148	440778	0.0	0.5096129	Merger	15125369000.0	100	61
21	149	456844	0.0	0.13823538	Merger	6040852000.0	100	61
22	150	460745	0.0	0.14576833	Merger	9637398000.0	100	61
23	151	467146	0.0	0.15417024	Merger	1827545200.0	100	61
24	152	471702	0.0	0.12788469	Merger	1217616900.0	100	61
25	153	479019	0.0	0.24188226	Merger	6160925000.0	100	61
26	154	479867	0.0	0.25856006	Merger	5883861500.0	100	61
27	155	506203	0.0	0.10218431	Merger	2724078600.0	100	61
28	156	522283	0.0	0.26753378	Merger	391378180.0	100	61
29	157	527919	0.0	0.15066002	Merger	272072700.0	100	61
30	158	537778	0.0	0.34715623	Merger	170762260.0	100	61
31	159	542816	0.0	0.20513946	Merger	1865148000.0	100	61
32	160	549691	0.0	1.8858855	Merger	1633193900.0	100	61
33	161	558246	0.0	0.15316679	Merger	368931170.0	100	61
34	162	558726	0.0	0.18584965	Merger	1349751000.0	100	61
35	163	563415	0.0	0.38877666	Merger	197069620.0	100	61
36	164	564311	0.0	1.0915805	Merger	961482700.0	100	61
37	165	576851	0.0	0.2594127	Merger	497344350.0	100	61
38	166	592701	0.0	0.26140943	Merger	514656670.0	100	61
39	167	595278	0.0	0.28787008	Merger	287078530.0	100	61
40	168	598320	0.0	0.22056861	Merger	351406880.0	100	61
41	169	599008	0.0	0.39353716	Merger	282541860.0	100	61
42	170	601856	0.0	0.25483865	Merger	216407380.0	100	61
43	171	611601	0.0	0.16588002	Merger	151688350.0	100	61
44	172	620842	0.0	0.20397009	Merger	236921300.0	100	61
45	173	625068	0.0	0.34055918	Merger	170729100.0	100	61
46	174	627718	0.0	0.14696595	Merger	378754140.0	100	61
47	175	627811	0.0	0.22947901	Merger	216508180.0	100	61
48	176	629029	0.0	0.12532711	Merger	214227600.0	100	61
49	177	631416	0.0	0.44720638	Merger	283790340.0	100	61
50	178	635729	0.0	0.15969741	Merger	112871070.0	100	61
51	179	638848	0.0	0.24055037	Merger	268915970.0	100	61
52	180	670139	0.0	0.13460876	Merger	98850640.0	100	61
53	181	677765	0.0	1.2795184	Merger	84317224.0	100	61
54	182	687714	0.0	0.20138532	Merger	123706800.0	100	61
55	183	688387	0.0	0.2620091	Merger	90277470.0	100	61
56	184	692910	0.0	0.2719884	Merger	92584880.0	100	61
57	185	6	-0.1437722578168765	0.13042818	first_progenitor	108310130000.0	1	61
58	186	29	-0.1437722578168765	0.13042818	next_progenitor	8409834500.0	10	61
59	187	39	-0.1437722578168765	0.11777298	first_progenitor	1924087600.0	1	61
60	189	97	-0.1437722578168765	0.91158694	first_progenitor	1683273000.0	1	61
61	190	106	-0.1437722578168765	0.91158694	next_progenitor	731827700.0	10	61
62	191	118	-0.1437722578168765	0.8326517	first_progenitor	688055740.0	1	61
63	275	539318	-0.1437722578168765	0.31423366	first_progenitor	2595702800.0	1	61
64	299	585867	-0.1437722578168765	2.5985038	first_progenitor	212594400.0	1	61
65	349	667928	-0.1437722578168765	0.102557585	next_progenitor	379753660.0	10	61
